SWITCH_NO,STATION_NAME,STD_CABLE_SIZE,CABLE_TYPE,TIME_OUTAGE,SOURCE_SS,FROM_SWITCH,DESTINATION_SS,TO_SWITCH,VOLTAGE,TIME_DIFFERENCE_HOURS,RELAY_FUSE_B,DIVISION,RELAY_FUSE,FAULT_MONTH,PREV_FAULT_TIME,DAYS_SINCE_PREV,REPEAT_FAULT_1M,SOURCE_SWITCH_ID,DESTINATION_SWITCH_ID,MEASUREDLENGTH,PATH,CABLETYPE,NUMBEROFCORES,ARMOURED,NEUTRALMATERIAL,CABLEID,CABLECONDUCTORMATERIAL,DIVISIONCODE,ZONECODE,REMARKS,SOURCE_SS_cable,DESTINATION_SS_cable,DATECREATED,NO_OF_SEGMENT,SWNO_x,I_Month_01,PEAK_Month_01,CYCLE_Month_01,OVR_Month_01,Num_Faults,SWITCH_NO_cable,FAULT_FROM_SWITCH,FAULT_TO_SWITCH,FAULT_TIME_DIFFERENCE_HOURS_AVG,FAULT_LATEST_OUTAGE_TIME,IR_Measurement_MOhm,Tan_Delta,Partial_Discharge_Frequency,MONTH,PEAK_LOAD,MEAN_LOAD,STD_LOAD,CYCLE_COUNT,MONTH_NUM
220CHE32,220kV CHEMBUR REC-STN,400,XLPE,2020-12-04 13:31:00+00:00,220KV CHEMBUR REC-STN,220CHE32,MHADA MANKHURD REC- STATION,33238,33KV,1.3486111111111112,,CHEMBUR,2.0,2020-12,2020-06-05 15:38:00+00:00,181.0,False,220CHE32,33238,3161.533,SWNO_33238,XLPE,1.0,Y,AL,,AL,7000.0,7072.0,NAN,220KV CHEMBUR REC-STN,MHADA MANKHURD RECEIVING STATION,2018-08-25 00:00:00+00:00,1.0,33238.0,60.628,148.0,0.0,66.0,13.0,220CHE32,220CHE32,33238,63.547,2024-08-06 11:21:00+00:00,,,,,,,,,12
220CHE32,220kV CHEMBUR REC-STN,400,XLPE,2021-01-07 11:49:00+00:00,220KV CHEMBUR REC-STN,220CHE32,MHADA MANKHURD REC- STATION,33238,33KV,0.8908333333333334,,CHEMBUR,2.0,2021-01,2020-12-04 13:31:00+00:00,33.0,False,220CHE32,33238,3161.533,SWNO_33238,XLPE,1.0,Y,AL,,AL,7000.0,7072.0,NAN,220KV CHEMBUR REC-STN,MHADA MANKHURD RECEIVING STATION,2018-08-25 00:00:00+00:00,1.0,33238.0,60.628,148.0,0.0,66.0,13.0,220CHE32,220CHE32,33238,63.547,2024-08-06 11:21:00+00:00,,,,,,,,,1
220CHE32,220kV CHEMBUR REC-STN,400,XLPE,2021-06-06 14:55:00+00:00,220KV CHEMBUR REC-STN,220CHE32,MHADA MANKHURD REC- STATION,33238,33KV,0.4658333333333333,,CHEMBUR,2.0,2021-06,2021-01-07 11:49:00+00:00,150.0,False,220CHE32,33238,3161.533,SWNO_33238,XLPE,1.0,Y,AL,,AL,7000.0,7072.0,NAN,220KV CHEMBUR REC-STN,MHADA MANKHURD RECEIVING STATION,2018-08-25 00:00:00+00:00,1.0,33238.0,60.628,148.0,0.0,66.0,13.0,220CHE32,220CHE32,33238,63.547,2024-08-06 11:21:00+00:00,,,,,,,,,6
220CHE32,220kV CHEMBUR REC-STN,400,XLPE,2022-02-15 00:51:00+00:00,220KV CHEMBUR REC-STN,220CHE32,MHADA MANKHURD REC- STATION,33238,33KV,0.3755555555555555,,CHEMBUR,2.0,2022-02,2021-06-06 14:55:00+00:00,253.0,False,220CHE32,33238,3161.533,SWNO_33238,XLPE,1.0,Y,AL,,AL,7000.0,7072.0,NAN,220KV CHEMBUR REC-STN,MHADA MANKHURD RECEIVING STATION,2018-08-25 00:00:00+00:00,1.0,33238.0,60.628,148.0,0.0,66.0,13.0,220CHE32,220CHE32,33238,63.547,2024-08-06 11:21:00+00:00,,,,,,,,,2
220CHE32,220kV CHEMBUR REC-STN,400,XLPE,2022-02-24 21:16:00+00:00,220KV CHEMBUR REC-STN,220CHE32,MHADA MANKHURD REC- STATION,33238,33KV,0.3222222222222222,,CHEMBUR,2.0,2022-02,2022-02-15 00:51:00+00:00,9.0,True,220CHE32,33238,3161.533,SWNO_33238,XLPE,1.0,Y,AL,,AL,7000.0,7072.0,NAN,220KV CHEMBUR REC-STN,MHADA MANKHURD RECEIVING STATION,2018-08-25 00:00:00+00:00,1.0,33238.0,60.628,148.0,0.0,66.0,13.0,220CHE32,220CHE32,33238,63.547,2024-08-06 11:21:00+00:00,,,,,,,,,2
220CHE32,220kV CHEMBUR REC-STN,400,XLPE,2022-09-14 15:54:00+00:00,220KV CHEMBUR REC-STN,220CHE32,MHADA MANKHURD REC- STATION,33238,33KV,0.6297222222222222,,CHEMBUR,2.0,2022-09,2022-02-24 21:16:00+00:00,201.0,False,220CHE32,33238,3161.533,SWNO_33238,XLPE,1.0,Y,AL,,AL,7000.0,7072.0,NAN,220KV CHEMBUR REC-STN,MHADA MANKHURD RECEIVING STATION,2018-08-25 00:00:00+00:00,1.0,33238.0,60.628,148.0,0.0,66.0,13.0,220CHE32,220CHE32,33238,63.547,2024-08-06 11:21:00+00:00,,,,,,,,,9
220CHE32,220kV CHEMBUR REC-STN,400,XLPE,2023-11-08 02:13:00+00:00,220KV CHEMBUR REC-STN,220CHE32,MHADA MANKHURD RECEIVING STATION,33238,33KV,0.0166666666666666,,CHEMBUR,2.0,2023-11,2022-09-14 15:54:00+00:00,419.0,False,220CHE32,33238,3161.533,SWNO_33238,XLPE,1.0,Y,AL,,AL,7000.0,7072.0,NAN,220KV CHEMBUR REC-STN,MHADA MANKHURD RECEIVING STATION,2018-08-25 00:00:00+00:00,1.0,33238.0,60.628,148.0,0.0,66.0,13.0,220CHE32,220CHE32,33238,63.547,2024-08-06 11:21:00+00:00,,,,,,,,,11
220CHE32,220kV CHEMBUR REC-STN,400,XLPE,2024-06-22 10:57:00+00:00,220KV CHEMBUR REC-STN,220CHE32,MHADA MANKHURD RECEIVING STATION,33238,33KV,0.0336111111111111,,CHEMBUR,2.0,2024-06,2023-11-08 02:13:00+00:00,227.0,False,220CHE32,33238,3161.533,SWNO_33238,XLPE,1.0,Y,AL,,AL,7000.0,7072.0,NAN,220KV CHEMBUR REC-STN,MHADA MANKHURD RECEIVING STATION,2018-08-25 00:00:00+00:00,1.0,33238.0,60.628,148.0,0.0,66.0,13.0,220CHE32,220CHE32,33238,63.547,2024-08-06 11:21:00+00:00,,,,2024-06,183.9999847,90.20325854289044,27.252817172804686,2145.0,6
220CHE32,220kV CHEMBUR REC-STN,400,XLPE,2024-08-06 11:21:00+00:00,220KV CHEMBUR REC-STN,220CHE32,MHADA MANKHURD RECEIVING STATION,33238,33KV,815.9605555555555,8.43,CHEMBUR,2.0,2024-08,2024-06-22 10:57:00+00:00,45.0,False,220CHE32,33238,3161.533,SWNO_33238,XLPE,1.0,Y,AL,,AL,7000.0,7072.0,NAN,220KV CHEMBUR REC-STN,MHADA MANKHURD RECEIVING STATION,2018-08-25 00:00:00+00:00,1.0,33238.0,60.628,148.0,0.0,66.0,13.0,220CHE32,220CHE32,33238,63.547,2024-08-06 11:21:00+00:00,,,,2024-08,100.0,100.0,0.0,433.0,8
220VER56,220kV VERSOVA REC-STN,400,XLPE,2021-05-01 19:03:00+00:00,220KV VERSOVA REC-STN,220VER56,SWAMI SAMARTH NAGAR RECEIVING STATION,33239,33KV,0.1891666666666666,,ANDHERI,18.0,2021-05,,,False,220VER56,33239,2605.212,JT.NO.07 → JT.NO.7A -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → SWNO_33239 -> JT.NO.1A -> JT.NO.1A → JT.NO.1B -> JT.NO.1B → JT.NO.2 -> JT.NO.2 → JT.NO.3 -> JT.NO.3 → JT.NO.4 -> JT.NO.4 → JT.NO.5 -> JT.NO.5 → JT.NO.6 -> JT.NO.6 → JT.NO.7 -> JT.NO.7A → JT.NO.8 -> JT.NO.8 → JT.NO.9 -> JT.NO.9 → JT.NO.09A -> JT.NO.9A → JT.NO.10 -> SWNO_220VER56 → JT.NO.1,XLPE,3.0,Y,AL,HT33KV6908555667,AL,2000.0,2022.0,NAN,220kV VERSOVA REC-STN,SWAMI SAMARTH NAGAR REC-STN,2007-06-18 00:00:00+00:00,18.0,33239.0,102.482,338.0,6.0,454.0,1.0,220VER56,220VER56,33239,0.189,2021-05-01 19:03:00+00:00,,,,,,,,,5
220GOR13,SWAMI SAMARTH REC-STN,400,XLPE,2020-10-18 12:15:00+00:00,220KV GOREGAON REC-STN,220GOR13,SWAMI SAMARTH NAGAR RECEIVING STATION,33240,33KV,3.3161111111111112,,ANDHERI,3.0,2020-10,,,False,220GORE13,33240,3704.3,JT.NO.09E → JT.NO.9M -> JT.NO.09F → JT.NO.9E -> JT.NO.09G → JT.NO.09F -> JT.NO.09J → JT.NO.09H -> JT.NO.09M → SWNO_33240 -> JT.NO.10A → JT.NO.10 -> JT.NO.11 → JT.NO.10A -> JT.NO.12 → JT.NO.11 -> JT.NO.13 → JT.NO.12 -> JT.NO.13A → JT.NO.13C -> JT.NO.13B → JT.NO.13A -> JT.NO.13C → JT.NO.13 -> JT.NO.13C → JT.NO.13D -> JT.NO.14 → JT.NO.13B -> JT.NO.15 → JT.NO.14 -> JT.NO.16 → JT.NO.15 -> JT.NO.17 → JT.NO.16 -> JT.NO.17A → JT.NO.17 -> JT.NO.18 → JT.NO.17A -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.18 -> JT.NO.21 → JT.NO.20 -> JT.NO.22 → JT.NO.22A -> JT.NO.22A → JT.NO.21 -> JT.NO.23 → JT.NO.22 -> JT.NO.23A → JT.NO.23 -> JT.NO.24 → JT.NO.23A -> JT.NO.24A → JT.NO.24 -> JT.NO.9H → JT.NO.09G -> JT.NO.9I -> JT.NO.9I → JT.NO.9J -> SWNO_220GORE13 → JT.NO.24A,XLPE,3.0,Y,AL,HT33KV6908555658,AL,3000.0,3031.0,NAN,220kV GOREGAON REC-STN,SWAMI SAMARTH NAGAR REC-STN,2018-06-02 00:00:00+00:00,33.0,33240.0,115.8,240.0,2.0,16.0,0.0,,,,,,,,,,,,,,10
33240,SWAMI SAMARTH NAGAR RECEIVING STATION,400,XLPE,2021-06-21 11:06:00+00:00,220KV GOREGAON REC-STN,220GOR13,SWAMI SAMARTH NAGAR RECEIVING STATION,33240,33KV,1.666111111111111,,ANDHERI,4.0,2021-06,2020-10-18 12:15:00+00:00,245.0,False,220GORE13,33240,3704.3,JT.NO.09E → JT.NO.9M -> JT.NO.09F → JT.NO.9E -> JT.NO.09G → JT.NO.09F -> JT.NO.09J → JT.NO.09H -> JT.NO.09M → SWNO_33240 -> JT.NO.10A → JT.NO.10 -> JT.NO.11 → JT.NO.10A -> JT.NO.12 → JT.NO.11 -> JT.NO.13 → JT.NO.12 -> JT.NO.13A → JT.NO.13C -> JT.NO.13B → JT.NO.13A -> JT.NO.13C → JT.NO.13 -> JT.NO.13C → JT.NO.13D -> JT.NO.14 → JT.NO.13B -> JT.NO.15 → JT.NO.14 -> JT.NO.16 → JT.NO.15 -> JT.NO.17 → JT.NO.16 -> JT.NO.17A → JT.NO.17 -> JT.NO.18 → JT.NO.17A -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.18 -> JT.NO.21 → JT.NO.20 -> JT.NO.22 → JT.NO.22A -> JT.NO.22A → JT.NO.21 -> JT.NO.23 → JT.NO.22 -> JT.NO.23A → JT.NO.23 -> JT.NO.24 → JT.NO.23A -> JT.NO.24A → JT.NO.24 -> JT.NO.9H → JT.NO.09G -> JT.NO.9I -> JT.NO.9I → JT.NO.9J -> SWNO_220GORE13 → JT.NO.24A,XLPE,3.0,Y,AL,HT33KV6908555658,AL,3000.0,3031.0,NAN,220kV GOREGAON REC-STN,SWAMI SAMARTH NAGAR REC-STN,2018-06-02 00:00:00+00:00,33.0,33240.0,115.8,240.0,2.0,16.0,0.0,,,,,,,,,,,,,,6
220GOR13,220kV GOREGAON REC-STN,400,XLPE,2021-08-23 05:03:00+00:00,220KV GOREGAON REC-STN,220GOR13,SWAMI SAMARTH NAGAR RECEIVING STATION,33240,33KV,0.25,,ANDHERI,2.0,2021-08,2021-06-21 11:06:00+00:00,62.0,False,220GORE13,33240,3704.3,JT.NO.09E → JT.NO.9M -> JT.NO.09F → JT.NO.9E -> JT.NO.09G → JT.NO.09F -> JT.NO.09J → JT.NO.09H -> JT.NO.09M → SWNO_33240 -> JT.NO.10A → JT.NO.10 -> JT.NO.11 → JT.NO.10A -> JT.NO.12 → JT.NO.11 -> JT.NO.13 → JT.NO.12 -> JT.NO.13A → JT.NO.13C -> JT.NO.13B → JT.NO.13A -> JT.NO.13C → JT.NO.13 -> JT.NO.13C → JT.NO.13D -> JT.NO.14 → JT.NO.13B -> JT.NO.15 → JT.NO.14 -> JT.NO.16 → JT.NO.15 -> JT.NO.17 → JT.NO.16 -> JT.NO.17A → JT.NO.17 -> JT.NO.18 → JT.NO.17A -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.18 -> JT.NO.21 → JT.NO.20 -> JT.NO.22 → JT.NO.22A -> JT.NO.22A → JT.NO.21 -> JT.NO.23 → JT.NO.22 -> JT.NO.23A → JT.NO.23 -> JT.NO.24 → JT.NO.23A -> JT.NO.24A → JT.NO.24 -> JT.NO.9H → JT.NO.09G -> JT.NO.9I -> JT.NO.9I → JT.NO.9J -> SWNO_220GORE13 → JT.NO.24A,XLPE,3.0,Y,AL,HT33KV6908555658,AL,3000.0,3031.0,NAN,220kV GOREGAON REC-STN,SWAMI SAMARTH NAGAR REC-STN,2018-06-02 00:00:00+00:00,33.0,33240.0,115.8,240.0,2.0,16.0,0.0,,,,,,,,,,,,,,8
220GOR13,220kV GOREGAON REC-STN,400,XLPE,2023-01-16 15:18:07+00:00,220KV GOREGAON REC-STN,220GOR13,SWAMI SAMARTH NAGAR RECEIVING STATION,33240,33KV,0.1122222222222222,,ANDHERI,2.0,2023-01,2021-08-23 05:03:00+00:00,511.0,False,220GORE13,33240,3704.3,JT.NO.09E → JT.NO.9M -> JT.NO.09F → JT.NO.9E -> JT.NO.09G → JT.NO.09F -> JT.NO.09J → JT.NO.09H -> JT.NO.09M → SWNO_33240 -> JT.NO.10A → JT.NO.10 -> JT.NO.11 → JT.NO.10A -> JT.NO.12 → JT.NO.11 -> JT.NO.13 → JT.NO.12 -> JT.NO.13A → JT.NO.13C -> JT.NO.13B → JT.NO.13A -> JT.NO.13C → JT.NO.13 -> JT.NO.13C → JT.NO.13D -> JT.NO.14 → JT.NO.13B -> JT.NO.15 → JT.NO.14 -> JT.NO.16 → JT.NO.15 -> JT.NO.17 → JT.NO.16 -> JT.NO.17A → JT.NO.17 -> JT.NO.18 → JT.NO.17A -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.18 -> JT.NO.21 → JT.NO.20 -> JT.NO.22 → JT.NO.22A -> JT.NO.22A → JT.NO.21 -> JT.NO.23 → JT.NO.22 -> JT.NO.23A → JT.NO.23 -> JT.NO.24 → JT.NO.23A -> JT.NO.24A → JT.NO.24 -> JT.NO.9H → JT.NO.09G -> JT.NO.9I -> JT.NO.9I → JT.NO.9J -> SWNO_220GORE13 → JT.NO.24A,XLPE,3.0,Y,AL,HT33KV6908555658,AL,3000.0,3031.0,NAN,220kV GOREGAON REC-STN,SWAMI SAMARTH NAGAR REC-STN,2018-06-02 00:00:00+00:00,33.0,33240.0,115.8,240.0,2.0,16.0,0.0,,,,,,,,,,,,,,1
220GOR13,220kV GOREGAON REC-STN,400,XLPE,2024-01-12 13:10:00+00:00,220KV GOREGAON REC-STN,220GOR13,SWAMI SAMARTH NAGAR RECEIVING STATION,33240,33KV,0.0416666666666666,,ANDHERI,2.0,2024-01,2023-01-16 15:18:07+00:00,360.0,False,220GORE13,33240,3704.3,JT.NO.09E → JT.NO.9M -> JT.NO.09F → JT.NO.9E -> JT.NO.09G → JT.NO.09F -> JT.NO.09J → JT.NO.09H -> JT.NO.09M → SWNO_33240 -> JT.NO.10A → JT.NO.10 -> JT.NO.11 → JT.NO.10A -> JT.NO.12 → JT.NO.11 -> JT.NO.13 → JT.NO.12 -> JT.NO.13A → JT.NO.13C -> JT.NO.13B → JT.NO.13A -> JT.NO.13C → JT.NO.13 -> JT.NO.13C → JT.NO.13D -> JT.NO.14 → JT.NO.13B -> JT.NO.15 → JT.NO.14 -> JT.NO.16 → JT.NO.15 -> JT.NO.17 → JT.NO.16 -> JT.NO.17A → JT.NO.17 -> JT.NO.18 → JT.NO.17A -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.18 -> JT.NO.21 → JT.NO.20 -> JT.NO.22 → JT.NO.22A -> JT.NO.22A → JT.NO.21 -> JT.NO.23 → JT.NO.22 -> JT.NO.23A → JT.NO.23 -> JT.NO.24 → JT.NO.23A -> JT.NO.24A → JT.NO.24 -> JT.NO.9H → JT.NO.09G -> JT.NO.9I -> JT.NO.9I → JT.NO.9J -> SWNO_220GORE13 → JT.NO.24A,XLPE,3.0,Y,AL,HT33KV6908555658,AL,3000.0,3031.0,NAN,220kV GOREGAON REC-STN,SWAMI SAMARTH NAGAR REC-STN,2018-06-02 00:00:00+00:00,33.0,33240.0,115.8,240.0,2.0,16.0,0.0,,,,,,,,,2024-01,239.9999847,115.5794327411215,50.00359452282112,2140.0,1
T22SAK18,TATA S SAKI REC-STN,300+400,XLPE,2018-10-02 14:10:00+00:00,TATA`S SAKI REC-STN,T22SAK18,J. B. NAGAR RECEIVING STATION,33243,22KV,1.8805555555555555,,ANDHERI,2.0,2018-10,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
T22SAK18,TATA S SAKI REC-STN,300+400,XLPE,2019-03-27 15:52:00+00:00,TATA S SAKI REC-STN,T22SAK18,J. B. NAGAR RECEIVING STATION,33243,22KV,0.0166666666666666,,ANDHERI,2.0,2019-03,2018-10-02 14:10:00+00:00,176.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
T22SAK18,TATA S SAKI REC-STN,400,XLPE,2019-04-09 17:50:00+00:00,TATA S SAKI REC-STN,T22SAK18,J. B. NAGAR RECEIVING STATION,33243,22KV,0.0333333333333333,,ANDHERI,2.0,2019-04,2019-03-27 15:52:00+00:00,13.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
T22SAK18,TATA S SAKI REC-STN,300+400,PILC+XLPE,2021-10-27 04:11:00+00:00,TATA S SAKI REC-STN,T22SAK18,J. B. NAGAR RECEIVING STATION,33243,22KV,0.0166666666666666,,ANDHERI,3.0,2021-10,2019-04-09 17:50:00+00:00,931.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
T22SAK18,TATA S SAKI REC-STN,300+400,XLPE,2022-01-15 03:43:00+00:00,TATA S SAKI REC-STN,T22SAK18,J. B. NAGAR RECEIVING STATION,33243,22KV,0.0333333333333333,5.56,ANDHERI,4.0,2022-01,2021-10-27 04:11:00+00:00,79.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
T22SAK18,TATA S SAKI REC-STN,300+400,PILC+XLPE,2023-02-11 05:27:00+00:00,TATA S SAKI REC-STN,T22SAK18,J. B. NAGAR RECEIVING STATION,33243,22KV,0.0183333333333333,,ANDHERI,2.0,2023-02,2022-01-15 03:43:00+00:00,392.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
T22SAK18,TATA S SAKI REC-STN,300+400,PILC+XLPE,2023-02-21 03:50:00+00:00,TATA S SAKI REC-STN,T22SAK18,J. B. NAGAR RECEIVING STATION,33243,22KV,0.7419444444444444,,ANDHERI,2.0,2023-02,2023-02-11 05:27:00+00:00,9.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
T22SAK13,TATA S SAKI REC-STN,300+400,XLPE,2019-01-15 12:08:28+00:00,TATA S SAKI REC-STN,T22SAK13,J. B. NAGAR RECEIVING STATION,33244,22KV,0.305,10.0,ANDHERI,3.0,2019-01,,,False,T22SAK13,33244,3925.93,JT.NO.01 → JT.NO.01A -> JT.NO.01A → JT.NO.01B -> JT.NO.01B → JT.NO.1C -> JT.NO.01C → JT.NO.02 -> JT.NO.02 → JT.NO.03D -> JT.NO.03 → JT.NO.03B -> JT.NO.03A → JT.NO.04 -> JT.NO.03B → JT.NO.03A -> JT.NO.03C → JT.NO.03 -> JT.NO.03D → JT.NO.03C -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.06A -> JT.NO.06A → JT.NO.06B -> JT.NO.06B → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.08A -> JT.NO.08A → JT.NO.08B -> JT.NO.08B → JT.NO.08C -> JT.NO.08C → JT.NO.09A -> JT.NO.09 → JT.NO.010 -> JT.NO.09A → JT.NO.09 -> JT.NO.10 → JT.NO.10A -> JT.NO.10A → JT.NO.10B -> JT.NO.10B → JT.NO.11 -> JT.NO.11 → JT.NO.11A -> JT.NO.11A → JT.NO.12 -> JT.NO.12A → JT.NO.12B -> JT.NO.12B → JT.NO.13 -> JT.NO.12T → JT.NO.12A -> JT.NO.13 → JT.NO.14B -> JT.NO.14 → JT.NO.15A -> JT.NO.14A → JT.NO.14 -> JT.NO.14B → JT.NO.14A -> JT.NO.15 → JT.NO.16D -> JT.NO.15A → JT.NO.15 -> JT.NO.16D → JT.NO.16E -> JT.NO.16E → SWNO_33244 -> JT.NO.1D → JT.NO.1E -> JT.NO.1E → JT.NO.1F -> JT.NO.1F → JT.NO.1G -> JT.NO.1G → JT.NO.1 -> JT.NO.4 → JT.NO.5 -> SWNO_T22SA13 → JT.NO.1D,XLPE,3.0,Y,AL,HT22KV6908547195,AL,6000.0,6062.0,NAN,TATA'S SAKI REC-STN,J. B. NAGAR RECEIVING STATION,2011-05-30 00:00:00+00:00,45.0,33244.0,95.382,243.0,4.0,1.0,14.0,T22SAK13,T22SAK13 | T22SAKI13,33244 | 33064 | 01172,18.399,2024-04-16 03:30:00+00:00,,,,,,,,,1
T22SAK13,TATA S SAKI REC-STN,300+400,XLPE,2019-01-31 01:27:00+00:00,TATA S SAKI REC-STN,T22SAK13,J. B. NAGAR RECEIVING STATION,33244,22KV,0.8094444444444444,,ANDHERI,2.0,2019-01,2019-01-15 12:08:28+00:00,15.0,True,T22SAK13,33244,3925.93,JT.NO.01 → JT.NO.01A -> JT.NO.01A → JT.NO.01B -> JT.NO.01B → JT.NO.1C -> JT.NO.01C → JT.NO.02 -> JT.NO.02 → JT.NO.03D -> JT.NO.03 → JT.NO.03B -> JT.NO.03A → JT.NO.04 -> JT.NO.03B → JT.NO.03A -> JT.NO.03C → JT.NO.03 -> JT.NO.03D → JT.NO.03C -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.06A -> JT.NO.06A → JT.NO.06B -> JT.NO.06B → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.08A -> JT.NO.08A → JT.NO.08B -> JT.NO.08B → JT.NO.08C -> JT.NO.08C → JT.NO.09A -> JT.NO.09 → JT.NO.010 -> JT.NO.09A → JT.NO.09 -> JT.NO.10 → JT.NO.10A -> JT.NO.10A → JT.NO.10B -> JT.NO.10B → JT.NO.11 -> JT.NO.11 → JT.NO.11A -> JT.NO.11A → JT.NO.12 -> JT.NO.12A → JT.NO.12B -> JT.NO.12B → JT.NO.13 -> JT.NO.12T → JT.NO.12A -> JT.NO.13 → JT.NO.14B -> JT.NO.14 → JT.NO.15A -> JT.NO.14A → JT.NO.14 -> JT.NO.14B → JT.NO.14A -> JT.NO.15 → JT.NO.16D -> JT.NO.15A → JT.NO.15 -> JT.NO.16D → JT.NO.16E -> JT.NO.16E → SWNO_33244 -> JT.NO.1D → JT.NO.1E -> JT.NO.1E → JT.NO.1F -> JT.NO.1F → JT.NO.1G -> JT.NO.1G → JT.NO.1 -> JT.NO.4 → JT.NO.5 -> SWNO_T22SA13 → JT.NO.1D,XLPE,3.0,Y,AL,HT22KV6908547195,AL,6000.0,6062.0,NAN,TATA'S SAKI REC-STN,J. B. NAGAR RECEIVING STATION,2011-05-30 00:00:00+00:00,45.0,33244.0,95.382,243.0,4.0,1.0,14.0,T22SAK13,T22SAK13 | T22SAKI13,33244 | 33064 | 01172,18.399,2024-04-16 03:30:00+00:00,,,,,,,,,1
T22SAK13,TATA S SAKI REC-STN,300+400,XLPE,2019-02-16 01:48:00+00:00,TATA S SAKI REC-STN,T22SAK13,J. B. NAGAR RECEIVING STATION,33244,22KV,0.7105555555555556,,ANDHERI,2.0,2019-02,2019-01-31 01:27:00+00:00,16.0,True,T22SAK13,33244,3925.93,JT.NO.01 → JT.NO.01A -> JT.NO.01A → JT.NO.01B -> JT.NO.01B → JT.NO.1C -> JT.NO.01C → JT.NO.02 -> JT.NO.02 → JT.NO.03D -> JT.NO.03 → JT.NO.03B -> JT.NO.03A → JT.NO.04 -> JT.NO.03B → JT.NO.03A -> JT.NO.03C → JT.NO.03 -> JT.NO.03D → JT.NO.03C -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.06A -> JT.NO.06A → JT.NO.06B -> JT.NO.06B → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.08A -> JT.NO.08A → JT.NO.08B -> JT.NO.08B → JT.NO.08C -> JT.NO.08C → JT.NO.09A -> JT.NO.09 → JT.NO.010 -> JT.NO.09A → JT.NO.09 -> JT.NO.10 → JT.NO.10A -> JT.NO.10A → JT.NO.10B -> JT.NO.10B → JT.NO.11 -> JT.NO.11 → JT.NO.11A -> JT.NO.11A → JT.NO.12 -> JT.NO.12A → JT.NO.12B -> JT.NO.12B → JT.NO.13 -> JT.NO.12T → JT.NO.12A -> JT.NO.13 → JT.NO.14B -> JT.NO.14 → JT.NO.15A -> JT.NO.14A → JT.NO.14 -> JT.NO.14B → JT.NO.14A -> JT.NO.15 → JT.NO.16D -> JT.NO.15A → JT.NO.15 -> JT.NO.16D → JT.NO.16E -> JT.NO.16E → SWNO_33244 -> JT.NO.1D → JT.NO.1E -> JT.NO.1E → JT.NO.1F -> JT.NO.1F → JT.NO.1G -> JT.NO.1G → JT.NO.1 -> JT.NO.4 → JT.NO.5 -> SWNO_T22SA13 → JT.NO.1D,XLPE,3.0,Y,AL,HT22KV6908547195,AL,6000.0,6062.0,NAN,TATA'S SAKI REC-STN,J. B. NAGAR RECEIVING STATION,2011-05-30 00:00:00+00:00,45.0,33244.0,95.382,243.0,4.0,1.0,14.0,T22SAK13,T22SAK13 | T22SAKI13,33244 | 33064 | 01172,18.399,2024-04-16 03:30:00+00:00,,,,,,,,,2
