FEEDER_ID,FROM_TO,SOURCE_LOCATION,DESTINATION_LOCATION,RANK,FROM_SWITCH,TO_SWITCH
40301,40301-9642,1S-MH-MU-ZCT-RSTN-OSHI,1S-MH-MU-ZCT-CL01-4274,1,40301,9642
40301,9640-766,1S-MH-MU-ZCT-CL01-4274,1S-MH-MU-ZCT-CL01-4273,2,9640,766
40301,764-13185,1S-MH-MU-ZCT-CL01-4273,1S-MH-MU-ZCT-CL01-4272,3,764,13185
40301,13187-29678,1S-MH-MU-ZCT-CL01-4272,1S-MH-MU-ZCT-CL01-5070,4,13187,29678
40301,29677-29776,1S-MH-MU-ZCT-CL01-5070,1S-MH-MU-ZCT-CL01-5071,5,29677,29776
40304,40304-STN XMER,1S-MH-MU-ZCT-RSTN-OSHI,1S-MH-MU-ZCT-RSTN-OSHI,1,40304,STN XMER
40306,40306-39277,1S-MH-MU-ZCT-RSTN-OSHI,1S-MH-MU-ZCT-CL01-5574,1,40306,39277
40306,39276-43577,1S-MH-MU-ZCT-CL01-5574,1S-MH-MU-ZCT-CL01-5795,2,39276,43577
40306,43576-39275,1S-MH-MU-ZCT-CL01-5795,1S-MH-MU-ZCT-CL01-5434,3,43576,39275
40306,39272-1534,1S-MH-MU-ZCT-CL01-5434,1S-MH-MU-ZCT-RSTN-GORE,4,39272,1534
40306,39276-39275,1S-MH-MU-ZCT-CL01-5574,1S-MH-MU-ZCT-CL01-5434,1.1,39276,39275
40306,39272-1534,1S-MH-MU-ZCT-CL01-5434,1S-MH-MU-ZCT-RSTN-GORE,1.2,39272,1534
40312,40312-18042,1S-MH-MU-ZCT-RSTN-OSHI,1S-MH-MU-ZCT-CL01-4063,1,40312,18042
40312,18044-11833,1S-MH-MU-ZCT-CL01-4063,1S-MH-MU-ZCT-CL01-4268,2,18044,11833
40312,11832-15941,1S-MH-MU-ZCT-CL01-4268,1S-MH-MU-ZCT-CL01-4679,3,11832,15941
40312,15940-6963,1S-MH-MU-ZCT-CL01-4679,1S-MH-MU-ZCT-CL01-4282,4,15940,6963
38708,38708-10998,1S-MH-MU-ZST-RSTN-PALI,1S-MH-MU-ZST-CL02-0290,1,38708,10998
38708,11002-13122,1S-MH-MU-ZST-CL02-0290,1S-MH-MU-ZST-CL02-0291,2,11002,13122
38708,13120-16746,1S-MH-MU-ZST-CL02-0291,1S-MH-MU-ZST-CL01-0493,3,13120,16746
38708,16744-9230,1S-MH-MU-ZST-CL01-0493,1S-MH-MU-ZST-CL01-0498,4,16744,9230
38710,38710-11152,1S-MH-MU-ZST-RSTN-PALI,1S-MH-MU-ZST-CL02-0484,1,38710,11152
38710,11149-2908,1S-MH-MU-ZST-CL02-0484,1S-MH-MU-ZST-CL02-0098,2,11149,2908
38710,4120-17263,1S-MH-MU-ZST-CL02-0098,1S-MH-MU-ZST-CL02-0099,3,4120,17263
38710,17261-38860,1S-MH-MU-ZST-CL02-0099,1S-MH-MU-ZST-CL02-0399,4,17261,38860
38710,13729-17489,1S-MH-MU-ZST-CL02-0399,1S-MH-MU-ZST-CL02-0100,5,13729,17489
38710,11151-19485,1S-MH-MU-ZST-CL02-0484,1S-MH-MU-ZST-CL02-0591,1.1,11151,19485
38710,19483-18193,1S-MH-MU-ZST-CL02-0591,1S-MH-MU-ZST-CL02-0090,1.2,19483,18193
38710,18195-34530,1S-MH-MU-ZST-CL02-0090,1S-MH-MU-ZST-CL02-0915,1.3,18195,34530
38712,38712-CAP BANK,1S-MH-MU-ZST-RSTN-PALI,1S-MH-MU-ZST-RSTN-PALI,1,38712,CAP BANK
38714,38714-38825,1S-MH-MU-ZST-RSTN-PALI,1S-MH-MU-ZST-CL02-0724,1,38714,38825
38714,28945-9569,1S-MH-MU-ZST-CL02-0724,1S-MH-MU-ZST-CL02-0046,2,28945,9569
38714,9571-35070,1S-MH-MU-ZST-CL02-0046,1S-MH-MU-ZST-CL02-0903,3,9571,35070
38714,35072-36017,1S-MH-MU-ZST-CL02-0903,1S-MH-MU-ZST-CL02-0337,4,35072,36017
38714,36015-540,1S-MH-MU-ZST-CL02-0337,1S-MH-MU-ZST-CL02-0115,5,36015,540
38714,7958-35545,1S-MH-MU-ZST-CL02-0115,1S-MH-MU-ZST-CL02-1024,6,7958,35545
38714,35547-41561,1S-MH-MU-ZST-CL02-1024,1S-MH-MU-ZST-CL02-1356,7,35547,41561
38714,41560-19039,1S-MH-MU-ZST-CL02-1356,1S-MH-MU-ZST-CL02-0599,8,41560,19039
38714,19683-19941,1S-MH-MU-ZST-CL02-0599,1S-MH-MU-ZST-CL02-0625,9,19683,19941
38714,19943-39933,1S-MH-MU-ZST-CL02-0625,1S-MH-MU-ZST-CL02-0304,10,19943,39933
38714,538-10540,1S-MH-MU-ZST-CL02-0115,1S-MH-MU-ZST-CL02-0446,5.1,538,10540
38714,38714-43602,1S-MH-MU-ZST-RSTN-PALI,1S-MH-MU-ZST-CL02-1318,2,38714,43602
38714,43603-38825,1S-MH-MU-ZST-CL02-1318,1S-MH-MU-ZST-CL02-0724,3,43603,38825
38714,28945-9569,1S-MH-MU-ZST-CL02-0724,1S-MH-MU-ZST-CL02-0046,4,28945,9569
38714,9571-35070,1S-MH-MU-ZST-CL02-0046,1S-MH-MU-ZST-CL02-0903,5,9571,35070
38714,35072-36017,1S-MH-MU-ZST-CL02-0903,1S-MH-MU-ZST-CL02-0337,6,35072,36017
38714,36015-540,1S-MH-MU-ZST-CL02-0337,1S-MH-MU-ZST-CL02-0115,7,36015,540
38714,7958-35545,1S-MH-MU-ZST-CL02-0115,1S-MH-MU-ZST-CL02-1024,8,7958,35545
38714,35547-41561,1S-MH-MU-ZST-CL02-1024,1S-MH-MU-ZST-CL02-1356,9,35547,41561
38714,41560-19039,1S-MH-MU-ZST-CL02-1356,1S-MH-MU-ZST-CL02-0599,10,41560,19039
38714,19683-19941,1S-MH-MU-ZST-CL02-0599,1S-MH-MU-ZST-CL02-0625,11,19683,19941
38714,19943-39933,1S-MH-MU-ZST-CL02-0625,1S-MH-MU-ZST-CL02-0304,12,19943,39933
38714,538-10540,1S-MH-MU-ZST-CL02-0115,1S-MH-MU-ZST-CL02-0446,7.1,538,10540
38715,38715-CAP BANK,1S-MH-MU-ZST-RSTN-PALI,1S-MH-MU-ZST-RSTN-PALI,1,38715,CAP BANK
38716,38716-38844,1S-MH-MU-ZST-RSTN-PALI,1S-MH-MU-ZST-CL02-0397,1,38716,38844
38716,6427-26726,1S-MH-MU-ZST-CL02-0397,1S-MH-MU-ZST-CL02-0691,2,6427,26726
38716,26724-5922,1S-MH-MU-ZST-CL02-0691,1S-MH-MU-ZST-CL02-0394,3,26724,5922
38716,5921-37684,1S-MH-MU-ZST-CL02-0394,1S-MH-MU-ZST-CL02-1119,4,5921,37684
38716,37682-12364,1S-MH-MU-ZST-CL02-1119,1S-MH-MU-ZST-CL02-0396,5,37682,12364
38717,38717-10602,1S-MH-MU-ZST-RSTN-PALI,1S-MH-MU-ZST-CL02-0398,1,38717,10602
38717,10604-39796,1S-MH-MU-ZST-CL02-0398,1S-MH-MU-ZST-CL02-1068,2,10604,39796
38717,39794-38864,1S-MH-MU-ZST-CL02-1068,1S-MH-MU-ZST-CL02-0485,3,39794,38864
38717,9238-26704,1S-MH-MU-ZST-CL02-0485,1S-MH-MU-ZST-CL02-0690,4,9238,26704
38717,26706-10240,1S-MH-MU-ZST-CL02-0690,1S-MH-MU-ZST-CL02-0324,5,26706,10240
38717,10242-16628,1S-MH-MU-ZST-CL02-0324,1S-MH-MU-ZST-CL02-0445,6,10242,16628
38717,16626-18516,1S-MH-MU-ZST-CL02-0445,1S-MH-MU-ZST-CL02-0483,7,16626,18516
38717,18514-34528,1S-MH-MU-ZST-CL02-0483,1S-MH-MU-ZST-CL02-0915,8,18514,34528
38717,9239-16258,1S-MH-MU-ZST-CL02-0485,1S-MH-MU-ZST-CL02-0514,3.1,9239,16258
38717,16256-10006,1S-MH-MU-ZST-CL02-0514,1S-MH-MU-ZST-CL02-0080,3.2,16256,10006
38717,10008-2907,1S-MH-MU-ZST-CL02-0080,1S-MH-MU-ZST-CL02-0303,3.3,10008,2907
38717,5250-25163,1S-MH-MU-ZST-CL02-0303,1S-MH-MU-ZST-CL02-0598,3.4,5250,25163
38717,25164-6637,1S-MH-MU-ZST-CL02-0598,1S-MH-MU-ZST-CL02-0304,3.5,25164,6637
38719,38719-41194,1S-MH-MU-ZST-RSTN-PALI,1S-MH-MU-ZST-CL02-1345,1,38719,41194
38719,41195-13478,1S-MH-MU-ZST-CL02-1345,1S-MH-MU-ZST-CL02-0504,2,41195,13478
38719,38855-38843,1S-MH-MU-ZST-CL02-0504,1S-MH-MU-ZST-CL02-0768,3,38855,38843
38719,30140-41246,1S-MH-MU-ZST-CL02-0768,1S-MH-MU-ZST-CL02-1230,4,30140,41246
38719,41245-37126,1S-MH-MU-ZST-CL02-1230,1S-MH-MU-ZST-CL02-1170,5,41245,37126
38719,37125-25037,1S-MH-MU-ZST-CL02-1170,1S-MH-MU-ZST-CL02-0617,6,37125,25037
38719,25035-6883,1S-MH-MU-ZST-CL02-0617,1S-MH-MU-ZST-CL02-0268,7,25035,6883
38719,6885-19243,1S-MH-MU-ZST-CL02-0268,1S-MH-MU-ZST-CL02-0600,8,6885,19243
38719,19245-32727,1S-MH-MU-ZST-CL02-0600,1S-MH-MU-ZST-CL01-0856,9,19245,32727
38719,30142-40693,1S-MH-MU-ZST-CL02-0768,1S-MH-MU-ZST-CL02-1265,3.1,30142,40693
38720,38720-STN XMER,1S-MH-MU-ZST-RSTN-PALI,1S-MH-MU-ZST-RSTN-PALI,1,38720,STN XMER
27077,27077-10456,1S-MH-MU-ZCT-RSTN-PALM,1S-MH-MU-ZCT-CL03-4327,1,27077,10456
27077,10457-6551,1S-MH-MU-ZCT-CL03-4327,1S-MH-MU-ZCT-CL03-4774,2,10457,6551
27077,6552-15698,1S-MH-MU-ZCT-CL03-4774,1S-MH-MU-ZCT-CL03-4378,3,6552,15698
27077,15697-7458,1S-MH-MU-ZCT-CL03-4378,1S-MH-MU-ZCT-CL03-4219,4,15697,7458
27077,6898-13747,1S-MH-MU-ZCT-CL03-4219,1S-MH-MU-ZCT-CL03-4221,5,6898,13747
27077,13749-19126,1S-MH-MU-ZCT-CL03-4221,1S-MH-MU-ZCT-CL03-4837,6,13749,19126
27077,19128-7943,1S-MH-MU-ZCT-CL03-4837,1S-MH-MU-ZCT-CL03-4668,7,19128,7943
27077,7941-15080,1S-MH-MU-ZCT-CL03-4668,1S-MH-MU-ZCT-CL03-4457,8,7941,15080
27077,7942-11081,1S-MH-MU-ZCT-CL03-4668,1S-MH-MU-ZCT-CL03-4776,7.1,7942,11081
27077,6550-13133,1S-MH-MU-ZCT-CL03-4774,1S-MH-MU-ZCT-CL02-4585,2.1,6550,13133
27077,10458-37039,1S-MH-MU-ZCT-CL03-4327,1S-MH-MU-ZCT-CL02-4500,1.1,10458,37039
27077,13535-14530,1S-MH-MU-ZCT-CL02-4500,1S-MH-MU-ZCT-CL02-4513,1.2,13535,14530
27077,14529-12691,1S-MH-MU-ZCT-CL02-4513,1S-MH-MU-ZCT-CL03-4413,1.3,14529,12691
27077,12689-37551,1S-MH-MU-ZCT-CL03-4413,1S-MH-MU-ZCT-CL03-5356,1.4,12689,37551
27077,37553-18209,1S-MH-MU-ZCT-CL03-5356,1S-MH-MU-ZCT-CL03-4640,1.5,37553,18209
27077,18207-39301,1S-MH-MU-ZCT-CL03-4640,1S-MH-MU-ZCT-CL03-5655,1.6,18207,39301
27077,14531-43754,1S-MH-MU-ZCT-CL02-4513,1S-MH-MU-ZCT-CL03-5807,1.2.1,14531,43754
27077,13765-9103,1S-MH-MU-ZCT-CL02-4500,1S-MH-MU-ZCT-CL03-4781,1.1.1,13765,9103
27077,10459-15081,1S-MH-MU-ZCT-CL03-4327,1S-MH-MU-ZCT-CL03-4457,1.2,10459,15081
27077,27077-26926,1S-MH-MU-ZCT-RSTN-PALM,1S-MH-MU-ZCT-CL03-4993,2,27077,26926
27077,26923-19795,1S-MH-MU-ZCT-CL03-4993,1S-MH-MU-ZCT-CL03-4899,3,26923,19795
27077,26919-38958,1S-MH-MU-ZCT-CL03-4993,1S-MH-MU-ZCT-CL02-4971,2.2,26919,38958
27078,27078-37211,1S-MH-MU-ZCT-RSTN-PALM,1S-MH-MU-ZCT-CL06-5205,1,27078,37211
27078,37210-36132,1S-MH-MU-ZCT-CL06-5205,1S-MH-MU-ZCT-CL06-4462,2,37210,36132
27081,27081-13072,1S-MH-MU-ZCT-RSTN-PALM,1S-MH-MU-ZCT-CL06-4459,1,27081,13072
27081,14606-18331,1S-MH-MU-ZCT-CL06-4459,1S-MH-MU-ZCT-CL06-4471,2,14606,18331
27081,30870-39177,1S-MH-MU-ZCT-CL06-4471,1S-MH-MU-ZCT-CL06-5403,3,30870,39177
27081,39176-41836,1S-MH-MU-ZCT-CL06-5403,1S-MH-MU-ZCT-CL06-5402,4,39176,41836
27081,41837-28806,1S-MH-MU-ZCT-CL06-5402,1S-MH-MU-ZCT-CL06-5032,5,41837,28806
27081,28808-28012,1S-MH-MU-ZCT-CL06-5032,1S-MH-MU-ZCT-CL06-5003,6,28808,28012
27081,28011-43156,1S-MH-MU-ZCT-CL06-5003,1S-MH-MU-ZCT-CL06-5206,7,28011,43156
27081,43158-26851,1S-MH-MU-ZCT-CL06-5206,1S-MH-MU-ZCT-CL06-4527,8,43158,26851
27081,26852-39765,1S-MH-MU-ZCT-CL06-4527,1S-MH-MU-ZCT-CL06-5405,9,26852,39765
27081,39766-28518,1S-MH-MU-ZCT-CL06-5405,1S-MH-MU-ZCT-CL06-5022,10,39766,28518
27081,28517-16707,1S-MH-MU-ZCT-CL06-5022,1S-MH-MU-ZCT-CL06-4470,11,28517,16707
27081,41835-42291,1S-MH-MU-ZCT-CL06-5402,1S-MH-MU-ZCT-CL06-5404,4.1,41835,42291
27081,42290-31190,1S-MH-MU-ZCT-CL06-5404,1S-MH-MU-ZCT-CL06-5021,4.2,42290,31190
27081,18330-31772,1S-MH-MU-ZCT-CL06-4471,1S-MH-MU-ZCT-CL06-4469,2.1,18330,31772
27081,18332-HTCONSUMER,1S-MH-MU-ZCT-CL06-4471,NAN,2.2,18332,HTCONSUMER
27081,36367-36133,1S-MH-MU-ZCT-CL06-4459,1S-MH-MU-ZCT-CL06-4462,1.1,36367,36133
27081,36366-10370,1S-MH-MU-ZCT-CL06-4459,1S-MH-MU-ZCT-CL06-4466,1.2,36366,10370
27082,27082-14983,1S-MH-MU-ZCT-RSTN-PALM,1S-MH-MU-ZCT-CL03-4220,1,27082,14983
27082,14981-39921,1S-MH-MU-ZCT-CL03-4220,1S-MH-MU-ZCT-CL03-5633,2,14981,39921
27082,39922-13132,1S-MH-MU-ZCT-CL03-5633,1S-MH-MU-ZCT-CL02-4585,3,39922,13132
27082,13131-17226,1S-MH-MU-ZCT-CL02-4585,1S-MH-MU-ZCT-CL03-4711,4,13131,17226
27082,17227-17223,1S-MH-MU-ZCT-CL03-4711,1S-MH-MU-ZCT-CL03-4712,5,17227,17223
27082,17225-14493,1S-MH-MU-ZCT-CL03-4712,1S-MH-MU-ZCT-CL03-4456,6,17225,14493
27082,14491-15679,1S-MH-MU-ZCT-CL03-4456,1S-MH-MU-ZCT-CL03-4446,7,14491,15679
27082,15677-36258,1S-MH-MU-ZCT-CL03-4446,1S-MH-MU-ZCT-CL03-4781,8,15677,36258
27083,27083-38141,1S-MH-MU-ZCT-RSTN-PALM,1S-MH-MU-ZCT-CL03-5584,1,27083,38141
27083,38142-26733,1S-MH-MU-ZCT-CL03-5584,1S-MH-MU-ZCT-CL02-4971,2,38142,26733
27083,43026-19926,1S-MH-MU-ZCT-CL02-4971,1S-MH-MU-ZCT-CL02-4901,3,43026,19926
27083,43028-HTCONSUMER,1S-MH-MU-ZCT-CL02-4971,NAN,2.1,43028,HTCONSUMER
27084,27084-CAP BANK,1S-MH-MU-ZCT-RSTN-PALM,1S-MH-MU-ZCT-RSTN-PALM,1,27084,CAP BANK
30031,30031-CAP BANK,1S-MH-MU-ZCT-RSTN-PALM,1S-MH-MU-ZCT-RSTN-PALM,1,30031,CAP BANK
30032,30032-32118,1S-MH-MU-ZCT-RSTN-PALM,1S-MH-MU-ZCT-CL02-5155,1,30032,32118
30032,32112-38143,1S-MH-MU-ZCT-CL02-5155,1S-MH-MU-ZCT-CL03-5584,2,32112,38143
30032,30032-35275,1S-MH-MU-ZCT-RSTN-PALM,1S-MH-MU-ZCT-CL03-5269,2,30032,35275
30032,35277-39965,1S-MH-MU-ZCT-CL03-5269,1S-MH-MU-ZCT-CL03-5632,3,35277,39965
30032,39966-31490,1S-MH-MU-ZCT-CL03-5632,1S-MH-MU-ZCT-CL03-4546,4,39966,31490
30032,31491-34970,1S-MH-MU-ZCT-CL03-4546,1S-MH-MU-ZCT-CL03-5249,5,31491,34970
30032,34968-41777,1S-MH-MU-ZCT-CL03-5249,1S-MH-MU-ZCT-CL02-5375,6,34968,41777
30032,41776-38173,1S-MH-MU-ZCT-CL02-5375,1S-MH-MU-ZCT-CL03-5585,7,41776,38173
30032,38172-26516,1S-MH-MU-ZCT-CL03-5585,1S-MH-MU-ZCT-CL03-4975,8,38172,26516
30032,26517-32608,1S-MH-MU-ZCT-CL03-4975,1S-MH-MU-ZCT-CL03-5179,9,26517,32608
30032,32610-10367,1S-MH-MU-ZCT-CL03-5179,1S-MH-MU-ZCT-CL03-4422,10,32610,10367
30032,10369-39773,1S-MH-MU-ZCT-CL03-4422,1S-MH-MU-ZCT-CL03-4542,11,10369,39773
30032,39772-14340,1S-MH-MU-ZCT-CL03-4542,1S-MH-MU-ZCT-CL03-4543,12,39772,14340
30032,14339-18178,1S-MH-MU-ZCT-CL03-4543,1S-MH-MU-ZCT-CL03-4544,13,14339,18178
30032,18180-18258,1S-MH-MU-ZCT-CL03-4544,1S-MH-MU-ZCT-CL04-4710,14,18180,18258
30032,18260-14316,1S-MH-MU-ZCT-CL04-4710,1S-MH-MU-ZCT-CL03-4705,15,18260,14316
30032,31498-12568,1S-MH-MU-ZCT-CL03-4975,1S-MH-MU-ZCT-CL03-4548,8.1,31498,12568
30032,10997-13685,1S-MH-MU-ZCT-CL03-4546,1S-MH-MU-ZCT-CL03-4801,4.1,10997,13685
30032,13683-37067,1S-MH-MU-ZCT-CL03-4801,1S-MH-MU-ZCT-CL03-5487,4.2,13683,37067
30032,10995-15079,1S-MH-MU-ZCT-CL03-4546,1S-MH-MU-ZCT-CL03-4457,4.2,10995,15079
30033,30033-41223,1S-MH-MU-ZCT-RSTN-PALM,1S-MH-MU-ZCT-CL06-5240,1,30033,41223
30033,41222-26639,1S-MH-MU-ZCT-CL06-5240,1S-MH-MU-ZCT-CL06-4389,2,41222,26639
30033,10010-41791,1S-MH-MU-ZCT-CL06-4389,1S-MH-MU-ZCT-CL06-5021,3,10010,41791
30033,31191-39454,1S-MH-MU-ZCT-CL06-5021,1S-MH-MU-ZCT-CL06-5241,4,31191,39454
30033,39453-28516,1S-MH-MU-ZCT-CL06-5241,1S-MH-MU-ZCT-CL06-5022,5,39453,28516
30033,10012-14013,1S-MH-MU-ZCT-CL06-4389,1S-MH-MU-ZCT-CL06-4465,2.1,10012,14013
30033,14014-38813,1S-MH-MU-ZCT-CL06-4465,1S-MH-MU-ZCT-CL06-5435,2.2,14014,38813
30034,30034-25695,1S-MH-MU-ZCT-RSTN-PALM,1S-MH-MU-ZCT-CL03-4941,1,30034,25695
30034,25693-43483,1S-MH-MU-ZCT-CL03-4941,1S-MH-MU-ZCT-CL03-5799,2,25693,43483
30034,43482-35784,1S-MH-MU-ZCT-CL03-5799,1S-MH-MU-ZCT-CL03-5354,3,43482,35784
30034,35782-38620,1S-MH-MU-ZCT-CL03-5354,1S-MH-MU-ZCT-CL03-5622,4,35782,38620
30034,38621-31496,1S-MH-MU-ZCT-CL03-5622,1S-MH-MU-ZCT-CL02-4597,5,38621,31496
30034,11309-25436,1S-MH-MU-ZCT-CL02-4597,1S-MH-MU-ZCT-CL02-4924,6,11309,25436
30034,25434-31528,1S-MH-MU-ZCT-CL02-4924,1S-MH-MU-ZCT-CL03-5144,7,25434,31528
30034,31529-29703,1S-MH-MU-ZCT-CL03-5144,1S-MH-MU-ZCT-CL03-5072,8,31529,29703
30034,29705-17626,1S-MH-MU-ZCT-CL03-5072,1S-MH-MU-ZCT-CL03-4478,9,29705,17626
30034,17624-43753,1S-MH-MU-ZCT-CL03-4478,1S-MH-MU-ZCT-CL03-5807,10,17624,43753
30034,11310-12356,1S-MH-MU-ZCT-CL02-4597,1S-MH-MU-ZCT-CL02-4108,5.1,11310,12356
30034,12358-43913,1S-MH-MU-ZCT-CL02-4108,1S-MH-MU-ZCT-CL02-5702,5.2,12358,43913
30034,43914-10905,1S-MH-MU-ZCT-CL02-5702,1S-MH-MU-ZCT-CL03-4109,5.3,43914,10905
30034,10904-15726,1S-MH-MU-ZCT-CL03-4109,1S-MH-MU-ZCT-CL02-4035,5.4,10904,15726
30036,30036-28178,1S-MH-MU-ZCT-RSTN-PALM,1S-MH-MU-ZCT-CL03-4994,1,30036,28178
30036,28179-28183,1S-MH-MU-ZCT-CL03-4994,1S-MH-MU-ZCT-CL03-4995,2,28179,28183
30036,28181-28185,1S-MH-MU-ZCT-CL03-4995,1S-MH-MU-ZCT-CL03-4996,3,28181,28185
30036,28184-29886,1S-MH-MU-ZCT-CL03-4996,1S-MH-MU-ZCT-CL03-5056,4,28184,29886
30036,29885-5949,1S-MH-MU-ZCT-CL03-5056,1S-MH-MU-ZCT-CL02-4797,5,29885,5949
30036,5395-15734,1S-MH-MU-ZCT-CL02-4797,1S-MH-MU-ZCT-CL03-4782,6,5395,15734
30036,15735-13738,1S-MH-MU-ZCT-CL03-4782,1S-MH-MU-ZCT-CL03-4157,7,15735,13738
30036,13739-11627,1S-MH-MU-ZCT-CL03-4157,1S-MH-MU-ZCT-CL03-4781,8,13739,11627
30036,36259-15774,1S-MH-MU-ZCT-CL03-4781,1S-MH-MU-ZCT-CL03-4728,9,36259,15774
30036,15776-16346,1S-MH-MU-ZCT-CL03-4728,1S-MH-MU-ZCT-CL03-4447,10,15776,16346
30036,16344-14760,1S-MH-MU-ZCT-CL03-4447,1S-MH-MU-ZCT-CL03-4448,11,16344,14760
30036,9100-5967,1S-MH-MU-ZCT-CL03-4781,1S-MH-MU-ZCT-CL03-4647,8.1,9100,5967
30036,5397-17228,1S-MH-MU-ZCT-CL02-4797,1S-MH-MU-ZCT-CL03-4711,5.1,5397,17228
30036,29884-41306,1S-MH-MU-ZCT-CL03-5056,1S-MH-MU-ZCT-CL03-4561,4.1,29884,41306
30036,30036-29043,1S-MH-MU-ZCT-RSTN-PALM,1S-MH-MU-ZCT-CL02-5043,2,30036,29043
30036,29044-19797,1S-MH-MU-ZCT-CL02-5043,1S-MH-MU-ZCT-CL03-4899,3,29044,19797
11910,11910-13610,1S-MH-MU-ZCT-RSTN-POIS,1S-MH-MU-ZCT-CL10-4258,1,11910,13610
11910,13611-9079,1S-MH-MU-ZCT-CL10-4258,1S-MH-MU-ZCT-CL10-4572,2,13611,9079
11910,32699-17172,1S-MH-MU-ZCT-CL10-4572,1S-MH-MU-ZCT-CL10-4434,3,32699,17172
11910,17171-13014,1S-MH-MU-ZCT-CL10-4434,1S-MH-MU-ZCT-CL10-4254,4,17171,13014
11910,13013-16339,1S-MH-MU-ZCT-CL10-4254,1S-MH-MU-ZCT-CL10-4255,5,13013,16339
11910,9077-12425,1S-MH-MU-ZCT-CL10-4572,1S-MH-MU-ZCT-CL10-4591,2.1,9077,12425
11910,12423-7081,1S-MH-MU-ZCT-CL10-4591,1S-MH-MU-ZCT-CL10-4589,2.2,12423,7081
11910,13612-25617,1S-MH-MU-ZCT-CL10-4258,1S-MH-MU-ZCT-CL10-4257,1.1,13612,25617
11910,25619-25643,1S-MH-MU-ZCT-CL10-4257,1S-MH-MU-ZCT-CL09-4938,1.2,25619,25643
11910,25641-26260,1S-MH-MU-ZCT-CL09-4938,1S-MH-MU-ZCT-CL10-4959,1.3,25641,26260
11911,18811-CAP BANK,1S-MH-MU-ZCT-RSTN-POIS,1S-MH-MU-ZCT-RSTN-POIS,1,18811,CAP BANK
11912,11912-18690,1S-MH-MU-ZCT-RSTN-POIS,1S-MH-MU-ZCT-CL10-4785,1,11912,18690
11912,18688-28361,1S-MH-MU-ZCT-CL10-4785,1S-MH-MU-ZCT-CL10-5011,2,18688,28361
11912,18689-19829,1S-MH-MU-ZCT-CL10-4785,1S-MH-MU-ZCT-CL10-4897,1.1,18689,19829
14414,14414-12378,1S-MH-MU-ZCT-RSTN-POIS,1S-MH-MU-ZCT-CL10-4320,1,14414,12378
14415,14415-42580,1S-MH-MU-ZCT-RSTN-POIS,1S-MH-MU-ZCT-CL10-5758,1,14415,42580
14415,42579-16201,1S-MH-MU-ZCT-CL10-5758,1S-MH-MU-ZCT-CL10-4517,2,42579,16201
14415,16203-28813,1S-MH-MU-ZCT-CL10-4517,1S-MH-MU-ZCT-CL10-5031,3,16203,28813
14415,28812-9380,1S-MH-MU-ZCT-CL10-5031,1S-MH-MU-ZCT-CL10-4043,4,28812,9380
14415,9378-42076,1S-MH-MU-ZCT-CL10-4043,1S-MH-MU-ZCT-CL10-4659,5,9378,42076
14415,12308-39722,1S-MH-MU-ZCT-CL10-4659,1S-MH-MU-ZCT-CL10-5674,6,12308,39722
14415,28814-10548,1S-MH-MU-ZCT-CL10-5031,1S-MH-MU-ZCT-CL10-4330,3.1,28814,10548
14415,42581-DT,1S-MH-MU-ZCT-CL10-5758,NAN,1.1,42581,DT
14417,14417-32047,1S-MH-MU-ZCT-RSTN-POIS,1S-MH-MU-ZCT-CL10-4170,1,14417,32047
14417,11068-28360,1S-MH-MU-ZCT-CL10-4170,1S-MH-MU-ZCT-CL10-5011,2,11068,28360
14417,11067-12936,1S-MH-MU-ZCT-CL10-4170,1S-MH-MU-ZCT-CL10-4169,1.1,11067,12936
14418,14418-10316,1S-MH-MU-ZCT-RSTN-POIS,1S-MH-MU-ZCT-CL10-4479,1,14418,10316
14418,10314-16058,1S-MH-MU-ZCT-CL10-4479,1S-MH-MU-ZCT-CL10-4292,2,10314,16058
14418,28775-11403,1S-MH-MU-ZCT-CL10-4292,1S-MH-MU-ZCT-CL10-4044,3,28775,11403
14418,11402-29698,1S-MH-MU-ZCT-CL10-4044,1S-MH-MU-ZCT-CL10-4045,4,11402,29698
14418,10828-5629,1S-MH-MU-ZCT-CL10-4045,1S-MH-MU-ZCT-CL10-4049,5,10828,5629
14418,29151-16308,1S-MH-MU-ZCT-CL10-4049,1S-MH-MU-ZCT-CL10-4048,6,29151,16308
14418,16310-41041,1S-MH-MU-ZCT-CL10-4048,1S-MH-MU-ZCT-CL10-5724,7,16310,41041
14418,16309-HTCONSUMER,1S-MH-MU-ZCT-CL10-4048,NAN,6.1,16309,HTCONSUMER
14419,14419-25343,1S-MH-MU-ZCT-RSTN-POIS,1S-MH-MU-ZCT-CL10-4918,1,14419,25343
14419,25344-28322,1S-MH-MU-ZCT-CL10-4918,1S-MH-MU-ZCT-CL10-5013,2,25344,28322
14419,28323-19976,1S-MH-MU-ZCT-CL10-5013,1S-MH-MU-ZCT-CL10-4913,3,28323,19976
14419,19974-19333,1S-MH-MU-ZCT-CL10-4913,1S-MH-MU-ZCT-CL10-4873,4,19974,19333
14419,18931-43010,1S-MH-MU-ZCT-CL10-4873,1S-MH-MU-ZCT-CL10-5768,5,18931,43010
14419,43011-42483,1S-MH-MU-ZCT-CL10-5768,1S-MH-MU-ZCT-CL10-5742,6,43011,42483
