SOURCE_SWITCH_ID,DESTINATION_SWITCH_ID,MEASUREDLENGTH,PATH,CABLETYPE,NUMBEROFCORES,ARMOURED,NEUTRALMATERIAL,CABLEID,CABLECONDUCTORMATERIAL,DIVISIONCODE,ZONECODE,REMARKS,SOURCE_SS_x,DESTINATION_SS_x,COMMISSIONEDDATE,NO_OF_SEGMENT,SWNO,VOLTAGE,VAR_Month_01,VAR_Month_02,VAR_Month_03,VAR_Month_04,VAR_Month_05,VAR_Month_06,VAR_Month_07,VAR_Month_08,VAR_Month_09,VAR_Month_10,VAR_Month_11,VAR_Month_12,CYCLE_Month_01,CYCLE_Month_02,CYCLE_Month_03,CYCLE_Month_04,CYCLE_Month_05,CYCLE_Month_06,CYCLE_Month_07,CYCLE_Month_08,CYCLE_Month_09,CYCLE_Month_10,CYCLE_Month_11,CYCLE_Month_12,Num_Faults,SWITCH_NO,SOURCE_SS_y,FAULT_FROM_SWITCH,DESTINATION_SS_y,FAULT_TO_SWITCH,FAULT_VOLTAGE,FAULT_DIVISION,FAULT_TIME_DIFFERENCE_HOURS_AVG,FAULT_LATEST_OUTAGE_TIME,IR_Measurement_MOhm,Tan_Delta,Partial_Discharge_Frequency,Partial_Discharge_Intensity
220GHO24,33299,7689.600,JT.NO.01 → JT.NO.1A -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.08A -> JT.NO.08A → JT.NO.08B -> JT.NO.08B → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.13A -> JT.NO.13A → JT.NO.13B -> JT.NO.13B → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.1A → JT.NO.02 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.26A -> JT.NO.26A → JT.NO.26B -> JT.NO.26B → JT.NO.26C -> JT.NO.26C → JT.NO.26D -> JT.NO.26D → JT.NO.27 -> JT.NO.27 → JT.NO.27A -> JT.NO.27A → JT.NO.27B -> JT.NO.27B → JT.NO.28 -> JT.NO.28 → JT.NO.28A -> JT.NO.28A → JT.NO.29 -> JT.NO.29 → JT.NO.29A -> JT.NO.29A → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.32A → JT.NO.32B -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.35 -> JT.NO.35 → JT.NO.36 -> JT.NO.36 → JT.NO.37 -> JT.NO.37 → JT.NO.37A -> JT.NO.37A → SWNO_33299 -> JT.NO.37B → JT.NO.33 -> SWNO_220GHO24 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908549709,AL,5000.0,5053,,220kV GHODBUNDER REC-STN,DAHISAR WEST REC-STN,2019-08-22 00:00:00+00:00,54,33299,33KV,39.009,35.905,37.251,46.345,71.268,175.101,0.000,0.000,45.592,51.153,43.216,39.038,1.000,0.000,0.000,0.000,2.000,6.000,0.000,0.000,0.000,0.000,2.000,0.000,2,220GHO24,220KV GHODBUNDER REC-STN,220GHO24,DAHISAR WEST REC-STN,33299,33KV,BORIWALI,0.187,2023-02-02 01:13:24+00:00,,,,
220GHO27,33181,9329.800,JT.NO.01 → JT.NO.1A -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.9A -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.14A -> JT.NO.14A → JT.NO.14B -> JT.NO.14B → JT.NO.15 -> JT.NO.15 → JT.NO.15A -> JT.NO.15A → JT.NO.15B -> JT.NO.15B → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.1A → JT.NO.1B -> JT.NO.1B → JT.NO.02 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.26A → JT.NO.26B -> JT.NO.26B → JT.NO.27 -> JT.NO.27 → JT.NO.27A -> JT.NO.27A → JT.NO.28 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.29C -> JT.NO.29A → JT.NO.29B -> JT.NO.29B → JT.NO.30 -> JT.NO.29C → JT.NO.29D -> JT.NO.29D → JT.NO.29E -> JT.NO.29E → JT.NO.29A -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.32A -> JT.NO.32A → JT.NO.33B -> JT.NO.32B → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.35 -> JT.NO.35 → JT.NO.36 -> JT.NO.36 → JT.NO.37 -> JT.NO.37 → JT.NO.37A -> JT.NO.37A → JT.NO.38 -> JT.NO.38 → JT.NO.39 -> JT.NO.39 → JT.NO.40 -> JT.NO.40 → JT.NO.40A -> JT.NO.40A → JT.NO.40B -> JT.NO.40B → JT.NO.41 -> JT.NO.41 → JT.NO.42 -> JT.NO.42 → JT.NO.43 -> JT.NO.43 → JT.NO.44 -> JT.NO.44 → JT.NO.44A -> JT.NO.44A → JT.NO.44B -> JT.NO.44B → JT.NO.45 -> JT.NO.45 → JT.NO.46 -> JT.NO.46 → JT.NO.47 -> JT.NO.47 → JT.NO.48 -> JT.NO.48 → JT.NO.49 -> JT.NO.49 -> JT.NO.9A → JT.NO.10 -> SWNO_220GH27 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561MWX,AL,5000.0,5053,,220kV GHODBUNDER REC-STN,DEVIDAS LANE REC-STN,2005-02-23 00:00:00+00:00,72,33181,33KV,97.039,104.851,103.247,107.720,482.527,94.878,0.000,0.000,106.163,108.833,99.859,113.616,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10,220GHO27 | 220GHO35,220KV GHODBUNDER REC-STN,220GHO27 | 220GHO35,DEVIDAS LANE REC-STN,33181,33KV,BORIWALI,0.734,2023-05-18 17:25:00+00:00,,,,
220GHO28,33088,6090.900,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.12A -> JT.NO.12A → JT.NO.13 -> JT.NO.13 → JT.NO.13A -> JT.NO.13A → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.18A -> JT.NO.18A → JT.NO.19 -> JT.NO.19 → JT.NO.19A -> JT.NO.19A → JT.NO.20 -> JT.NO.20 → JT.NO.20A -> JT.NO.20A → JT.NO.20B -> JT.NO.20B → JT.NO.20C -> JT.NO.20C → JT.NO.21 -> JT.NO.21 → JT.NO.21A -> JT.NO.21A → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.23A -> JT.NO.23A → JT.NO.24 -> JT.NO.24 → JT.NO.24A -> JT.NO.24A → JT.NO.25 -> JT.NO.25 → JT.NO.25A -> JT.NO.25A → JT.NO.26 -> JT.NO.26 → JT.NO.26A -> JT.NO.26A → JT.NO.26B -> JT.NO.26B → JT.NO.27 -> JT.NO.27 → JT.NO.27A -> JT.NO.27A → JT.NO.27D -> JT.NO.27B → JT.NO.27C -> JT.NO.27C → JT.NO.28 -> JT.NO.27D → JT.NO.27B -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → SWNO_33088 -> SWNO_220GHO28 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV0000026856,AL,5000.0,5053,,220kV GHODBUNDER REC-STN,BHAYANDAR WEST REC-STN,2013-11-15 00:00:00+00:00,51,33088,33KV,57.342,57.637,70.081,96.580,114.058,90.706,0.000,0.000,77.752,85.591,58.755,60.212,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,5,220GHO28,220KV GHODBUNDER REC-STN,220GHO28,BHAYANDAR WEST REC-STN,33088,33KV,MIRABHAINDER | BORIWALI,1.116,2023-10-10 01:40:00+00:00,,,,
220GHO32,33232,2431.700,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → SWNO_33232 -> SWNO_220GHO32 → JT.NO.01,XLPE,1.0,Y,AL,HT11KV6908548056,AL,5000.0,5053,,220kV GHODBUNDER REC-STN,SADGURU REC-STN,2015-03-03 00:00:00+00:00,16,33232,33KV,80.131,72.714,66.774,87.244,107.333,85.800,0.000,0.000,81.667,77.467,59.448,74.194,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,,,,,,,,,,,,,
220GHO35,33307,4269.400,JT.NO.1 → JT.NO.2 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.2 → JT.NO.3 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → SWNO_33307 -> JT.NO.3 → JT.NO.4 -> JT.NO.4 → JT.NO.5 -> JT.NO.5 → JT.NO.6 -> JT.NO.6 → JT.NO.7 -> JT.NO.7 → JT.NO.8 -> JT.NO.8 → JT.NO.9 -> JT.NO.9 → JT.NO.10 -> SWNO_00035 → JT.NO.1,XLPE,3.0,Y,CU,,AL,5000.0,5052,,220kV GHODBUNDER REC-STN,DAHISAR CHECKNAKA REC-STN,2022-09-07 00:00:00+00:00,22,33307,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
220GHO39,33175,5042.900,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03A -> JT.NO.03 → JT.NO.04 -> JT.NO.03A → JT.NO.03 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.16D -> JT.NO.16A → JT.NO.16B -> JT.NO.16B → JT.NO.17 -> JT.NO.16D → JT.NO.16A -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21B -> JT.NO.21 → JT.NO.22 -> JT.NO.21A → JT.NO.21 -> JT.NO.21B → JT.NO.21A -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.28 -> JT.NO.28 → SWNO_33175 -> SWNO_220GHO38 → JT.NO.01,XLPE,3.0,Y,AL,,AL,5000.0,5053,,220kV GHODBUNDER REC-STN,SHANTI STAR MIRA REC-STN,2016-06-04 00:00:00+00:00,35,33175,33KV,56.694,67.686,56.018,80.734,99.341,83.841,0.000,0.000,64.231,71.892,68.738,72.705,1.000,1.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,1,220GHO39,220KV GHODBUNDER REC-STN,220GHO39,SHANTI STAR MIRA REC-STN,33175,33KV,MIRABHAINDER,0.768,2021-04-24 19:17:04+00:00,,,,
220GHO40,33305,4283.400,JT.NO.1 → JT.NO.2 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.12A -> JT.NO.12A → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.2 → JT.NO.3 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → SWNO_33305 -> JT.NO.3 → JT.NO.4 -> JT.NO.4 → JT.NO.5 -> JT.NO.5 → JT.NO.6 -> JT.NO.6 → JT.NO.7 -> JT.NO.7 → JT.NO.8 -> JT.NO.8 → JT.NO.9 -> JT.NO.9 → JT.NO.10 -> SWNO_00040 → JT.NO.1,XLPE,3.0,Y,CU,,AL,5000.0,5052,,220kV GHODBUNDER REC-STN,DAHISAR CHECKNAKA REC-STN,2022-09-07 00:00:00+00:00,23,33305,33KV,45.244,52.798,52.079,93.360,53.526,44.899,0.000,0.000,46.968,52.030,41.037,38.589,12.000,28.000,13.000,4.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,2,220GHO40,220KV GHODBUNDER REC-STN,220GHO40,DAHISAR CHECKNAKA REC-STN,33305,33KV,MIRABHAINDER,1.392,2024-04-08 11:43:00+00:00,,,,
220GHO42,33093,3348.200,JT.NO.01 → JT.NO.1A -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.9A -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.13C -> JT.NO.13A → JT.NO.13B -> JT.NO.13B → JT.NO.14 -> JT.NO.13C → JT.NO.13D -> JT.NO.13D → JT.NO.13A -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → SWNO_33093 -> JT.NO.1A → JT.NO.02 -> JT.NO.1B → JT.NO.01 -> JT.NO.9A → JT.NO.10 -> SWNO_220GHO42 → JT.NO.1B,XLPE,3.0,Y,AL,HT33KV6908561QSC,AL,5000.0,5053,,220kV GHODBUNDER REC-STN,MIRA REC-STN,2020-10-19 00:00:00+00:00,25,33093,33KV,49.377,45.857,59.081,54.084,56.735,43.212,0.000,0.000,52.925,43.117,42.798,47.208,5.000,1.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,2.000,2,220GHO27 | 220GHO42,220KV GHODBUNDER REC-STN,220GHO27 | 220GHO42,MIRA REC-STN,33093,33KV,BORIWALI | MIRABHAINDER,0.059,2022-01-05 13:36:20+00:00,,,,
220GHO44,33289,6143.600,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.17A -> JT.NO.17A → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.21A -> JT.NO.21A → JT.NO.21B -> JT.NO.21B → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.24A -> JT.NO.24A → JT.NO.24B -> JT.NO.24B → JT.NO.24C -> JT.NO.24C → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.28 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.30 -> JT.NO.30 → SWNO_33289 -> SWNO_220GHO44 → JT.NO.01,XLPE,3.0,Y,AL,,AL,5000.0,5053,,220kV GHODBUNDER REC-STN,BHAYANDAR WEST REC-STN,2019-11-18 00:00:00+00:00,38,33289,33KV,47.806,48.404,50.668,85.459,109.396,82.906,0.000,0.000,56.347,71.813,54.237,44.441,2.000,2.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6,220GHO44 | 33087,220KV GHODBUNDER REC-STN,220GHO44 | 220GHO56,BHAYANDAR WEST REC-STN,33289,33KV,BORIWALI | MIRABHAINDER,0.474,2025-02-24 19:26:00+00:00,,,,
220GHO45,33290,1871.400,JT.NO.1 → JT.NO.2 -> JT.NO.2 → JT.NO.3 -> JT.NO.3 → JT.NO.4 -> JT.NO.4 → JT.NO.5 -> JT.NO.5 → JT.NO.6 -> JT.NO.6 → JT.NO.7 -> JT.NO.7 → JT.NO.8 -> JT.NO.8 → JT.NO.9 -> JT.NO.9 → SWNO_33290 -> SWNO_220GHO45 → JT.NO.1,XLPE,3.0,Y,AL,,AL,5000.0,5053,,220kV GHODBUNDER REC-STN,VINAMRA REC-STN,2019-11-18 00:00:00+00:00,10,33290,33KV,44.679,26.066,27.063,78.724,87.645,72.562,0.000,0.000,45.287,58.987,47.684,43.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,220GHO45,220KV GHODBUNDER REC-STN,220GHO45,VINAMRA REC-STN,33290,33KV,BORIWALI,0.429,2021-04-01 16:00:00+00:00,,,,
220GHO46,33043,3296.600,JT.NO.01A → JT.NO.2 -> JT.NO.1 → JT.NO.01A -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.12A -> JT.NO.12A → JT.NO.13 -> JT.NO.13 → JT.NO.13A -> JT.NO.13A → JT.NO.13B -> JT.NO.13B → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → SWNO_33043 -> JT.NO.2 → JT.NO.3 -> JT.NO.3 → JT.NO.4 -> JT.NO.4 → JT.NO.5 -> JT.NO.5 → JT.NO.6 -> JT.NO.6 → JT.NO.7 -> JT.NO.7 → JT.NO.7A -> JT.NO.7A → JT.NO.8 -> JT.NO.8 → JT.NO.9 -> JT.NO.9 → JT.NO.10 -> SWNO_220GHO46 → JT.NO.1,XLPE,3.0,Y,AL,HT22KV6908561QBI,AL,5000.0,5053,,220kV GHODBUNDER REC-STN,MIRA REC-STN,2019-10-26 00:00:00+00:00,23,33043,33KV,61.504,57.666,61.773,74.812,77.863,67.335,0.000,0.000,72.838,64.201,54.778,59.052,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,2,220GHO46,220KV GHODBUNDER REC-STN,220GHO46,MIRA REC-STN,33043,33KV,MIRABHAINDER,0.624,2023-07-03 12:01:00+00:00,,,,
220GHO47,33176,5030.783,JT.NO.01 -> JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03A -> JT.NO.03 → JT.NO.04 -> JT.NO.03A → JT.NO.03 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.5A -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11A -> JT.NO.11 → JT.NO.12 -> JT.NO.11A → JT.NO.11 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.16C -> JT.NO.16A → JT.NO.16B -> JT.NO.16B → JT.NO.17 -> JT.NO.16C → JT.NO.16A -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21B -> JT.NO.21 → JT.NO.22 -> JT.NO.21A → JT.NO.21 -> JT.NO.21B → JT.NO.21A -> JT.NO.22 → JT.NO.22A -> JT.NO.22A → JT.NO.22B -> JT.NO.22B → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.28 -> JT.NO.28 -> JT.NO.5A → JT.NO.06,XLPE,3.0,Y,AL,,AL,5000.0,5053,,220kV GHODBUNDER REC-STN,SHANTI STAR MIRA REC-STN,2016-06-04 00:00:00+00:00,39,33176,33KV,73.930,73.222,62.071,90.047,90.324,82.887,0.000,0.000,60.500,83.497,62.902,60.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,220GHO47,220KV GHODBUNDER REC-STN,220GHO47,SHANTI STAR MIRA REC-STN,33176,33KV,MIRABHAINDER,0.968,2024-12-01 04:40:00+00:00,,,,
220GHO49,33229,4640.600,JT.NO.01 → JT.NO.01A -> JT.NO.01A → JT.NO.02 -> JT.NO.02 → JT.NO.02A -> JT.NO.02A → JT.NO.02B -> JT.NO.02B → JT.NO.03 -> JT.NO.03 → JT.NO.03C -> JT.NO.03A → JT.NO.03B -> JT.NO.03B → JT.NO.04 -> JT.NO.03C → JT.NO.03A -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.8A -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.13A -> JT.NO.13A → JT.NO.13B -> JT.NO.13B → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → SWNO_33229 -> JT.NO.8A → JT.NO.09 -> SWNO_220GHO49 → JT.NO.01A,XLPE,3.0,Y,AL,HT33KV690856147R,AL,5000.0,5053,,220kV GHODBUNDER REC-STN,RAVI MHADA REC-STN,2019-10-26 00:00:00+00:00,34,33229,33KV,41.191,32.026,44.545,72.389,87.876,72.866,0.000,0.000,65.506,90.928,62.995,62.861,18.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,49,220KV GHODBUNDER REC-STN,220GHO49,RAVI MHADA REC-STN,33229,33KV,BORIWALI,0.017,2017-07-17 17:00:00+00:00,,,,
220GHO54,33291,2003.900,JT.NO.1 → JT.NO.2 -> JT.NO.2 → JT.NO.3 -> JT.NO.3 → JT.NO.4 -> JT.NO.4 → JT.NO.5 -> JT.NO.5 → JT.NO.6 -> JT.NO.6 → JT.NO.7 -> JT.NO.7 → JT.NO.8 -> JT.NO.8 → JT.NO.9 -> JT.NO.9 → SWNO_33291 -> SWNO_220GHO54 → JT.NO.1,XLPE,3.0,Y,AL,,AL,5000.0,5053,,220kV GHODBUNDER REC-STN,VINAMRA REC-STN,2019-11-18 00:00:00+00:00,10,33291,33KV,46.063,42.987,50.698,79.550,92.437,85.398,0.000,0.000,53.954,73.245,50.396,47.432,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,,,,,,,,,,,,,
