FEEDER_ID,FROM_SWITCH,TO_SWITCH,SOURCE_SS,DESTINATION_SS,SOURCE_LOCATION,DESTINATION_LOCATION,RANK
30681,7760,30657,TEXTILE RESEARCH,VIKHROLI REC-STN,1S-MH-MU-ZET-CL04-8859,1S-MH-MU-ZET-RSTN-VIKH,2
30681,9594,DT,VIKHROLI SOUTH 6,VIKHROLI SOUTH 6,1S-MH-MU-ZET-CL04-8925,1S-MH-MU-ZET-CL04-8925,3
30681,29845,DT,VIKHROLI SOUTH 6,VIKHROLI SOUTH 6,1S-MH-MU-ZET-CL04-8925,1S-MH-MU-ZET-CL04-8925,3
30681,9592,4662,VIKHROLI SOUTH 6,VIKHROLI SOUTH 3,1S-MH-MU-ZET-CL04-8925,1S-MH-MU-ZET-CL04-8922,3
30682,30682,DT,RUNWAL REC-STN,RUNWAL REC-STN,1S-MH-MU-ZET-RSTN-RUNW,1S-MH-MU-ZET-RSTN-RUNW,0
30682,30682,DT,RUNWAL REC-STN,CAP BANK,1S-MH-MU-ZET-RSTN-RUNW,1S-MH-MU-ZET-RSTN-RUNW,0
30682,30682,HTConsumer,RUNWAL REC-STN,RUNWAL REC-STN,1S-MH-MU-ZET-RSTN-RUNW,nan,0
30682,30682,HTConsumer,RUNWAL REC-STN,,1S-MH-MU-ZET-RSTN-RUNW,nan,0
30683,30683,CAP BANK,RUNWAL REC-STN,RUNWAL REC-STN,1S-MH-MU-ZET-RSTN-RUNW,1S-MH-MU-ZET-RSTN-RUNW,0
30683,30683,CAP BANK,RUNWAL REC-STN,CAP BANK,1S-MH-MU-ZET-RSTN-RUNW,1S-MH-MU-ZET-RSTN-RUNW,0
38222,38222,18543,SADGURU REC-STN,LAVLESH ENCLAVE,1S-MH-MU-ZNT-RSTN-SADG,1S-MH-MU-ZNT-CL11-6384,0
38222,18542,19287,LAVLESH ENCLAVE,MOTI NAGAR,1S-MH-MU-ZNT-CL11-6384,1S-MH-MU-ZNT-CL11-6853,1
38222,18544,38353,LAVLESH ENCLAVE,SAVALIYA APARTMENT,1S-MH-MU-ZNT-CL11-6384,1S-MH-MU-ZNT-CL11-7272,1
38222,38417,DT,LAVLESH ENCLAVE,LAVLESH ENCLAVE,1S-MH-MU-ZNT-CL11-6384,1S-MH-MU-ZNT-CL11-6384,1
38222,19288,28548,MOTI NAGAR,GOLDEN NEST PHASE 12,1S-MH-MU-ZNT-CL11-6853,1S-MH-MU-ZNT-CL11-6976,2
38222,39522,DT,MOTI NAGAR,MOTI NAGAR,1S-MH-MU-ZNT-CL11-6853,1S-MH-MU-ZNT-CL11-6853,2
38222,38352,31389,SAVALIYA APARTMENT,QUEENS PARK NO 2,1S-MH-MU-ZNT-CL11-7272,1S-MH-MU-ZNT-CL11-7213,2
38222,38354,DT,SAVALIYA APARTMENT,SAVALIYA APARTMENT,1S-MH-MU-ZNT-CL11-7272,1S-MH-MU-ZNT-CL11-7272,2
38222,28546,36380,GOLDEN NEST PHASE 12,RAMESHWAR TOWER,1S-MH-MU-ZNT-CL11-6976,1S-MH-MU-ZNT-CL11-7620,3
38222,28547,DT,GOLDEN NEST PHASE 12,GOLDEN NEST PHASE 12,1S-MH-MU-ZNT-CL11-6976,1S-MH-MU-ZNT-CL11-6976,3
38222,31391,37492,QUEENS PARK NO 2,POONAM ORBIT,1S-MH-MU-ZNT-CL11-7213,1S-MH-MU-ZNT-CL11-7542,3
38222,31390,DT,QUEENS PARK NO 2,QUEENS PARK NO 2,1S-MH-MU-ZNT-CL11-7213,1S-MH-MU-ZNT-CL11-7213,3
38222,36381,29596,RAMESHWAR TOWER,GOLDEN NEST PHASE 11,1S-MH-MU-ZNT-CL11-7620,1S-MH-MU-ZNT-CL11-6910,4
38222,36382,DT,RAMESHWAR TOWER,RAMESHWAR TOWER,1S-MH-MU-ZNT-CL11-7620,1S-MH-MU-ZNT-CL11-7620,4
38222,29597,40003,GOLDEN NEST PHASE 11,SOLITAIRE HEIGHTS,1S-MH-MU-ZNT-CL11-6910,1S-MH-MU-ZNT-CL11-7847,5
38222,29598,DT,GOLDEN NEST PHASE 11,GOLDEN NEST PHASE 11,1S-MH-MU-ZNT-CL11-6910,1S-MH-MU-ZNT-CL11-6910,5
38222,40004,36606,SOLITAIRE HEIGHTS,GOLDEN NEST PHASE 15,1S-MH-MU-ZNT-CL11-7847,1S-MH-MU-ZNT-CL11-7342,6
38222,40005,DT,SOLITAIRE HEIGHTS,SOLITAIRE HEIGHTS,1S-MH-MU-ZNT-CL11-7847,1S-MH-MU-ZNT-CL11-7847,6
38222,36608,34176,GOLDEN NEST PHASE 15,GOLDEN NEST NO 4,1S-MH-MU-ZNT-CL11-7342,1S-MH-MU-ZNT-CL11-7392,7
38222,36607,DT,GOLDEN NEST PHASE 15,GOLDEN NEST PHASE 15,1S-MH-MU-ZNT-CL11-7342,1S-MH-MU-ZNT-CL11-7342,7
38222,34178,30254,GOLDEN NEST NO 4,GOLDEN NEST NO 3,1S-MH-MU-ZNT-CL11-7392,1S-MH-MU-ZNT-CL11-7138,8
38222,34177,DT,GOLDEN NEST NO 4,GOLDEN NEST NO 4,1S-MH-MU-ZNT-CL11-7392,1S-MH-MU-ZNT-CL11-7392,8
38222,30253,DT,GOLDEN NEST NO 3,GOLDEN NEST NO 3,1S-MH-MU-ZNT-CL11-7138,1S-MH-MU-ZNT-CL11-7138,9
38223,38223,37030,SADGURU REC-STN,NG SHELTER,1S-MH-MU-ZNT-RSTN-SADG,1S-MH-MU-ZNT-CL11-7158,0
38223,37029,35497,NG SHELTER,MAHADEV COMPLEX,1S-MH-MU-ZNT-CL11-7158,1S-MH-MU-ZNT-CL11-7281,1
38223,35499,39315,MAHADEV COMPLEX,SAMRIDDHI NO 1,1S-MH-MU-ZNT-CL11-7281,1S-MH-MU-ZNT-CL11-7912,2
38223,35498,DT,MAHADEV COMPLEX,MAHADEV COMPLEX,1S-MH-MU-ZNT-CL11-7281,1S-MH-MU-ZNT-CL11-7281,2
38223,39314,37435,SAMRIDDHI NO 1,SIDDHIVINAYAK TOWER NO 2,1S-MH-MU-ZNT-CL11-7912,1S-MH-MU-ZNT-CL12-7464,3
38223,42474,DT,SAMRIDDHI NO 1,SAMRIDDHI NO 1,1S-MH-MU-ZNT-CL11-7912,1S-MH-MU-ZNT-CL11-7912,3
38223,39316,DT,SAMRIDDHI NO 1,SAMRIDDHI NO 1,1S-MH-MU-ZNT-CL11-7912,1S-MH-MU-ZNT-CL11-7912,3
38223,37437,35229,SIDDHIVINAYAK TOWER NO 2,BHAU PADMA TOWER,1S-MH-MU-ZNT-CL12-7464,1S-MH-MU-ZNT-CL12-7408,4
38223,37436,DT,SIDDHIVINAYAK TOWER NO 2,SIDDHIVINAYAK TOWER NO 2,1S-MH-MU-ZNT-CL12-7464,1S-MH-MU-ZNT-CL12-7464,4
38223,35231,DT,BHAU PADMA TOWER,BHAU PADMA TOWER,1S-MH-MU-ZNT-CL12-7408,1S-MH-MU-ZNT-CL12-7408,5
38224,38224,29582,SADGURU REC-STN,STAR CRYSTAL,1S-MH-MU-ZNT-RSTN-SADG,1S-MH-MU-ZNT-CL11-7007,0
38224,29581,32237,STAR CRYSTAL,IRAISA,1S-MH-MU-ZNT-CL11-7007,1S-MH-MU-ZNT-CL11-7343,1
38224,29580,17396,STAR CRYSTAL,AKAR COMPLEX,1S-MH-MU-ZNT-CL11-7007,1S-MH-MU-ZNT-CL11-6005,1
38224,37034,DT,STAR CRYSTAL,STAR CRYSTAL,1S-MH-MU-ZNT-CL11-7007,1S-MH-MU-ZNT-CL11-7007,1
38224,32239,26893,IRAISA,SUVIDHA PARK,1S-MH-MU-ZNT-CL11-7343,1S-MH-MU-ZNT-CL11-6953,2
38224,32238,DT,IRAISA,IRAISA,1S-MH-MU-ZNT-CL11-7343,1S-MH-MU-ZNT-CL11-7343,2
38224,26892,37800,SUVIDHA PARK,RAJ HORIZON,1S-MH-MU-ZNT-CL11-6953,1S-MH-MU-ZNT-CL11-7500,3
38224,37788,DT,SUVIDHA PARK,SUVIDHA PARK,1S-MH-MU-ZNT-CL11-6953,1S-MH-MU-ZNT-CL11-6953,3
38224,37799,16559,RAJ HORIZON,GRAND MANOR,1S-MH-MU-ZNT-CL11-7500,1S-MH-MU-ZNT-CL11-6271,4
38224,37798,37417,RAJ HORIZON,SHREE SAI SNEHA COMPLEX,1S-MH-MU-ZNT-CL11-7500,1S-MH-MU-ZNT-CL11-7067,4
38224,37801,DT,RAJ HORIZON,RAJ HORIZON,1S-MH-MU-ZNT-CL11-7500,1S-MH-MU-ZNT-CL11-7500,4
38224,16557,25690,GRAND MANOR,MAHAVIR COMPLEX,1S-MH-MU-ZNT-CL11-6271,1S-MH-MU-ZNT-CL11-6402,5
38224,16558,DT,GRAND MANOR,GRAND MANOR,1S-MH-MU-ZNT-CL11-6271,1S-MH-MU-ZNT-CL11-6271,5
38224,37418,31760,SHREE SAI SNEHA COMPLEX,DEV TARA,1S-MH-MU-ZNT-CL11-7067,1S-MH-MU-ZNT-CL11-7084,5
38224,37419,DT,SHREE SAI SNEHA COMPLEX,SHREE SAI SNEHA COMPLEX,1S-MH-MU-ZNT-CL11-7067,1S-MH-MU-ZNT-CL11-7067,5
38224,25691,42157,MAHAVIR COMPLEX,MEDETIYA RAVIRAJ,1S-MH-MU-ZNT-CL11-6402,1S-MH-MU-ZNT-CL10-7505,6
38224,16569,DT,MAHAVIR COMPLEX,MAHAVIR COMPLEX,1S-MH-MU-ZNT-CL11-6402,1S-MH-MU-ZNT-CL11-6402,6
38224,31758,41550,DEV TARA,SIDHARTH APPT.,1S-MH-MU-ZNT-CL11-7084,1S-MH-MU-ZNT-CL03-7476,6
38224,31759,DT,DEV TARA,DEV TARA,1S-MH-MU-ZNT-CL11-7084,1S-MH-MU-ZNT-CL11-7084,6
38224,42156,29369,MEDETIYA RAVIRAJ,IDEAL ENCLAVE,1S-MH-MU-ZNT-CL10-7505,1S-MH-MU-ZNT-CL11-7013,7
38224,42158,DT,MEDETIYA RAVIRAJ,MEDETIYA RAVIRAJ,1S-MH-MU-ZNT-CL10-7505,1S-MH-MU-ZNT-CL10-7505,7
38224,41552,34064,SIDHARTH APPT.,SEVEN SQUARE ACADEMY,1S-MH-MU-ZNT-CL03-7476,1S-MH-MU-ZNT-CL03-7354,7
38224,41551,DT,SIDHARTH APPT.,SIDHARTH APPT.,1S-MH-MU-ZNT-CL03-7476,1S-MH-MU-ZNT-CL03-7476,7
38224,29371,39354,IDEAL ENCLAVE,SHALINI COMPLEX,1S-MH-MU-ZNT-CL11-7013,1S-MH-MU-ZNT-CL11-7646,8
38224,29370,DT,IDEAL ENCLAVE,IDEAL ENCLAVE,1S-MH-MU-ZNT-CL11-7013,1S-MH-MU-ZNT-CL11-7013,8
38224,40194,DT,SEVEN SQUARE ACADEMY,SEVEN SQUARE ACADEMY,1S-MH-MU-ZNT-CL03-7354,1S-MH-MU-ZNT-CL03-7354,8
38224,39356,35502,SHALINI COMPLEX,KANUNGO GRAH NIRMAN,1S-MH-MU-ZNT-CL11-7646,1S-MH-MU-ZNT-CL10-7484,9
38224,39355,DT,SHALINI COMPLEX,SHALINI COMPLEX,1S-MH-MU-ZNT-CL11-7646,1S-MH-MU-ZNT-CL11-7646,9
38224,35500,38175,KANUNGO GRAH NIRMAN,SAI CHARAN RESIDENCY,1S-MH-MU-ZNT-CL10-7484,1S-MH-MU-ZNT-CL11-7269,10
38224,35501,DT,KANUNGO GRAH NIRMAN,KANUNGO GRAH NIRMAN,1S-MH-MU-ZNT-CL10-7484,1S-MH-MU-ZNT-CL10-7484,10
38224,38176,43102,SAI CHARAN RESIDENCY,NG SILVER SPRING,1S-MH-MU-ZNT-CL11-7269,1S-MH-MU-ZNT-CL11-7877,11
38224,38177,DT,SAI CHARAN RESIDENCY,SAI CHARAN RESIDENCY,1S-MH-MU-ZNT-CL11-7269,1S-MH-MU-ZNT-CL11-7269,11
38224,43101,37941,NG SILVER SPRING,NARMADA GAGAN,1S-MH-MU-ZNT-CL11-7877,1S-MH-MU-ZNT-CL11-7073,12
38224,43103,DT,NG SILVER SPRING,NG SILVER SPRING,1S-MH-MU-ZNT-CL11-7877,1S-MH-MU-ZNT-CL11-7877,12
38225,38225,36544,SADGURU REC-STN,EDEN ROSE NO 2,1S-MH-MU-ZNT-RSTN-SADG,1S-MH-MU-ZNT-CL11-6929,0
38225,26165,34770,EDEN ROSE NO 2,SHIVDARSHAN BUILDING,1S-MH-MU-ZNT-CL11-6929,1S-MH-MU-ZNT-CL11-7202,1
38225,26166,DT,EDEN ROSE NO 2,EDEN ROSE NO 2,1S-MH-MU-ZNT-CL11-6929,1S-MH-MU-ZNT-CL11-6929,1
38225,34772,17132,SHIVDARSHAN BUILDING,EDEN ROSE,1S-MH-MU-ZNT-CL11-7202,1S-MH-MU-ZNT-CL11-6177,2
38225,34771,DT,SHIVDARSHAN BUILDING,SHIVDARSHAN BUILDING,1S-MH-MU-ZNT-CL11-7202,1S-MH-MU-ZNT-CL11-7202,2
38225,17133,39578,EDEN ROSE,STANLEY REGENCY,1S-MH-MU-ZNT-CL11-6177,1S-MH-MU-ZNT-CL11-7299,3
38225,17134,DT,EDEN ROSE,EDEN ROSE,1S-MH-MU-ZNT-CL11-6177,1S-MH-MU-ZNT-CL11-6177,3
38225,39577,32849,STANLEY REGENCY,RASHMI PRIDE,1S-MH-MU-ZNT-CL11-7299,1S-MH-MU-ZNT-CL11-7129,4
38225,39579,DT,STANLEY REGENCY,STANLEY REGENCY,1S-MH-MU-ZNT-CL11-7299,1S-MH-MU-ZNT-CL11-7299,4
38225,32847,37940,RASHMI PRIDE,NARMADA GAGAN,1S-MH-MU-ZNT-CL11-7129,1S-MH-MU-ZNT-CL11-7073,5
38225,32848,DT,RASHMI PRIDE,RASHMI PRIDE,1S-MH-MU-ZNT-CL11-7129,1S-MH-MU-ZNT-CL11-7129,5
38225,37939,32419,NARMADA GAGAN,ANANT BUILDING,1S-MH-MU-ZNT-CL11-7073,1S-MH-MU-ZNT-CL11-7236,6
38225,37942,DT,NARMADA GAGAN,DT,1S-MH-MU-ZNT-CL11-7073,1S-MH-MU-ZNT-CL11-7073,6
38225,32418,41704,ANANT BUILDING,EXCELLENCY HEIGHTS,1S-MH-MU-ZNT-CL11-7236,1S-MH-MU-ZNT-CL12-7782,7
38225,32421,25379,ANANT BUILDING,SHREE RAM NAGAR PHASE 1,1S-MH-MU-ZNT-CL11-7236,1S-MH-MU-ZNT-CL11-6843,7
38225,32420,DT,ANANT BUILDING,ANANT BUILDING,1S-MH-MU-ZNT-CL11-7236,1S-MH-MU-ZNT-CL11-7236,7
38225,41705,36183,EXCELLENCY HEIGHTS,GUJRAT ESTATE,1S-MH-MU-ZNT-CL12-7782,1S-MH-MU-ZNT-CL12-7642,8
38225,41706,DT,EXCELLENCY HEIGHTS,EXCELLENCY HEIGHTS,1S-MH-MU-ZNT-CL12-7782,1S-MH-MU-ZNT-CL12-7782,8
38225,25380,37890,SHREE RAM NAGAR PHASE 1,SHREE SAI SNEHA ENCLAVE,1S-MH-MU-ZNT-CL11-6843,1S-MH-MU-ZNT-CL11-7478,8
38225,19167,DT,SHREE RAM NAGAR PHASE 1,SHREE RAM NAGAR PHASE 1,1S-MH-MU-ZNT-CL11-6843,1S-MH-MU-ZNT-CL11-6843,8
38225,36185,29603,GUJRAT ESTATE,INDRALOK NO 5,1S-MH-MU-ZNT-CL12-7642,1S-MH-MU-ZNT-CL12-7038,9
38225,36184,DT,GUJRAT ESTATE,GUJRAT ESTATE,1S-MH-MU-ZNT-CL12-7642,1S-MH-MU-ZNT-CL12-7642,9
38225,37891,40758,SHREE SAI SNEHA ENCLAVE,NARESH EMPIRE,1S-MH-MU-ZNT-CL11-7478,1S-MH-MU-ZNT-CL12-7501,9
38225,37892,DT,SHREE SAI SNEHA ENCLAVE,SHREE SAI SNEHA ENCLAVE,1S-MH-MU-ZNT-CL11-7478,1S-MH-MU-ZNT-CL11-7478,9
38225,29604,41782,INDRALOK NO 5,MBMC APARTMENT,1S-MH-MU-ZNT-CL12-7038,1S-MH-MU-ZNT-CL12-7290,10
38225,29605,DT,INDRALOK NO 5,INDRALOK NO 5,1S-MH-MU-ZNT-CL12-7038,1S-MH-MU-ZNT-CL12-7038,10
38225,40759,28591,NARESH EMPIRE,INDRALOK NO 4,1S-MH-MU-ZNT-CL12-7501,1S-MH-MU-ZNT-CL12-6984,10
38225,40760,DT,NARESH EMPIRE,NARESH EMPIRE,1S-MH-MU-ZNT-CL12-7501,1S-MH-MU-ZNT-CL12-7501,10
38225,41781,41046,MBMC APARTMENT,KRISHNA PALKHI,1S-MH-MU-ZNT-CL12-7290,1S-MH-MU-ZNT-CL12-7050,11
38225,41783,DT,MBMC APARTMENT,MBMC APARTMENT,1S-MH-MU-ZNT-CL12-7290,1S-MH-MU-ZNT-CL12-7290,11
38225,41044,37196,KRISHNA PALKHI,GAJANAN PARADISE,1S-MH-MU-ZNT-CL12-7050,1S-MH-MU-ZNT-CL12-7212,12
38225,41045,DT,KRISHNA PALKHI,KRISHNA PALKHI,1S-MH-MU-ZNT-CL12-7050,1S-MH-MU-ZNT-CL12-7050,12
38226,38226,36106,SADGURU REC-STN,BHALCHANDRA APARTMENT,1S-MH-MU-ZNT-RSTN-SADG,1S-MH-MU-ZNT-CL12-7227,0
38226,36104,6956,BHALCHANDRA APARTMENT,BALAJI IND EST NO 1,1S-MH-MU-ZNT-CL12-7227,1S-MH-MU-ZNT-CL02-6039,1
38226,36105,DT,BHALCHANDRA APARTMENT,BHALCHANDRA APARTMENT,1S-MH-MU-ZNT-CL12-7227,1S-MH-MU-ZNT-CL12-7227,1
38226,6954,11811,BALAJI IND EST NO 1,SHREEPAL IND EST NO 2,1S-MH-MU-ZNT-CL02-6039,1S-MH-MU-ZNT-CL02-6708,2
38226,6957,DT,BALAJI IND EST NO 1,BALAJI IND EST NO 1,1S-MH-MU-ZNT-CL02-6039,1S-MH-MU-ZNT-CL02-6039,2
38226,11813,34897,SHREEPAL IND EST NO 2,DHANLAXMI IND EST,1S-MH-MU-ZNT-CL02-6708,1S-MH-MU-ZNT-CL02-6155,3
38226,11812,DT,SHREEPAL IND EST NO 2,SHREEPAL IND EST NO 2,1S-MH-MU-ZNT-CL02-6708,1S-MH-MU-ZNT-CL02-6708,3
38226,34895,10835,DHANLAXMI IND EST,MEHTA IND EST,1S-MH-MU-ZNT-CL02-6155,1S-MH-MU-ZNT-CL02-6438,4
38226,34896,DT,DHANLAXMI IND EST,DHANLAXMI IND EST,1S-MH-MU-ZNT-CL02-6155,1S-MH-MU-ZNT-CL02-6155,4
38229,38229,CAP BANK,SADGURU REC-STN,SADGURU REC-STN,1S-MH-MU-ZNT-RSTN-SADG,1S-MH-MU-ZNT-RSTN-SADG,0
38229,38229,CAP BANK,SADGURU REC-STN,CAP BANK,1S-MH-MU-ZNT-RSTN-SADG,1S-MH-MU-ZNT-RSTN-SADG,0
38232,38232,40278,SADGURU REC-STN,VINAMRA REC-STN,1S-MH-MU-ZNT-RSTN-SADG,1S-MH-MU-ZNT-RSTN-VINA,0
38233,38233,25384,SADGURU REC-STN,LIBERTY CORNER,1S-MH-MU-ZNT-RSTN-SADG,1S-MH-MU-ZNT-CL11-6390,0
38233,16827,25368,LIBERTY CORNER,RAMDEV PARK,1S-MH-MU-ZNT-CL11-6390,1S-MH-MU-ZNT-CL11-6589,1
38233,16828,DT,LIBERTY CORNER,LIBERTY CORNER,1S-MH-MU-ZNT-CL11-6390,1S-MH-MU-ZNT-CL11-6390,1
38233,25369,36109,RAMDEV PARK,RITU INFRA,1S-MH-MU-ZNT-CL11-6589,1S-MH-MU-ZNT-CL11-7547,2
38233,16829,DT,RAMDEV PARK,RAMDEV PARK,1S-MH-MU-ZNT-CL11-6589,1S-MH-MU-ZNT-CL11-6589,2
38233,36107,29860,RITU INFRA,SHIV PUSHP,1S-MH-MU-ZNT-CL11-7547,1S-MH-MU-ZNT-CL12-7024,3
38233,36108,DT,RITU INFRA,RITU INFRA,1S-MH-MU-ZNT-CL11-7547,1S-MH-MU-ZNT-CL11-7547,3
38233,29859,37195,SHIV PUSHP,GAJANAN PARADISE,1S-MH-MU-ZNT-CL12-7024,1S-MH-MU-ZNT-CL12-7212,4
38233,29861,DT,SHIV PUSHP,SHIV PUSHP,1S-MH-MU-ZNT-CL12-7024,1S-MH-MU-ZNT-CL12-7024,4
38233,37197,37723,GAJANAN PARADISE,INDRALOK NO 4,1S-MH-MU-ZNT-CL12-7212,1S-MH-MU-ZNT-CL12-6984,5
38233,37719,DT,GAJANAN PARADISE,GAJANAN PARADISE,1S-MH-MU-ZNT-CL12-7212,1S-MH-MU-ZNT-CL12-7212,5
38233,28592,38381,INDRALOK NO 4,GOPAL DARSHAN BUILDING,1S-MH-MU-ZNT-CL12-6984,1S-MH-MU-ZNT-CL12-7206,6
38233,28590,37725,INDRALOK NO 4,INDRALOK NO 4,1S-MH-MU-ZNT-CL12-6984,1S-MH-MU-ZNT-CL12-6984,6
38233,28593,DT,INDRALOK NO 4,INDRALOK NO 4,1S-MH-MU-ZNT-CL12-6984,1S-MH-MU-ZNT-CL12-6984,6
38233,38380,28435,GOPAL DARSHAN BUILDING,INDRALOK NO 3,1S-MH-MU-ZNT-CL12-7206,1S-MH-MU-ZNT-CL12-6983,7
38233,38382,DT,GOPAL DARSHAN BUILDING,GOPAL DARSHAN BUILDING,1S-MH-MU-ZNT-CL12-7206,1S-MH-MU-ZNT-CL12-7206,7
38233,28433,28432,INDRALOK NO 3,INDRALOK NO 2,1S-MH-MU-ZNT-CL12-6983,1S-MH-MU-ZNT-CL12-6924,8
38233,28434,DT,INDRALOK NO 3,INDRALOK NO 3,1S-MH-MU-ZNT-CL12-6983,1S-MH-MU-ZNT-CL12-6983,8
38233,28431,38568,INDRALOK NO 2,RAM PRATIKSHA TOWER,1S-MH-MU-ZNT-CL12-6924,1S-MH-MU-ZNT-CL12-7199,9
38233,26058,DT,INDRALOK NO 2,INDRALOK NO 2,1S-MH-MU-ZNT-CL12-6924,1S-MH-MU-ZNT-CL12-6924,9
38233,38570,DT,RAM PRATIKSHA TOWER,RAM PRATIKSHA TOWER,1S-MH-MU-ZNT-CL12-7199,1S-MH-MU-ZNT-CL12-7199,10
38234,38234,15810,SADGURU REC-STN,RAMCHANDRA NAGAR,1S-MH-MU-ZNT-RSTN-SADG,1S-MH-MU-ZNT-CL12-6588,0
38234,25012,25013,RAMCHANDRA NAGAR,LAXMI PLAZA,1S-MH-MU-ZNT-CL12-6588,1S-MH-MU-ZNT-CL12-6898,1
38234,15852,31107,RAMCHANDRA NAGAR,REKHA APARTMENT,1S-MH-MU-ZNT-CL12-6588,1S-MH-MU-ZNT-CL12-7079,1
38234,15811,16486,RAMCHANDRA NAGAR,SAI SHRISHTI,1S-MH-MU-ZNT-CL12-6588,1S-MH-MU-ZNT-CL12-6624,1
38234,12101,DT,RAMCHANDRA NAGAR,RAMCHANDRA NAGAR,1S-MH-MU-ZNT-CL12-6588,1S-MH-MU-ZNT-CL12-6588,1
38234,28414,32258,LAXMI PLAZA,PANDURANG APARTMENT,1S-MH-MU-ZNT-CL12-6898,1S-MH-MU-ZNT-CL12-7114,2
38234,25014,DT,LAXMI PLAZA,LAXMI PLAZA,1S-MH-MU-ZNT-CL12-6898,1S-MH-MU-ZNT-CL12-6898,2
38234,31105,15167,REKHA APARTMENT,SHREEPAL NAGAR,1S-MH-MU-ZNT-CL12-7079,1S-MH-MU-ZNT-CL12-6709,2
38234,31106,DT,REKHA APARTMENT,REKHA APARTMENT,1S-MH-MU-ZNT-CL12-7079,1S-MH-MU-ZNT-CL12-7079,2
38234,16488,27064,SAI SHRISHTI,GHODEV INDOOR,1S-MH-MU-ZNT-CL12-6624,1S-MH-MU-ZNT-CL02-6220,2
38234,16487,DT,SAI SHRISHTI,SAI SHRISHTI,1S-MH-MU-ZNT-CL12-6624,1S-MH-MU-ZNT-CL12-6624,2
38234,32259,37724,PANDURANG APARTMENT,INDRALOK NO 4,1S-MH-MU-ZNT-CL12-7114,1S-MH-MU-ZNT-CL12-6984,3
38234,32259,DT,PANDURANG APARTMENT,PANDURANG APARTMENT,1S-MH-MU-ZNT-CL12-7114,1S-MH-MU-ZNT-CL12-7114,3
38234,15090,17777,SHREEPAL NAGAR,JAI AMBE IND EST,1S-MH-MU-ZNT-CL12-6709,1S-MH-MU-ZNT-CL12-6317,3
38234,15091,11853,SHREEPAL NAGAR,MEHTA IND EST,1S-MH-MU-ZNT-CL12-6709,1S-MH-MU-ZNT-CL02-6438,3
38234,11863,DT,SHREEPAL NAGAR,SHREEPAL NAGAR,1S-MH-MU-ZNT-CL12-6709,1S-MH-MU-ZNT-CL12-6709,3
38234,17779,29675,JAI AMBE IND EST,BALKRISHNA NAGAR,1S-MH-MU-ZNT-CL12-6317,1S-MH-MU-ZNT-CL02-6040,4
38234,38612,DT,JAI AMBE IND EST,JAI AMBE IND EST,1S-MH-MU-ZNT-CL12-6317,1S-MH-MU-ZNT-CL12-6317,4
38234,29673,19502,BALKRISHNA NAGAR,KHARI TALAV,1S-MH-MU-ZNT-CL02-6040,1S-MH-MU-ZNT-CL12-6874,5
38234,29676,DT,BALKRISHNA NAGAR,BALKRISHNA NAGAR,1S-MH-MU-ZNT-CL02-6040,1S-MH-MU-ZNT-CL02-6040,5
38234,19503,11123,KHARI TALAV,DHIRAJ IND EST,1S-MH-MU-ZNT-CL12-6874,1S-MH-MU-ZNT-CL02-6162,6
38234,19504,DT,KHARI TALAV,KHARI TALAV,1S-MH-MU-ZNT-CL12-6874,1S-MH-MU-ZNT-CL12-6874,6
38234,36542,DT,KHARI TALAV,KHARI TALAV,1S-MH-MU-ZNT-CL12-6874,1S-MH-MU-ZNT-CL12-6874,6
38234,11125,26936,DHIRAJ IND EST,SHIVSHANKAR ESTATE,1S-MH-MU-ZNT-CL02-6162,1S-MH-MU-ZNT-CL02-6703,7
38234,37741,DT,DHIRAJ IND EST,DHIRAJ IND EST,1S-MH-MU-ZNT-CL02-6162,1S-MH-MU-ZNT-CL02-6162,7
38236,38236,43447,SADGURU REC-STN,PRATHMESH ASHISH,1S-MH-MU-ZNT-RSTN-SADG,1S-MH-MU-ZNT-CL11-7558,0
38236,43448,30523,PRATHMESH ASHISH,RAHUL EDUCATION SOCIETY,1S-MH-MU-ZNT-CL11-7558,1S-MH-MU-ZNT-CL11-7140,1
38236,43449,DT,PRATHMESH ASHISH,PRATHMESH ASHISH,1S-MH-MU-ZNT-CL11-7558,1S-MH-MU-ZNT-CL11-7558,1
38236,31089,34644,RAHUL EDUCATION SOCIETY,WAMANRAO PALACE,1S-MH-MU-ZNT-CL11-7140,1S-MH-MU-ZNT-CL12-7106,2
38236,31088,39551,RAHUL EDUCATION SOCIETY,SEVEN ELEVEN CLUB,1S-MH-MU-ZNT-CL11-7140,1S-MH-MU-ZNT-CL11-7927,2
38236,40340,DT,RAHUL EDUCATION SOCIETY,RAHUL EDUCATION SOCIETY,1S-MH-MU-ZNT-CL11-7140,1S-MH-MU-ZNT-CL11-7140,2
38236,34645,DT,WAMANRAO PALACE,WAMANRAO PALACE,1S-MH-MU-ZNT-CL12-7106,1S-MH-MU-ZNT-CL12-7106,3
38236,34646,13470,WAMANRAO PALACE,INDRAPRASTA COMPLEX,1S-MH-MU-ZNT-CL12-7106,1S-MH-MU-ZNT-CL12-6304,3
38236,39552,40212,SEVEN ELEVEN CLUB,RAHUL INTERNATIONAL SCHOOL,1S-MH-MU-ZNT-CL11-7927,1S-MH-MU-ZNT-CL11-7936,3
