FEEDER_ID,FROM_TO,SOURCE_LOCATION,DESTINATION_LOCATION,RANK,FROM_SWITCH,TO_SWITCH
25273,7474-43412,1S-MH-MU-ZET-CL11-8628,1S-MH-MU-ZET-CL11-9409,1.4,7474,43412
25273,43414-36907,1S-MH-MU-ZET-CL11-9409,1S-MH-MU-ZET-CL11-8117,1.4,43414,36907
25275,25275-10730,1S-MH-MU-ZET-RSTN-CHEM,1S-MH-MU-ZET-CL11-8891,1,25275,10730
25275,10731-35244,1S-MH-MU-ZET-CL11-8891,1S-MH-MU-ZET-CL10-9429,1,10731,35244
25275,35245-40172,1S-MH-MU-ZET-CL10-9429,1S-MH-MU-ZET-CL11-9497,1,35245,40172
25275,40173-6101,1S-MH-MU-ZET-CL11-9497,1S-MH-MU-ZET-CL11-8755,1,40173,6101
25275,6100-31481,1S-MH-MU-ZET-CL11-8755,1S-MH-MU-ZET-CL11-9231,1,6100,31481
25275,31479-2983,1S-MH-MU-ZET-CL11-9231,1S-MH-MU-ZET-CL11-8909,1,31479,2983
25275,35246-HTCONSUMER,1S-MH-MU-ZET-CL10-9429,NAN,1.1,35246,HTCONSUMER
25276,25276-41430,1S-MH-MU-ZET-RSTN-CHEM,1S-MH-MU-ZET-CL10-8794,1,25276,41430
25276,41431-40260,1S-MH-MU-ZET-CL10-8794,1S-MH-MU-ZET-CL10-9673,1,41431,40260
25276,40259-16148,1S-MH-MU-ZET-CL10-9673,1S-MH-MU-ZET-CL10-8319,1,40259,16148
25276,16147-16302,1S-MH-MU-ZET-CL10-8319,1S-MH-MU-ZET-CL10-8149,1,16147,16302
25276,16301-14563,1S-MH-MU-ZET-CL10-8149,1S-MH-MU-ZET-CL10-8148,1,16301,14563
25276,14565-1069,1S-MH-MU-ZET-CL10-8148,1S-MH-MU-ZET-CL10-8945,1,14565,1069
25282,25282-19772,1S-MH-MU-ZET-RSTN-CHEM,1S-MH-MU-ZET-RSTN-CHEM,1,25282,19772
25282,25282-CAP BANK,1S-MH-MU-ZET-RSTN-CHEM,1S-MH-MU-ZET-RSTN-CHEM,2,25282,CAP BANK
25321,25321-28235,1S-MH-MU-ZNT-RSTN-BHWE,1S-MH-MU-ZNT-CL03-6967,1,25321,28235
25321,28237-41333,1S-MH-MU-ZNT-CL03-6967,1S-MH-MU-ZNT-CL12-7421,1,28237,41333
25321,41332-31409,1S-MH-MU-ZNT-CL12-7421,1S-MH-MU-ZNT-CL03-7233,1,41332,31409
25321,31407-36623,1S-MH-MU-ZNT-CL03-7233,1S-MH-MU-ZNT-CL03-7045,1,31407,36623
25321,36621-17866,1S-MH-MU-ZNT-CL03-7045,1S-MH-MU-ZNT-CL03-6407,1,36621,17866
25321,30058-29973,1S-MH-MU-ZNT-CL03-6407,1S-MH-MU-ZNT-CL03-7048,1,30058,29973
25321,29975-26021,1S-MH-MU-ZNT-CL03-7048,1S-MH-MU-ZNT-CL03-6927,1,29975,26021
25321,26019-29683,1S-MH-MU-ZNT-CL03-6927,1S-MH-MU-ZNT-CL03-7022,1,26019,29683
25321,29685-36006,1S-MH-MU-ZNT-CL03-7022,1S-MH-MU-ZNT-CL03-7259,1,29685,36006
25321,17868-32380,1S-MH-MU-ZNT-CL03-6407,1S-MH-MU-ZNT-CL03-7167,1.1,17868,32380
25321,32378-2576,1S-MH-MU-ZNT-CL03-7167,1S-MH-MU-ZNT-CL03-6057,1.1,32378,2576
25323,25323-18165,1S-MH-MU-ZNT-RSTN-BHWE,1S-MH-MU-ZNT-CL03-6430,1,25323,18165
25323,18163-18755,1S-MH-MU-ZNT-CL03-6430,1S-MH-MU-ZNT-CL03-6219,1,18163,18755
25323,18756-2581,1S-MH-MU-ZNT-CL03-6219,1S-MH-MU-ZNT-CL03-6051,1,18756,2581
25323,2579-28527,1S-MH-MU-ZNT-CL03-6051,1S-MH-MU-ZNT-CL03-6973,1,2579,28527
25323,28529-5302,1S-MH-MU-ZNT-CL03-6973,1S-MH-MU-ZNT-CL03-6052,1,28529,5302
25323,5418-19193,1S-MH-MU-ZNT-CL03-6219,1S-MH-MU-ZNT-CL03-6871,1.1,5418,19193
25323,19192-18776,1S-MH-MU-ZNT-CL03-6219,1S-MH-MU-ZNT-CL03-6754,1.2,19192,18776
25323,19192-DT,1S-MH-MU-ZNT-CL03-6219,DT,1.3,19192,DT
25323,5418-DT,1S-MH-MU-ZNT-CL03-6219,DT,1.4,5418,DT
25323,18164-5303,1S-MH-MU-ZNT-CL03-6430,1S-MH-MU-ZNT-CL03-6052,1.5,18164,5303
25324,25324-31920,1S-MH-MU-ZNT-RSTN-BHWE,1S-MH-MU-ZNT-CL11-7156,1,25324,31920
25324,31922-30322,1S-MH-MU-ZNT-CL11-7156,1S-MH-MU-ZNT-CL02-7465,1,31922,30322
25324,30320-12225,1S-MH-MU-ZNT-CL02-7465,1S-MH-MU-ZNT-RSTN-BHAY,1,30320,12225
25324,12225-9609,1S-MH-MU-ZNT-RSTN-BHAY,1S-MH-MU-ZNT-CL12-6659,1,12225,9609
25324,9608-10523,1S-MH-MU-ZNT-CL12-6659,1S-MH-MU-ZNT-CL02-6222,1,9608,10523
25324,10524-10836,1S-MH-MU-ZNT-CL02-6222,1S-MH-MU-ZNT-CL02-6438,1,10524,10836
25324,10834-14060,1S-MH-MU-ZNT-CL02-6438,1S-MH-MU-ZNT-CL02-6173,1,10834,14060
25324,14062-10151,1S-MH-MU-ZNT-CL02-6173,1S-MH-MU-ZNT-CL02-6524,1,14062,10151
25324,10153-5978,1S-MH-MU-ZNT-CL02-6524,1S-MH-MU-ZNT-CL02-6526,1,10153,5978
25325,25325-13787,1S-MH-MU-ZNT-RSTN-BHWE,1S-MH-MU-ZNT-CL03-6464,1,25325,13787
25325,13789-14282,1S-MH-MU-ZNT-CL03-6464,1S-MH-MU-ZNT-CL03-6568,1,13789,14282
25325,14281-13780,1S-MH-MU-ZNT-CL03-6568,NAN,1,14281,13780
25325,13779-13752,NAN,1S-MH-MU-ZNT-CL03-6172,1,13779,13752
25325,43628-6871,1S-MH-MU-ZNT-CL03-6172,1S-MH-MU-ZNT-CL03-6762,1,43628,6871
25325,6870-17973,1S-MH-MU-ZNT-CL03-6762,1S-MH-MU-ZNT-CL03-6157,1,6870,17973
25325,17972-12042,1S-MH-MU-ZNT-CL03-6157,1S-MH-MU-ZNT-CL03-6104,1,17972,12042
25325,12043-14887,1S-MH-MU-ZNT-CL03-6104,1S-MH-MU-ZNT-CL03-6105,1,12043,14887
25325,14888-34780,1S-MH-MU-ZNT-CL03-6105,1S-MH-MU-ZNT-CL04-7337,1,14888,34780
25325,34778-18659,1S-MH-MU-ZNT-CL04-7337,1S-MH-MU-ZNT-CL03-6514,1,34778,18659
25325,13750-16491,1S-MH-MU-ZNT-CL03-6172,1S-MH-MU-ZNT-CL03-6023,1.1,13750,16491
25325,16492-11874,1S-MH-MU-ZNT-CL03-6023,1S-MH-MU-ZNT-CL03-6218,1.1,16492,11874
25325,11875-38585,1S-MH-MU-ZNT-CL03-6218,1S-MH-MU-ZNT-CL03-6103,1.1,11875,38585
25325,38586-13211,1S-MH-MU-ZNT-CL03-6103,1S-MH-MU-ZNT-CL03-6769,1.1,38586,13211
25325,37138-30148,1S-MH-MU-ZNT-CL03-6218,1S-MH-MU-ZNT-CL03-7070,1.1.1,37138,30148
25325,30149-30509,1S-MH-MU-ZNT-CL03-7070,1S-MH-MU-ZNT-CL03-7288,1.1.1,30149,30509
25325,30149-DT,1S-MH-MU-ZNT-CL03-7070,DT,1.1.1.1,30149,DT
25325,13781-6871,NAN,1S-MH-MU-ZNT-CL03-6762,1.2,13781,6871
25325,6870-17973,1S-MH-MU-ZNT-CL03-6762,1S-MH-MU-ZNT-CL03-6157,1.2,6870,17973
25325,17972-12042,1S-MH-MU-ZNT-CL03-6157,1S-MH-MU-ZNT-CL03-6104,1.2,17972,12042
25325,12043-14887,1S-MH-MU-ZNT-CL03-6104,1S-MH-MU-ZNT-CL03-6105,1.2,12043,14887
25325,14888-34780,1S-MH-MU-ZNT-CL03-6105,1S-MH-MU-ZNT-CL04-7337,1.2,14888,34780
25325,34778-18659,1S-MH-MU-ZNT-CL04-7337,1S-MH-MU-ZNT-CL03-6514,1.2,34778,18659
25325,HTCONSUMER-30150,NAN,1S-MH-MU-ZNT-CL03-7070,1.3,HTCONSUMER,30150
25325,30149-30509,1S-MH-MU-ZNT-CL03-7070,1S-MH-MU-ZNT-CL03-7288,1.3,30149,30509
25325,30149-DT,1S-MH-MU-ZNT-CL03-7070,DT,1.3.1,30149,DT
25325,32314-26271,NAN,1S-MH-MU-ZNT-CL03-6930,1.4,32314,26271
25326,25326-STN XMER,1S-MH-MU-ZNT-RSTN-BHWE,1S-MH-MU-ZNT-RSTN-BHWE,1,25326,STN XMER
25327,25327-CAP BANK,1S-MH-MU-ZNT-RSTN-BHWE,1S-MH-MU-ZNT-RSTN-BHWE,1,25327,CAP BANK
25351,25351-29389,1S-MH-MU-ZCT-RSTN-CHNB,1S-MH-MU-ZCT-CL02-5063,1,25351,29389
25351,29390-15441,1S-MH-MU-ZCT-CL02-5063,1S-MH-MU-ZCT-CL02-4533,1,29390,15441
25351,15442-17960,1S-MH-MU-ZCT-CL02-4533,1S-MH-MU-ZCT-CL02-4025,1,15442,17960
25351,17958-15877,1S-MH-MU-ZCT-CL02-4025,1S-MH-MU-ZCT-CL02-4117,1,17958,15877
25351,15876-42286,1S-MH-MU-ZCT-CL02-4117,1S-MH-MU-ZCT-CL02-4137,1,15876,42286
25351,39791-28383,1S-MH-MU-ZCT-CL02-4137,1S-MH-MU-ZCT-CL02-4535,1,39791,28383
25351,28386-17307,1S-MH-MU-ZCT-CL02-4535,1S-MH-MU-ZCT-CL02-4799,1,28386,17307
25351,17306-28934,1S-MH-MU-ZCT-CL02-4799,1S-MH-MU-ZCT-CL02-4153,1,17306,28934
25351,39792-6059,1S-MH-MU-ZCT-CL02-4137,1S-MH-MU-ZCT-CL02-4802,1.1,39792,6059
25351,42285-28881,1S-MH-MU-ZCT-CL02-4137,1S-MH-MU-ZCT-CL02-5040,1.2,42285,28881
25356,25356-25991,1S-MH-MU-ZCT-RSTN-CHNB,1S-MH-MU-ZCT-CL02-4949,1,25356,25991
25356,25990-19927,1S-MH-MU-ZCT-CL02-4949,1S-MH-MU-ZCT-CL02-4901,1,25990,19927
25357,25357-28931,1S-MH-MU-ZCT-RSTN-CHNB,1S-MH-MU-ZCT-CL02-4153,1,25357,28931
25357,28932-13231,1S-MH-MU-ZCT-CL02-4153,1S-MH-MU-ZCT-CL02-4556,1,28932,13231
25357,13230-42936,1S-MH-MU-ZCT-CL02-4556,1S-MH-MU-ZCT-CL02-5096,1,13230,42936
25357,42935-17535,1S-MH-MU-ZCT-CL02-5096,1S-MH-MU-ZCT-CL02-4540,1,42935,17535
25357,17537-14680,1S-MH-MU-ZCT-CL02-4540,1S-MH-MU-ZCT-CL02-4804,1,17537,14680
25357,14681-14631,1S-MH-MU-ZCT-CL02-4804,1S-MH-MU-ZCT-CL02-4660,1,14681,14631
25357,14630-28398,1S-MH-MU-ZCT-CL02-4660,1S-MH-MU-ZCT-CL02-5007,1,14630,28398
25357,28400-37751,1S-MH-MU-ZCT-CL02-5007,1S-MH-MU-ZCT-CL02-4799,1,28400,37751
25357,42759-31186,1S-MH-MU-ZCT-CL02-4804,1S-MH-MU-ZCT-CL02-5091,1.1,42759,31186
25358,25358-2306,1S-MH-MU-ZCT-RSTN-CHNB,1S-MH-MU-ZCT-CL02-4528,1,25358,2306
25358,2307-6322,1S-MH-MU-ZCT-CL02-4528,1S-MH-MU-ZCT-CL02-4120,1,2307,6322
25358,5416-15588,1S-MH-MU-ZCT-CL02-4120,1S-MH-MU-ZCT-CL02-4122,1,5416,15588
25358,15586-42593,1S-MH-MU-ZCT-CL02-4122,1S-MH-MU-ZCT-CL02-5580,1,15586,42593
25358,9584-9587,1S-MH-MU-ZCT-CL02-4120,1S-MH-MU-ZCT-CL02-4121,1.1,9584,9587
25358,9585-31969,1S-MH-MU-ZCT-CL02-4121,1S-MH-MU-ZCT-CL02-5152,1.1,9585,31969
25358,2308-NAN,1S-MH-MU-ZCT-CL02-4528,NAN,1.2,2308,NAN
25358,2308-17026,1S-MH-MU-ZCT-CL02-4528,1S-MH-MU-ZCT-CL02-4149,1.3,2308,17026
25588,25588-9941,1S-MH-MU-ZCT-RSTN-ERAN,1S-MH-MU-ZCT-CL06-4678,1,25588,9941
25588,9940-42078,1S-MH-MU-ZCT-CL06-4678,1S-MH-MU-ZCT-CL06-5593,1,9940,42078
25588,42077-25942,1S-MH-MU-ZCT-CL06-5593,1S-MH-MU-ZCT-CL06-4239,1,42077,25942
25588,25943-25947,1S-MH-MU-ZCT-CL06-4239,1S-MH-MU-ZCT-CL06-4947,1,25943,25947
25588,25948-43984,1S-MH-MU-ZCT-CL06-4947,1S-MH-MU-ZCT-CL06-5430,1,25948,43984
25588,43983-38972,1S-MH-MU-ZCT-CL06-5430,1S-MH-MU-ZCT-CL06-5429,1,43983,38972
25588,38973-2564,1S-MH-MU-ZCT-CL06-5429,1S-MH-MU-ZCT-CL06-4429,1,38973,2564
25588,2562-2914,1S-MH-MU-ZCT-CL06-4429,1S-MH-MU-ZCT-CL06-4428,1,2562,2914
25588,9942-HTCONSUMER,1S-MH-MU-ZCT-CL06-4678,NAN,1.1,9942,HTCONSUMER
25591,25591-32384,1S-MH-MU-ZCT-RSTN-ERAN,1S-MH-MU-ZCT-CL06-5172,1,25591,32384
25591,32385-40797,1S-MH-MU-ZCT-CL06-5172,1S-MH-MU-ZCT-CL06-5665,1,32385,40797
25591,40796-4023,1S-MH-MU-ZCT-CL06-5665,1S-MH-MU-ZCT-CL06-4428,1,40796,4023
25591,2915-34852,1S-MH-MU-ZCT-CL06-4428,1S-MH-MU-ZCT-CL06-5248,1,2915,34852
25591,34854-27035,1S-MH-MU-ZCT-CL06-5248,1S-MH-MU-ZCT-CL06-4576,1,34854,27035
25591,27036-15919,1S-MH-MU-ZCT-CL06-4576,1S-MH-MU-ZCT-CL06-4425,1,27036,15919
25591,15918-16163,1S-MH-MU-ZCT-CL06-4425,1S-MH-MU-ZCT-CL06-4431,1,15918,16163
25591,16162-16241,1S-MH-MU-ZCT-CL06-4431,1S-MH-MU-ZCT-CL06-4573,1,16162,16241
25591,6949-4034,1S-MH-MU-ZCT-CL06-4573,1S-MH-MU-ZCT-CL06-4032,1,6949,4034
25591,2916-HTCONSUMER,1S-MH-MU-ZCT-CL06-4428,NAN,1.1,2916,HTCONSUMER
25592,25592-29069,1S-MH-MU-ZCT-RSTN-ERAN,1S-MH-MU-ZCT-CL06-5051,1,25592,29069
25592,29070-12593,1S-MH-MU-ZCT-CL06-5051,1S-MH-MU-ZCT-CL06-4216,1,29070,12593
25592,12595-25255,1S-MH-MU-ZCT-CL06-4216,1S-MH-MU-ZCT-CL06-4917,1,12595,25255
25592,25257-26689,1S-MH-MU-ZCT-CL06-4917,1S-MH-MU-ZCT-CL06-4835,1,25257,26689
25592,19343-12615,1S-MH-MU-ZCT-CL06-4835,1S-MH-MU-ZCT-CL06-4038,1,19343,12615
25592,12613-25376,1S-MH-MU-ZCT-CL06-4038,1S-MH-MU-ZCT-CL06-4920,1,12613,25376
25592,25378-2879,1S-MH-MU-ZCT-CL06-4920,1S-MH-MU-ZCT-CL06-4039,1,25378,2879
25592,2877-18798,1S-MH-MU-ZCT-CL06-4039,1S-MH-MU-ZCT-CL06-4575,1,2877,18798
25592,18797-4250,1S-MH-MU-ZCT-CL06-4575,1S-MH-MU-ZCT-CL06-4318,1,18797,4250
25593,25593-STN XMER,1S-MH-MU-ZCT-RSTN-ERAN,1S-MH-MU-ZCT-RSTN-ERAN,1,25593,STN XMER
25790,25790-19978,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-CL08-4911,1,25790,19978
25790,19980-18189,1S-MH-MU-ZCT-CL08-4911,1S-MH-MU-ZCT-CL08-4116,1,19980,18189
25790,18188-29122,1S-MH-MU-ZCT-CL08-4116,1S-MH-MU-ZCT-CL08-4505,1,18188,29122
25791,25791-13508,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-CL09-4445,1,25791,13508
25791,30629-25719,1S-MH-MU-ZCT-CL09-4445,1S-MH-MU-ZCT-CL09-4393,1,30629,25719
25791,25721-40155,1S-MH-MU-ZCT-CL09-4393,1S-MH-MU-ZCT-CL09-5387,1,25721,40155
25791,40154-35193,1S-MH-MU-ZCT-CL09-5387,1S-MH-MU-ZCT-CL09-5275,1,40154,35193
25791,35191-42504,1S-MH-MU-ZCT-CL09-5275,1S-MH-MU-ZCT-CL09-5636,1,35191,42504
25791,42503-9261,1S-MH-MU-ZCT-CL09-5636,1S-MH-MU-ZCT-CL09-4394,1,42503,9261
25791,9262-10258,1S-MH-MU-ZCT-CL09-4394,1S-MH-MU-ZCT-CL09-4392,1,9262,10258
25791,40450-7145,1S-MH-MU-ZCT-CL09-5387,1S-MH-MU-ZCT-CL09-4163,1.1,40450,7145
25791,5215-43058,1S-MH-MU-ZCT-CL09-4445,1S-MH-MU-ZCT-CL09-5730,1.2,5215,43058
25791,43057-4077,1S-MH-MU-ZCT-CL09-5730,1S-MH-MU-ZCT-CL09-4088,1.2,43057,4077
25791,16515-35656,1S-MH-MU-ZCT-CL09-4088,1S-MH-MU-ZCT-CL09-5313,1.2,16515,35656
25791,35658-12345,1S-MH-MU-ZCT-CL09-5313,1S-MH-MU-ZCT-CL10-4164,1.2,35658,12345
25791,25791-43956,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-CL09-5276,2,25791,43956
25791,44003-13508,1S-MH-MU-ZCT-CL09-5276,1S-MH-MU-ZCT-CL09-4445,2,44003,13508
25791,30629-25719,1S-MH-MU-ZCT-CL09-4445,1S-MH-MU-ZCT-CL09-4393,2,30629,25719
25791,25721-40155,1S-MH-MU-ZCT-CL09-4393,1S-MH-MU-ZCT-CL09-5387,2,25721,40155
25791,40154-35193,1S-MH-MU-ZCT-CL09-5387,1S-MH-MU-ZCT-CL09-5275,2,40154,35193
25791,35191-42504,1S-MH-MU-ZCT-CL09-5275,1S-MH-MU-ZCT-CL09-5636,2,35191,42504
25791,42503-9261,1S-MH-MU-ZCT-CL09-5636,1S-MH-MU-ZCT-CL09-4394,2,42503,9261
25791,9262-10258,1S-MH-MU-ZCT-CL09-4394,1S-MH-MU-ZCT-CL09-4392,2,9262,10258
25791,40450-7145,1S-MH-MU-ZCT-CL09-5387,1S-MH-MU-ZCT-CL09-4163,2.1,40450,7145
25791,5215-43058,1S-MH-MU-ZCT-CL09-4445,1S-MH-MU-ZCT-CL09-5730,2.2,5215,43058
25791,43057-4077,1S-MH-MU-ZCT-CL09-5730,1S-MH-MU-ZCT-CL09-4088,2.2,43057,4077
25791,16515-35656,1S-MH-MU-ZCT-CL09-4088,1S-MH-MU-ZCT-CL09-5313,2.2,16515,35656
25791,35658-12345,1S-MH-MU-ZCT-CL09-5313,1S-MH-MU-ZCT-CL10-4164,2.2,35658,12345
25793,25793-32232,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-CL07-5162,1,25793,32232
25793,32236-32657,1S-MH-MU-ZCT-CL07-5162,1S-MH-MU-ZCT-CL08-4888,1,32236,32657
25793,32655-30970,1S-MH-MU-ZCT-CL08-4888,1S-MH-MU-ZCT-CL08-5125,1,32655,30970
25793,30968-30453,1S-MH-MU-ZCT-CL08-5125,1S-MH-MU-ZCT-CL08-4925,1,30968,30453
25793,30969-HTCONSUMER,1S-MH-MU-ZCT-CL08-5125,NAN,1.1,30969,HTCONSUMER
25793,41834-41830,1S-MH-MU-ZCT-CL08-4888,1S-MH-MU-ZCT-CL08-4305,1.2,41834,41830
25793,32236-31548,1S-MH-MU-ZCT-CL07-5162,1S-MH-MU-ZCT-CL08-5108,1.3,32236,31548
25793,30361-28771,1S-MH-MU-ZCT-CL08-5108,1S-MH-MU-ZCT-CL08-5039,1.3,30361,28771
25793,32233-HTCONSUMER,1S-MH-MU-ZCT-CL07-5162,NAN,1.4,32233,HTCONSUMER
25793,32235-HTCONSUMER,1S-MH-MU-ZCT-CL07-5162,NAN,1.5,32235,HTCONSUMER
25795,25795-35135,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-CL08-5267,1,25795,35135
25795,35133-32951,1S-MH-MU-ZCT-CL08-5267,1S-MH-MU-ZCT-CL08-5187,1,35133,32951
25795,32949-32092,1S-MH-MU-ZCT-CL08-5187,1S-MH-MU-ZCT-CL08-5158,1,32949,32092
25795,32093-6878,1S-MH-MU-ZCT-CL08-5158,1S-MH-MU-ZCT-CL08-4259,1,32093,6878
25795,6892-12694,1S-MH-MU-ZCT-CL08-4259,1S-MH-MU-ZCT-CL08-4732,1,6892,12694
25795,12696-18157,1S-MH-MU-ZCT-CL08-4732,1S-MH-MU-ZCT-CL08-4817,1,12696,18157
25795,18158-11551,1S-MH-MU-ZCT-CL08-4817,1S-MH-MU-ZCT-CL08-4186,1,18158,11551
25795,32949-32092,1S-MH-MU-ZCT-CL08-5187,1S-MH-MU-ZCT-CL08-5798,1.1,32949,32092
25795,32950-HTCONSUMER,1S-MH-MU-ZCT-CL08-5187,NAN,1.2,32950,HTCONSUMER
25795,35134-HTCONSUMER,1S-MH-MU-ZCT-CL08-5267,NAN,1.3,35134,HTCONSUMER
25796,25796-5489,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-CL08-4196,1,25796,5489
25796,6799-12138,1S-MH-MU-ZCT-CL08-4196,1S-MH-MU-ZCT-CL08-4195,1,6799,12138
25796,12140-13654,1S-MH-MU-ZCT-CL08-4195,1S-MH-MU-ZCT-CL08-4208,1,12140,13654
25796,13656-7169,1S-MH-MU-ZCT-CL08-4208,1S-MH-MU-ZCT-CL08-4112,1,13656,7169
25796,7170-14396,1S-MH-MU-ZCT-CL08-4112,1S-MH-MU-ZCT-CL08-4693,1,7170,14396
25796,14394-26214,1S-MH-MU-ZCT-CL08-4693,1S-MH-MU-ZCT-CL07-4956,1,14394,26214
25796,26175-34189,1S-MH-MU-ZCT-CL07-4956,1S-MH-MU-ZCT-CL08-5198,1,26175,34189
25796,34190-36453,1S-MH-MU-ZCT-CL08-5198,1S-MH-MU-ZCT-CL08-5451,1,34190,36453
25796,34190-43782,1S-MH-MU-ZCT-CL08-5198,1S-MH-MU-ZCT-CL08-4198,1.1,34190,43782
25796,12137-26133,1S-MH-MU-ZCT-CL08-4195,1S-MH-MU-ZCT-CL08-4192,1.2,12137,26133
25796,5488-28707,1S-MH-MU-ZCT-CL08-4196,1S-MH-MU-ZCT-CL08-5025,1.3,5488,28707
25796,28708-35615,1S-MH-MU-ZCT-CL08-5025,1S-MH-MU-ZCT-CL08-5237,1.3,28708,35615
25796,25796-38919,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-CL08-5577,2,25796,38919
25796,38918-40122,1S-MH-MU-ZCT-CL08-5577,1S-MH-MU-ZCT-CL09-5697,2,38918,40122
25796,40121-40638,1S-MH-MU-ZCT-CL09-5697,1S-MH-MU-ZCT-CL09-4578,2,40121,40638
25796,40640-19768,1S-MH-MU-ZCT-CL09-4578,1S-MH-MU-ZCT-CL08-4895,2,40640,19768
25796,19770-11177,1S-MH-MU-ZCT-CL08-4895,1S-MH-MU-ZCT-CL08-4408,2,19770,11177
25797,25797-CAP BANK,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-RSTN-DIND,1,25797,CAP BANK
25886,25886-12149,1S-MH-MU-ZET-CL12-9874,1S-MH-MU-ZET-CL12-8775,1,25886,12149
25886,12147-6795,1S-MH-MU-ZET-CL12-8775,1S-MH-MU-ZET-CL12-8779,1,12147,6795
25886,9742-1443,1S-MH-MU-ZET-CL12-8779,1S-MH-MU-ZET-CL12-8785,1,9742,1443
25886,1443-9745,1S-MH-MU-ZET-CL12-8785,1S-MH-MU-ZET-CL12-8776,1,1443,9745
25886,12148-12213,1S-MH-MU-ZET-CL12-8775,1S-MH-MU-ZET-CL12-8065,1.1,12148,12213
25887,25887-41494,1S-MH-MU-ZET-CL12-9874,1S-MH-MU-ZET-CL12-9777,1,25887,41494
25887,41495-12186,1S-MH-MU-ZET-CL12-9777,1S-MH-MU-ZET-CL12-8776,1,41495,12186
25887,9744-30820,1S-MH-MU-ZET-CL12-8776,1S-MH-MU-ZET-CL08-9203,1,9744,30820
25887,30822-40707,1S-MH-MU-ZET-CL08-9203,NAN,1,30822,40707
25887,40708-26567,NAN,1S-MH-MU-ZET-CL08-9047,1,40708,26567
25887,26565-25825,1S-MH-MU-ZET-CL08-9047,1S-MH-MU-ZET-CL12-9023,1,26565,25825
25887,30821-HTCONSUMER,1S-MH-MU-ZET-CL08-9203,NAN,1.1,30821,HTCONSUMER
25887,40708-26567,NAN,1S-MH-MU-ZET-CL08-9047,1.1,40708,26567
25887,26565-25825,1S-MH-MU-ZET-CL08-9047,1S-MH-MU-ZET-CL12-9023,1.1,26565,25825
25887,25887-37022,1S-MH-MU-ZET-CL12-9874,1S-MH-MU-ZET-RSTN-NATW,2,25887,37022
25889,25889-18256,1S-MH-MU-ZET-CL12-9874,1S-MH-MU-ZET-CL12-8030,1,25889,18256
25889,18257-31941,1S-MH-MU-ZET-CL12-8030,1S-MH-MU-ZET-CL12-9265,1,18257,31941
25889,31943-25766,1S-MH-MU-ZET-CL12-9265,1S-MH-MU-ZET-CL08-9019,1,31943,25766
25889,18255-19456,1S-MH-MU-ZET-CL12-8030,1S-MH-MU-ZET-CL12-8170,1.1,18255,19456
25890,25890-25450,1S-MH-MU-ZET-CL12-9874,1S-MH-MU-ZET-CL12-8783,1,25890,25450
25890,32417-43355,1S-MH-MU-ZET-CL12-8783,1S-MH-MU-ZET-CL12-8773,1,32417,43355
25890,43357-12283,1S-MH-MU-ZET-CL12-8773,1S-MH-MU-ZET-CL12-8781,1,43357,12283
25890,12285-7722,1S-MH-MU-ZET-CL12-8781,1S-MH-MU-ZET-CL12-8772,1,12285,7722
25891,25891-36997,1S-MH-MU-ZET-CL12-9874,1S-MH-MU-ZET-CL08-9618,1,25891,36997
25891,36996-42924,1S-MH-MU-ZET-CL08-9618,1S-MH-MU-ZET-CL08-8982,1,36996,42924
25891,19701-42197,1S-MH-MU-ZET-CL08-8982,1S-MH-MU-ZET-CL08-8231,1,19701,42197
25891,42196-9335,1S-MH-MU-ZET-CL08-8231,1S-MH-MU-ZET-CL08-8219,1,42196,9335
25891,9336-35020,1S-MH-MU-ZET-CL08-8219,1S-MH-MU-ZET-CL08-9369,1,9336,35020
25891,35021-16293,1S-MH-MU-ZET-CL08-9369,1S-MH-MU-ZET-CL08-8037,1,35021,16293
25891,19699-16401,1S-MH-MU-ZET-CL08-8982,1S-MH-MU-ZET-CL08-8098,1.1,19699,16401
25891,16400-7122,1S-MH-MU-ZET-CL08-8098,1S-MH-MU-ZET-CL08-8097,1.1,16400,7122
25891,19700-HTCONSUMER,1S-MH-MU-ZET-CL08-8982,NAN,1.2,19700,HTCONSUMER
25892,25892-43085,1S-MH-MU-ZET-CL12-9874,1S-MH-MU-ZET-CL12-9874,1,25892,43085
25892,43083-42884,1S-MH-MU-ZET-CL12-9874,1S-MH-MU-ZET-CL12-9860,1,43083,42884
25892,43086-DT,1S-MH-MU-ZET-CL12-9874,NAN,1.1,43086,DT
25893,25893-CAP BANK,1S-MH-MU-ZET-CL12-9874,1S-MH-MU-ZET-RSTN-SHIV,1,25893,CAP BANK
26032,26032-17904,1S-MH-MU-ZCT-RSTN-MAHA,1S-MH-MU-ZSC-CL03-2440,1,26032,17904
