SOURCE_SWITCH_ID,DESTINATION_SWITCH_ID,MEASUREDLENGTH,PATH,CABLETYPE,NUMBEROFCORES,ARMOURED,NEUTRALMATERIAL,CABLEID,CABLECONDUCTORMATERIAL,DIVISIONCODE,ZONECODE,REMARKS,SOURCE_SS,DESTINATION_SS,DATECREATED,NO_OF_SEGMENT,SWNO,VOLTAGE,I_Month_01,I_Month_02,I_Month_03,I_Month_04,I_Month_05,I_Month_06,I_Month_07,I_Month_08,I_Month_09,I_Month_10,I_Month_11,I_Month_12,PEAK_Month_01,PEAK_Month_02,PEAK_Month_03,PEAK_Month_04,PEAK_Month_05,PEAK_Month_06,PEAK_Month_07,PEAK_Month_08,PEAK_Month_09,PEAK_Month_10,PEAK_Month_11,PEAK_Month_12,CYCLE_Month_01,CYCLE_Month_02,CYCLE_Month_03,CYCLE_Month_04,CYCLE_Month_05,CYCLE_Month_06,CYCLE_Month_07,CYCLE_Month_08,CYCLE_Month_09,CYCLE_Month_10,CYCLE_Month_11,CYCLE_Month_12,OVR_Month_01,OVR_Month_02,OVR_Month_03,OVR_Month_04,OVR_Month_05,OVR_Month_06,OVR_Month_07,OVR_Month_08,OVR_Month_09,OVR_Month_10,OVR_Month_11,OVR_Month_12,Num_Faults,SWITCH_NO,FAULT_STATION_NAME,FAULT_STD_CABLE_SIZE,FAULT_CABLE_TYPE,FAULT_TIME_OUTAGE,FAULT_SOURCE_SS,FAULT_FROM_SWITCH,FAULT_DESTINATION_SS,FAULT_TO_SWITCH,FAULT_VOLTAGE,FAULT_TIME_DIFFERENCE_HOURS,FAULT_RELAY_FUSE_B,FAULT_RELAY_FUSE_N,FAULT_RELAY_FUSE_Y,FAULT_DIVISION,FAULT_RELAY_FUSE,FAULT_AFFECTED_STATION,FAULT_AFFECTED_SWITCH,REASON_CATEGORY,REASON_TEXT,IR_Measurement_MOhm,Tan_Delta,Partial_Discharge_Frequency,Partial_Discharge_Intensity
220GOI05,33339,1919.100,JT.NO.12 → JT.NO.12A → JT.NO.12A → JT.NO.12B → JT.NO.12B → JT.NO.12C → JT.NO.12C → JT.NO.12D → JT.NO.12D → JT.NO.12E → JT.NO.12E → JT.NO.12F → JT.NO.12F → JT.NO.12G → JT.NO.12G → JT.NO.12H → JT.NO.12H → JT.NO.12J → JT.NO.12J → JT.NO.12R → JT.NO.12K → JT.NO.12L → JT.NO.12L → JT.NO.12M → JT.NO.12M → JT.NO.12N → JT.NO.12N → JT.NO.12P → JT.NO.12P → JT.NO.12Q → JT.NO.12Q → SWNO_33339 → JT.NO.12R → JT.NO.12K → SWNO_220GOI05 → JT.NO.12,XLPE,3.0,Y,AL,HT11KV6908561P55,AL,4000.0,4042,,220kV GORAI REC-STN,VAZIRA REC-STN,2016-05-11 00:00:00+00:00,18,33339,33KV,105.459,111.521,125.086,138.209,150.499,154.320,173.048,173.048,125.305,146.101,126.520,102.024,159.513,177.191,205.500,2021.883,259.226,1022.819,173.048,173.048,256.050,223.460,205.360,268.890,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,4.000,0.000,2.000,0.000,0.000,2.000,0.000,0.000,102.000,0,,,,,,,,,,,,,,,,,,,,,,,,
220GOI06,33170,3608.100,JT.NO.01 → JT.NO.02 → JT.NO.02 → JT.NO.03 → JT.NO.03 → JT.NO.04 → JT.NO.04 → JT.NO.05 → JT.NO.05 → JT.NO.06 → JT.NO.06 → JT.NO.07 → JT.NO.07 → JT.NO.08 → JT.NO.08 → JT.NO.08A → JT.NO.08A → JT.NO.08B → JT.NO.08B → JT.NO.09 → JT.NO.09 → JT.NO.10 → JT.NO.10 → JT.NO.11 → JT.NO.11 → JT.NO.11A → JT.NO.11A → JT.NO.12 → JT.NO.12 → JT.NO.13 → JT.NO.13 → JT.NO.14 → JT.NO.14 → JT.NO.15 → JT.NO.15 → JT.NO.16 → JT.NO.16 → JT.NO.16A → JT.NO.16A → JT.NO.17 → JT.NO.17 → JT.NO.68 → JT.NO.68 → JT.NO.69 → JT.NO.69 → JT.NO.70 → JT.NO.70 → JT.NO.71 → JT.NO.71 → SWNO_33170 → SWNO_220GOI06 → JT.NO.01,XLPE,3.0,Y,AL,,AL,4000.0,4042,,220kV GORAI REC-STN,RNA ROYAL PARK REC-STN,2019-05-17 00:00:00+00:00,26,33170,33KV,96.814,121.695,142.667,165.391,166.608,167.491,196.019,196.019,138.741,170.193,141.623,120.883,168.820,199.295,267.906,278.282,275.389,274.031,196.019,196.019,210.000,273.780,210.920,240.810,2.000,1.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,,,,,,,,,,,,,,,,,,,,,,,,
220GOI08,33102,3584.670,JT.NO.1 → JT.NO.1A → JT.NO.10 → JT.NO.10A → JT.NO.10A → JT.NO.11 → JT.NO.11 → JT.NO.11B → JT.NO.11A → JT.NO.12 → JT.NO.11B → JT.NO.11A → JT.NO.12 → JT.NO.12A → JT.NO.12A → JT.NO.12B → JT.NO.12B → JT.NO.13 → JT.NO.13 → JT.NO.13A → JT.NO.13A → JT.NO.14 → JT.NO.14 → JT.NO.14A → JT.NO.14A → JT.NO.15 → JT.NO.15 → JT.NO.16 → JT.NO.16 → JT.NO.16A → JT.NO.16A → JT.NO.17 → JT.NO.17 → JT.NO.17A → JT.NO.17A → JT.NO.17B → JT.NO.17B → JT.NO.18 → JT.NO.18 → JT.NO.19 → JT.NO.19 → JT.NO.19A → JT.NO.19A → SWNO_33102 → JT.NO.1A → JT.NO.2 → JT.NO.2 → JT.NO.2A → JT.NO.2A → JT.NO.2B → JT.NO.2B → JT.NO.3 → JT.NO.3 → JT.NO.4 → JT.NO.4 → JT.NO.5 → JT.NO.5 → JT.NO.6 → JT.NO.6 → JT.NO.7 → JT.NO.7 → JT.NO.7A → JT.NO.7A → JT.NO.8 → JT.NO.8 → JT.NO.8A → JT.NO.8A → JT.NO.8B → JT.NO.8B → JT.NO.9 → JT.NO.9 → JT.NO.10 → SWNO_220GOI08 → JT.NO.1,XLPE,3.0,Y,AL,HT33KV6908549451,AL,4000.0,4042,,220kV GORAI REC-STN,DEVIDAS LANE REC-STN,2017-10-31 00:00:00+00:00,37,33102,33KV,100.707,105.614,118.712,138.229,147.778,121.633,140.475,140.475,119.083,129.468,111.967,103.277,176.457,188.804,237.490,277.058,243.372,214.526,140.475,140.475,180.760,180.320,175.750,175.750,0.000,0.000,2.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,,,,,,,,,,,,,,,,,,,,,,,,
220GOI09,33050,3876.528,JT.NO.07 → JT.NO.07 → JT.NO.08 → JT.NO.08 → JT.NO.09 → JT.NO.09 → JT.NO.10 → JT.NO.10 → JT.NO.10A → JT.NO.10 → JT.NO.11 → JT.NO.10A → JT.NO.11 → JT.NO.11 → JT.NO.12 → JT.NO.12 → JT.NO.13 → JT.NO.13 → JT.NO.14 → JT.NO.14 → JT.NO.14 → JT.NO.15 → JT.NO.15 → JT.NO.16 → JT.NO.16 → JT.NO.17 → JT.NO.17 → JT.NO.18 → JT.NO.18 → JT.NO.19 → JT.NO.19 → JT.NO.20 → JT.NO.20 → JT.NO.20A → JT.NO.20A → SWNO_33050,XLPE,3.0,Y,AL,HT33KV6908561LN8,AL,4000.0,4041,,220kV GORAI REC-STN,K.I.E. REC-STN,2006-06-20 00:00:00+00:00,24,33050,33KV,96.731,107.543,122.537,138.336,140.988,137.647,128.025,128.025,125.700,140.298,120.561,110.332,199.426,262.403,227.880,234.091,1687.527,224.700,128.025,128.025,221.940,238.370,215.310,176.910,3.000,3.000,4.000,3.000,1.000,1.000,0.000,0.000,0.000,1.000,1.000,1.000,2.000,80.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,,,,,,,,,,,,,,,,,,,,,,,,
220GOI13,33277,5659.368,220kV GORAI REC-STN TO CPWD MALWANI RECEIVING STATION,XLPE,3.0,Y,AL,,AL,4000.0,4041,,220kV GORAI REC-STN,CPWD MALWANI RECEIVING STATION,2019-05-17 00:00:00+00:00,32,33277,33KV,141.638,134.601,159.232,154.737,162.237,126.397,108.193,108.193,148.407,164.542,152.317,134.000,217.620,236.610,220.360,215.927,215.927,243.496,108.193,108.193,217.920,217.110,212.000,212.740,4.000,1.000,5.000,3.000,1.000,2.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,,,,,,,,,,,,,,,,,,,,,,,,
220GOI18,33172,3594.800,JT.NO.01 → JT.NO.1A → JT.NO.02 → JT.NO.03 → JT.NO.03 → JT.NO.04 → JT.NO.04 → JT.NO.05 → JT.NO.05 → JT.NO.06 → JT.NO.05B → JT.NO.05C → JT.NO.05C → JT.NO.05D → JT.NO.05D → JT.NO.05E → JT.NO.05E → JT.NO.05F → JT.NO.05F → SWNO_33172 → JT.NO.06 → JT.NO.07 → JT.NO.07 → JT.NO.08 → JT.NO.08 → JT.NO.09 → JT.NO.09 → JT.NO.9A → JT.NO.10 → JT.NO.11 → JT.NO.11 → JT.NO.11A → JT.NO.11A → JT.NO.11B → JT.NO.11B → JT.NO.12 → JT.NO.12 → JT.NO.13 → JT.NO.13 → JT.NO.14 → JT.NO.14 → JT.NO.15 → JT.NO.15 → JT.NO.17A → JT.NO.17A → JT.NO.17B → JT.NO.17B → JT.NO.05B → JT.NO.1A → JT.NO.02 → JT.NO.9A → JT.NO.9B → JT.NO.9B → JT.NO.10 → SWNO_220GOI18 → JT.NO.01,XLPE,3.0,Y,AL,,AL,4000.0,4042,,220kV GORAI REC-STN,RNA ROYAL PARK REC-STN,2019-05-16 00:00:00+00:00,28,33172,33KV,115.328,124.910,142.101,179.297,182.666,141.804,180.757,180.757,108.084,143.259,106.168,91.120,213.550,213.755,232.317,273.131,262.629,236.369,180.757,180.757,154.210,319.870,167.880,231.960,0.000,6.000,5.000,2.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,258.000,0.000,26.000,0,,,,,,,,,,,,,,,,,,,,,,,,
220GOI19,33340,1854.730,JT.NO.1 → JT.NO.2 → JT.NO.10 → JT.NO.10A → JT.NO.10A → SWNO_33340 → JT.NO.2 → JT.NO.2A → JT.NO.2A → JT.NO.2B → JT.NO.2B → JT.NO.3 → JT.NO.3 → JT.NO.4 → JT.NO.4 → JT.NO.5 → JT.NO.5 → JT.NO.6 → JT.NO.6 → JT.NO.7 → JT.NO.7 → JT.NO.7A → JT.NO.7A → JT.NO.7B → JT.NO.7B → JT.NO.7C → JT.NO.7C → JT.NO.7D → JT.NO.7D → JT.NO.7E → JT.NO.7E → JT.NO.8 → JT.NO.8 → JT.NO.8A → JT.NO.8A → JT.NO.8B → JT.NO.8B → JT.NO.9 → JT.NO.9 → JT.NO.10 → SWNO_220GOI19 → JT.NO.1,XLPE,3.0,Y,AL,HT11KV6908561GSE,AL,4000.0,4042,,GORAI REC-STN,VAZIRA REC-STN,2013-07-09 00:00:00+00:00,21,33340,33KV,110.753,103.104,125.831,154.294,162.927,167.935,193.211,193.211,127.826,157.207,130.656,119.682,2154.604,183.680,206.880,249.007,265.441,1146.286,193.211,193.211,223.460,218.900,191.690,197.350,0.000,0.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0,,,,,,,,,,,,,,,,,,,,,,,,
220GOI22,33051,4513.500,220kV AAREY REC-STN → JT.NO.01 → JT.NO.02 → JT.NO.01 → JT.NO.030 → JT.NO.02 → JT.NO.04 → JT.NO.03 → JT.NO.05 → JT.NO.04 → JT.NO.06 → JT.NO.05 → JT.NO.07 → JT.NO.06 → JT.NO.08 → JT.NO.07 → JT.NO.09 → JT.NO.08 → JT.NO.10 → JT.NO.09 → JT.NO.11 → JT.NO.10 → JT.NO.12 → JT.NO.11 → JT.NO.13 → JT.NO.12 → JT.NO.14 → JT.NO.13 → JT.NO.15 → JT.NO.14 → JT.NO.16 → JT.NO.15 → JT.NO.17 → JT.NO.16 → JT.NO.18 → JT.NO.17 → JT.NO.19 → JT.NO.18 → JT.NO.20 → JT.NO.19 → JT.NO.20A → JT.NO.20A → JT.NO.20,XLPE,3.0,Y,AL,<Null>,AL,4000.0,4042,,220kV GORAI REC-STN,GORAI REC-STN,2012-11-20 00:00:00+00:00,23,33051,33KV,119.437,117.874,122.948,142.413,154.313,165.401,164.071,164.071,129.054,138.917,121.568,110.581,231.190,1705.757,489.312,218.071,213.513,253.012,164.071,164.071,164.070,177.610,154.680,157.860,2.000,2.000,4.000,4.000,2.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,10.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,,,,,,,,,,,,,,,,,,,,,,,,
220GOI25,33300,5918.600,JT.NO.15 → JT.NO.4J → JT.NO.38 → JT.NO.38A → JT.NO.38A → JT.NO.38A → JT.NO.38B → SWNO_33300 → JT.NO.39 → JT.NO.38 → JT.NO.4 → JT.NO.4A → JT.NO.40 → JT.NO.39 → JT.NO.41 → JT.NO.40 → JT.NO.42 → JT.NO.41 → JT.NO.43 → JT.NO.42 → JT.NO.44 → JT.NO.43 → JT.NO.45 → JT.NO.44 → JT.NO.46 → JT.NO.45 → JT.NO.47 → JT.NO.46 → JT.NO.47A → JT.NO.47 → JT.NO.4A → JT.NO.4B → JT.NO.4B → JT.NO.4C → JT.NO.4C → JT.NO.4D → JT.NO.4D → JT.NO.4E → JT.NO.4E → JT.NO.4G → JT.NO.4F → JT.NO.15 → JT.NO.4G → JT.NO.4H → JT.NO.4H → JT.NO.4F → JT.NO.4J → JT.NO.4K → JT.NO.4K → JT.NO.47A → SWNO_220GOI25 → JT.NO.4,XLPE,3.0,Y,AL,HT11KV6908561P55,AL,4000.0,4042,,220kV GORAI REC-STN,DEVIDAS LANE REC-STN,2016-05-11 00:00:00+00:00,26,33300,33KV,99.469,105.859,126.484,144.488,160.427,130.017,154.028,154.028,139.066,130.376,110.311,97.987,213.260,195.830,221.520,255.805,267.175,227.416,154.028,154.028,210.820,232.090,204.490,209.000,3.000,2.000,1.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,1.000,44.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52.000,0,,,,,,,,,,,,,,,,,,,,,,,,
220GOI26,33293,6238.900,JT.NO.01 → SWNO_220GOI26 → JT.NO.02 → JT.NO.01 → JT.NO.03 → JT.NO.02 → JT.NO.04 → JT.NO.03 → JT.NO.05 → JT.NO.04 → JT.NO.06 → JT.NO.05 → JT.NO.07 → JT.NO.06 → JT.NO.08 → JT.NO.07 → JT.NO.09 → JT.NO.08 → JT.NO.10 → JT.NO.09 → JT.NO.11 → JT.NO.10 → JT.NO.12 → JT.NO.11 → JT.NO.13 → JT.NO.12 → JT.NO.14 → JT.NO.13 → JT.NO.15 → JT.NO.14 → JT.NO.16 → JT.NO.15 → JT.NO.17 → JT.NO.16 → JT.NO.17 → JT.NO.68B → JT.NO.60 → JT.NO.60A → JT.NO.60A → JT.NO.60B → JT.NO.60B → JT.NO.60C → JT.NO.60C → JT.NO.60D → JT.NO.60D → JT.NO.60E → JT.NO.60E → JT.NO.60F → JT.NO.60F → JT.NO.60G → JT.NO.60G → JT.NO.60H → JT.NO.60H → SWNO_33293 → JT.NO.61 → JT.NO.60 → JT.NO.62 → JT.NO.61 → JT.NO.63 → JT.NO.62 → JT.NO.64 → JT.NO.63 → JT.NO.65 → JT.NO.64 → JT.NO.66 → JT.NO.65 → JT.NO.67 → JT.NO.66 → JT.NO.68 → JT.NO.67 → JT.NO.68A → JT.NO.68 → JT.NO.68B → JT.NO.68A,XLPE,3.0,Y,AL,,AL,4000.0,4042,,220kV GORAI REC-STN,JANKALYAN NAGAR RECEIVING STATION,2019-05-16 00:00:00+00:00,37,33293,33KV,56.614,61.430,70.963,88.465,94.330,56.635,91.637,91.637,72.720,84.125,66.659,53.134,112.327,134.439,151.433,217.928,206.313,143.226,91.637,91.637,98.470,173.030,128.140,79.290,0.000,0.000,2.000,1.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,2.000,76.000,14.000,62.000,0.000,0.000,0.000,2.000,0.000,0.000,0,,,,,,,,,,,,,,,,,,,,,,,,
220GOR03,33295,1399.000,JT.NO.23 → JT.NO.23A → JT.NO.23B → JT.NO.23C → JT.NO.23C → JT.NO.23D → JT.NO.23D → SWNO_33295 → JT.NO.24 → JT.NO.23 → JT.NO.25 → JT.NO.24 → JT.NO.26 → JT.NO.25 → SWNO_220GORE03 → JT.NO.26,XLPE,3.0,Y,AL,HT33KV6908555680,AL,3000.0,3031,,220kV GOREGAON REC-STN,OSHIWARA RECEIVING STATION,2012-11-19 00:00:00+00:00,8,33295,33KV,42.212,43.076,48.899,52.224,56.985,57.588,54.600,54.600,48.505,52.984,56.932,39.731,101.330,174.350,172.710,76.257,78.880,92.263,54.600,54.600,63.660,75.680,110.600,94.260,2.000,3.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,2.000,182.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0,,,,,,,,,,,,,,,,,,,,,,,,
220GOR17,33015,7848.830,JT.NO.01 → JT.NO.01 → JT.NO.02 → JT.NO.02 → JT.NO.02A → JT.NO.02A → JT.NO.03 → JT.NO.03 → JT.NO.04 → JT.NO.04 → JT.NO.05 → JT.NO.05 → JT.NO.05A → JT.NO.05A → JT.NO.06 → JT.NO.06 → JT.NO.07 → JT.NO.07 → JT.NO.08 → JT.NO.08 → JT.NO.08A → JT.NO.08A → JT.NO.08B → JT.NO.09 → JT.NO.10 → JT.NO.10 → JT.NO.10A → JT.NO.10A → JT.NO.11 → JT.NO.12A → JT.NO.12 → JT.NO.12B → JT.NO.12A → JT.NO.12B → JT.NO.12C → JT.NO.12C → JT.NO.13 → JT.NO.13 → JT.NO.13A → JT.NO.13A → JT.NO.14 → JT.NO.14 → JT.NO.14A → JT.NO.14A → JT.NO.14B → JT.NO.14B → JT.NO.14C → JT.NO.14C → JT.NO.15 → JT.NO.15 → JT.NO.15A → JT.NO.15A → JT.NO.16 → JT.NO.15A → JT.NO.16C → JT.NO.16 → JT.NO.17 → JT.NO.16C → JT.NO.16 → JT.NO.17 → JT.NO.18 → JT.NO.18 → JT.NO.19 → JT.NO.19 → JT.NO.19A → JT.NO.19A → JT.NO.20 → JT.NO.20 → JT.NO.20A → JT.NO.20 → JT.NO.21 → JT.NO.21 → JT.NO.22 → JT.NO.22 → JT.NO.23 → JT.NO.23 → JT.NO.24 → JT.NO.24 → JT.NO.24A → JT.NO.24 → JT.NO.28 → JT.NO.24A → JT.NO.25C → JT.NO.25 → JT.NO.26 → JT.NO.25A → JT.NO.25 → JT.NO.25B → JT.NO.25A → JT.NO.25C → JT.NO.25B → JT.NO.26 → JT.NO.27 → JT.NO.26 → JT.NO.27A → JT.NO.27 → JT.NO.27B → JT.NO.27 → SWNO_220GORE17 → JT.NO.27A → JT.NO.27 → JT.NO.27B → JT.NO.28 → JT.NO.28 → JT.NO.28B → JT.NO.28A → JT.NO.25 → JT.NO.28A → JT.NO.29A → JT.NO.28B → JT.NO.28A → JT.NO.29 → JT.NO.30 → JT.NO.29A → JT.NO.29 → JT.NO.30 → JT.NO.30A → JT.NO.31 → JT.NO.20A → JT.NO.33A → JT.NO.31,XLPE,3.0,Y,AL,HT33KV6908556035,AL,3000.0,3031,,220kV GOREGAON REC-STN,MALAD REC-STN,2018-07-28 00:00:00+00:00,73,33015,33KV,110.929,117.106,136.562,165.189,170.221,157.739,152.000,152.000,129.450,149.232,128.927,111.327,242.000,238.000,242.000,262.000,266.000,276.000,152.000,152.000,192.000,266.000,226.000,244.000,0.000,0.000,2.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,66.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0,,,,,,,,,,,,,,,,,,,,,,,,
220GOR18,33279,1720.802,220kV GOREGAON REC-STN TO NESCO RECEIVING STATION → JT.NO.02 → JT.NO.03 → JT.NO.03 → JT.NO.04 → JT.NO.04 → JT.NO.05 → JT.NO.05 → JT.NO.06 → JT.NO.06 → JT.NO.07 → JT.NO.07 → JT.NO.08 → JT.NO.08 → JT.NO.09 → JT.NO.09 → JT.NO.10 → SWNO_220GORE18 → JT.NO.01,XLPE,3.0,Y,AL,,AL,3000.0,3033,,220kV GOREGAON REC-STN,NESCO RECEIVING STATION,2024-09-06 00:00:00+00:00,12,33279,33KV,64.951,66.432,68.764,74.224,77.821,74.356,68.300,68.300,,,70.781,64.040,151.000,169.700,161.800,177.000,135.000,139.900,68.300,68.300,,,177.500,166.100,8.000,8.000,9.000,5.000,5.000,2.000,0.000,0.000,,,1.000,4.000,30.000,12.000,14.000,2.000,0.000,0.000,0.000,0.000,,,50.000,50.000,0,,,,,,,,,,,,,,,,,,,,,,,,
220GOR32,33281,1651.691,JT.NO.02 → JT.NO.03 → JT.NO.03 → JT.NO.04 → JT.NO.04 → JT.NO.05 → JT.NO.05 → JT.NO.06 → JT.NO.06 → JT.NO.07 → JT.NO.07 → JT.NO.08 → JT.NO.08 → JT.NO.09 → JT.NO.09 → JT.NO.10,XLPE,3.0,Y,AL,,AL,3000.0,3034,,220kV GOREGAON REC-STN,NESCO RECEIVING STATION,2023-11-15 00:00:00+00:00,11,33281,33KV,29.361,30.875,31.546,53.192,36.746,27.564,28.000,28.000,,,30.198,29.851,150.200,152.400,195.900,181.300,176.900,46.700,28.000,28.000,,,106.400,233.600,9.000,8.000,10.000,3.000,4.000,4.000,0.000,0.000,,,1.000,5.000,32.000,140.000,380.000,797.000,228.000,0.000,0.000,0.000,,,2.000,60.000,0,,,,,,,,,,,,,,,,,,,,,,,,
220GOR36,33341,1775.700,JT.NO.01 → JT.NO.02 → JT.NO.02 → JT.NO.03 → JT.NO.03 → JT.NO.04 → JT.NO.04 → JT.NO.05 → JT.NO.05 → JT.NO.06 → JT.NO.06 → JT.NO.06A → JT.NO.06A → JT.NO.07 → JT.NO.07 → JT.NO.08 → JT.NO.08 → JT.NO.09 → JT.NO.09 → JT.NO.10 → JT.NO.10 → JT.NO.11 → JT.NO.11 → JT.NO.11A → JT.NO.11A → SWNO_33341 → SWNO_220GOR36 → JT.NO.01,XLPE,3.0,Y,AL,,AL,3000.0,3034,,220kV GOREGAON REC-STN,NIRLON B10 RECEIVING STATION,2023-10-07 00:00:00+00:00,14,33341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
220GOR41,33343,1757.900,JT.NO.01 → JT.NO.02 → JT.NO.02 → JT.NO.03 → JT.NO.03 → JT.NO.04 → JT.NO.04 → JT.NO.05 → JT.NO.05 → JT.NO.05A → JT.NO.05A → JT.NO.06 → JT.NO.06 → JT.NO.07 → JT.NO.07 → JT.NO.08 → JT.NO.08 → JT.NO.09 → JT.NO.09 → SWNO_33343 → SWNO_220GOR41 → JT.NO.01,XLPE,3.0,Y,AL,,AL,3000.0,3000,,220kV GOREGAON REC-STN,NIRLON B10 RECEIVING STATION,2023-10-07 00:00:00+00:00,11,33343,33KV,19.305,19.358,21.283,25.646,,,,,,,19.302,19.141,112.280,60.350,55.930,40.880,,,,,,,31.760,113.660,5.000,1.000,4.000,2.000,,,,,,,1.000,4.000,12.000,2.000,24.000,0.000,,,,,,,0.000,4.000,0,,,,,,,,,,,,,,,,,,,,,,,,
220GORE13,33240,3704.300,JT.NO.09E → JT.NO.9M → JT.NO.09F → JT.NO.9E → JT.NO.09G → JT.NO.09F → JT.NO.09J → JT.NO.09H → JT.NO.09M → SWNO_33240 → JT.NO.10A → JT.NO.10 → JT.NO.11 → JT.NO.10A → JT.NO.12 → JT.NO.11 → JT.NO.13 → JT.NO.12 → JT.NO.13A → JT.NO.13C → JT.NO.13B → JT.NO.13A → JT.NO.13C → JT.NO.13 → JT.NO.13C → JT.NO.13D → JT.NO.14 → JT.NO.13B → JT.NO.15 → JT.NO.14 → JT.NO.16 → JT.NO.15 → JT.NO.17 → JT.NO.16 → JT.NO.17A → JT.NO.17 → JT.NO.18 → JT.NO.17A → JT.NO.18 → JT.NO.19 → JT.NO.19 → JT.NO.18 → JT.NO.21 → JT.NO.20 → JT.NO.22 → JT.NO.22A → JT.NO.22A → JT.NO.21 → JT.NO.23 → JT.NO.22 → JT.NO.23A → JT.NO.23 → JT.NO.24 → JT.NO.23A → JT.NO.24A → JT.NO.24 → JT.NO.9H → JT.NO.09G → JT.NO.9I → JT.NO.9I → JT.NO.9J → SWNO_220GORE13 → JT.NO.24A,XLPE,3.0,Y,AL,HT33KV6908555658,AL,3000.0,3031,,220kV GOREGAON REC-STN,SWAMI SAMARTH NAGAR REC-STN,2018-06-02 00:00:00+00:00,33,33240,33KV,115.800,150.763,141.997,162.425,172.634,167.569,184.000,184.000,158.484,175.394,145.097,123.041,240.000,258.000,282.000,268.000,288.000,288.000,184.000,184.000,232.000,250.000,220.000,220.000,2.000,3.000,4.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,16.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,33240,SWAMI SAMARTH NAGAR RECEIVING STATION,400,XLPE,2021-06-21 11:06:00+00:00,220KV GOREGAON REC-STN,220GOR13,SWAMI SAMARTH NAGAR RECEIVING STATION,33240,33KV,1.666111111111111,,,6.89,ANDHERI,4.0,,,,,,,,
220GORE40,33049,2022.200,JT.NO.02 → JT.NO.03 → JT.NO.03 → JT.NO.04 → JT.NO.04 → JT.NO.05 → JT.NO.05 → JT.NO.06 → JT.NO.06 → JT.NO.07 → JT.NO.07 → JT.NO.08 → JT.NO.08 → JT.NO.09 → JT.NO.09 → JT.NO.10 → JT.NO.10 → JT.NO.10A → JT.NO.10A → JT.NO.11 → JT.NO.11 → JT.NO.12 → JT.NO.12 → JT.NO.13 → JT.NO.13 → SWNO_33049 → SWNO_220GORE40 → JT.NO.01,XLPE,3.0,Y,AL,,AL,3000.0,3034,AS PER HT SLD,220kV GOREGAON REC-STN,CAMA REC-STN,2023-11-15 00:00:00+00:00,16,33049,33KV,104.431,107.307,116.117,128.232,131.356,126.049,134.231,134.231,115.806,118.668,100.870,104.191,192.761,209.910,229.130,236.340,307.790,241.744,134.231,134.231,199.350,218.130,203.760,201.820,1.000,2.000,3.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0,,,,,,,,,,,,,,,,,,,,,,,,
