FROM_SWITCH,TO_SWITCH,FEEDER_ID,FEEDERID_FULL,SOURCE_SS,DESTINATION_SS,SOURCE_LOCATION,DESTINATION_LOCATION,RANK,COMMISSIONEDDATE,NEUTRALMATERIAL,CABLECONDUCTORMATERIAL,CABLETYPE,REMARKS,MEASUREDLENGTH,CLUSTER_TYPE,PATH,NO_OF_SEGMENT,AGG_MEASUREDLENGTH,COMMISSIONEDDATE_DT_OLDEST,NOOFJOINTS,NOOFSUBSTATION
5318.0,5102.0,18626,CHVALI_11KV_18626,NIVATIA ROAD NO.1,KAILASH CHANDRA,1S-MH-MU-ZCT-CL08-4536,1S-MH-MU-ZCT-CL08-4345,11,2020-12-15,AL,AL,XLPE,NAN,111.1,RESIDENTIAL,SWNO_05318 -> JT.NO.20 | JT.NO.20 -> JT.NO.20A | JT.NO.20A -> JT.NO.20B | JT.NO.20B -> JT.NO.20C | JT.NO.20C -> SWNO_05102,5,597.2,2020-12-15 00:00:00+00:00,762,581
18626.0,13366.0,18626,CHVALI_11KV_18626,CHINCHAVLI REC-STN,CHINCHAVLI NORTH NO.1,1S-MH-MU-ZCT-RSTN-CHIN,1S-MH-MU-ZCT-CL02-4144,2,2017-02-07,AL,AL,XLPE,NAN,119.8,,SWNO_18626 -> JT.NO.12 | JT.NO.12 -> JT.NO.12A | JT.NO.12A -> JT.NO.12B | JT.NO.12B -> SWNO_13366,4,383.4,2017-02-07 00:00:00+00:00,3,14
39326.0,35152.0,18626,CHVALI_11KV_18626,CHINCHAVLI NO.2,CHINCHAVLI SOUTH NO.2,1S-MH-MU-ZCT-CL02-4143,1S-MH-MU-ZCT-CL02-4152,2,2020-07-31,AL,AL,XLPE,NAN,139.5,,SWNO_39326 -> SWNO_42711 | SWNO_43710 -> JT.NO.139 | JT.NO.139 -> JT.NO.139A | JT.NO.139A -> SWNO_35152,4,673.1,2020-07-31 00:00:00+00:00,23,125
15473.0,42183.0,18626,CHVALI_11KV_18626,CHINCHAVLI NORTH NO.1,CHINCHAVLI NORTH NO.2,1S-MH-MU-ZCT-CL02-4144,1S-MH-MU-ZCT-CL02-4145,3,2023-12-05,AL,AL,XLPE,NAN,90.6,,SWNO_15473 -> SWNO_42183,1,90.6,2023-12-05 00:00:00+00:00,0,20
42184.0,4148.0,18626,CHVALI_11KV_18626,CHINCHAVLI NORTH NO.2,MALAD SOUTH,1S-MH-MU-ZCT-CL02-4145,1S-MH-MU-ZCT-CL03-4453,4,2017-02-07,AL,AL,XLPE,NAN,161.6,COMMERCIAL,SWNO_42184 -> JT.NO.9 | JT.NO.9 -> JT.NO.9A | JT.NO.9A -> JT.NO.9B | JT.NO.9B -> SWNO_04148,4,717.1,2017-02-07 00:00:00+00:00,3,14
31112.0,86.0,18626,CHVALI_11KV_18626,MALAD SOUTH,MALAD,1S-MH-MU-ZCT-CL03-4453,1S-MH-MU-ZCT-CL03-4442,5,2017-08-08,AL,AL,XLPE,NAN,42.2,,SWNO_31112 -> JT.NO.106 | JT.NO.106 -> JT.NO.106A | JT.NO.106A -> SWNO_00086,3,354.79999999999995,2017-08-08 00:00:00+00:00,28,144
84.0,6164.0,18626,CHVALI_11KV_18626,MALAD,KASTURBA ROAD,1S-MH-MU-ZCT-CL03-4442,1S-MH-MU-ZCT-CL03-4379,6,2010-09-24,AL,AL,XLPE,NAN,77.4,,SWNO_00084 -> JT.NO.16 | JT.NO.16 -> SWNO_06164,2,215.6,2010-09-24 00:00:00+00:00,54,588
6165.0,18706.0,18626,CHVALI_11KV_18626,KASTURBA ROAD,MALAD STATION,1S-MH-MU-ZCT-CL03-4379,1S-MH-MU-ZCT-CL03-4454,6.1,2024-12-20,AL,AL,XLPE,NAN,138.0,,SWNO_06165 -> SWNO_18706,1,138.0,2024-12-20 00:00:00+00:00,0,408
6163.0,35343.0,18626,CHVALI_11KV_18626,KASTURBA ROAD,NIVATIA ROAD NO.3,1S-MH-MU-ZCT-CL03-4379,1S-MH-MU-ZCT-CL08-5250,7,2011-04-07,AL,AL,XLPE,NAN,53.0,,SWNO_06163 -> JT.NO.17 | JT.NO.17 -> JT.NO.17A | JT.NO.17A -> JT.NO.17B | JT.NO.17B -> JT.NO.17C | JT.NO.17C -> JT.NO.17D | JT.NO.17D -> JT.NO.17E | JT.NO.17E -> JT.NO.17F | JT.NO.17F -> JT.NO.17G | JT.NO.17G -> JT.NO.17H | JT.NO.17H -> JT.NO.17J | JT.NO.17J -> JT.NO.17K | JT.NO.17K -> JT.NO.17L | JT.NO.17L -> SWNO_35343,13,544.59350777,2011-04-07 00:00:00+00:00,598,588
35344.0,11968.0,18626,CHVALI_11KV_18626,NIVATIA ROAD NO.3,GINI APARTMENT,1S-MH-MU-ZCT-CL08-5250,1S-MH-MU-ZCT-CL08-4249,8,2011-04-07,AL,AL,XLPE,DISCONNECTED,147.99612141,RESIDENTIAL,SWNO_35344 -> JT.NO.11 | JT.NO.11 -> JT.NO.11A | JT.NO.11A -> JT.NO.11B | JT.NO.11B -> JT.NO.11C | JT.NO.11C -> SWNO_11968 | JT.NO.11B -> SWNO_11968,9,583.29612141,2011-04-07 00:00:00+00:00,188,581
11967.0,2893.0,18626,CHVALI_11KV_18626,GINI APARTMENT,QUARRY ROAD NO.2,1S-MH-MU-ZCT-CL08-4249,1S-MH-MU-ZCT-CL08-4604,8.1,,AL,AL,PILC,NAN,18.8,,SWNO_02893 -> JT.NO.26B | JT.NO.26A -> JT.NO.26D | JT.NO.26B -> JT.NO.26A | JT.NO.26D -> SWNO_11967,4,275.5,,6,26
18676.0,10377.0,18626,CHVALI_11KV_18626,GINI APARTMENT,NIVATIA ROAD NO.2,1S-MH-MU-ZCT-CL08-4249,1S-MH-MU-ZCT-CL08-4537,9,2025-01-28,AL,AL,XLPE,NAN,240.3,,SWNO_18676 -> JT.NO.18 | JT.NO.18 -> SWNO_10377,2,361.5,2025-01-28 00:00:00+00:00,223,581
18627.0,34454.0,18627,CHVALI_11KV_18627,CHINCHAVLI REC-STN,RAJASTHANI SAMMELAN,1S-MH-MU-ZCT-RSTN-CHIN,1S-MH-MU-ZCT-CL02-5213,1,2010-09-02,AL,AL,XLPE,NAN,130.5,,SWNO_18627 -> JT.NO.88 | JT.NO.88 -> JT.NO.88A | JT.NO.88A | JT.NO.88B -> JT.NO.88C | JT.NO.88C -> SWNO_34454,5,268.5,2010-09-02 00:00:00+00:00,185,811
34452.0,38052.0,18627,CHVALI_11KV_18627,RAJASTHANI SAMMELAN,PAWAN BAUGH WITTY SCHOOL,1S-MH-MU-ZCT-CL02-5213,1S-MH-MU-ZCT-CL01-5540,2,2006-07-29,AL,AL,XLPE,NAN,140.3,,SWNO_34452 -> JT.NO.57 | JT.NO.57 -> JT.NO.57A | JT.NO.57A -> JT.NO.57B | JT.NO.57B -> JT.NO.57C | JT.NO.57C -> JT.NO.57D | JT.NO.57D -> SWNO_38052,6,563.0,2006-07-29 00:00:00+00:00,168,443
18628.0,19969.0,18628,CHVALI_11KV_18628,CHINCHAVLI REC-STN,KAMALA APARTMENT,1S-MH-MU-ZCT-RSTN-CHIN,1S-MH-MU-ZCT-CL02-4349,1,2018-04-30,AL,AL,XLPE,NAN,202.0,,SWNO_19969 -> JT.NO.4 | JT.NO.4 -> JT.NO.4A | JT.NO.4A -> JT.NO.4B | JT.NO.4B -> JT.NO.4C | JT.NO.4C -> JT.NO.4D | JT.NO.4D | JT.NO.4E -> JT.NO.4F | JT.NO.4F -> SWNO_19969,8,1024.16939604,2018-04-30 00:00:00+00:00,67,73
18245.0,11311.0,18628,CHVALI_11KV_18628,KAMALA APARTMENT,PRATAP MANE,1S-MH-MU-ZCT-CL02-4349,1S-MH-MU-ZCT-CL02-4597,1.1,2005-03-07,AL,AL,XLPE,NAN,70.1,,SWNO_18245 -> JT.NO.13 | JT.NO.13 -> JT.NO.13A | JT.NO.13A -> JT.NO.13B | JT.NO.13B -> JT.NO.13C | JT.NO.13C -> JT.NO.13D | JT.NO.13D -> SWNO_11311,6,577.1,2005-03-07 00:00:00+00:00,30,53
18244.0,19733.0,18628,CHVALI_11KV_18628,KAMALA APARTMENT,DHEERAJ GANGA,1S-MH-MU-ZCT-CL02-4349,1S-MH-MU-ZCT-CL03-4877,2,2024-03-03,AL,AL,XLPE,NAN,227.23188002,,SWNO_19733 -> SWNO_19733,3,296.29782233000003,2024-03-03 00:00:00+00:00,10,53
19731.0,17076.0,18628,CHVALI_11KV_18628,DHEERAJ GANGA,CHINCHAVLI ROAD NO.4,1S-MH-MU-ZCT-CL03-4877,1S-MH-MU-ZCT-CL02-4147,3,2024-04-02,AL,AL,XLPE,NAN,294.8,,SWNO_19731 -> JT.NO.14 | JT.NO.14 -> SWNO_17076,2,329.8,2024-04-02 00:00:00+00:00,69,70
18629.0,41298.0,18629,CHVALI_11KV_18629,CHINCHAVLI REC-STN,CHINCHAVLI CHETNA KUNJ,1S-MH-MU-ZCT-RSTN-CHIN,1S-MH-MU-ZCT-CL03-5635,1,2016-05-07,AL,AL,XLPE,NAN,305.7,,SWNO_18629 -> JT.NO.18 | JT.NO.18 -> JT.NO.18A | JT.NO.18A -> JT.NO.18B | JT.NO.18B -> JT.NO.18C | JT.NO.18C -> JT.NO.18D | JT.NO.18D -> SWNO_41298,6,940.4,2016-05-07 00:00:00+00:00,28,66
41299.0,38070.0,18629,CHVALI_11KV_18629,CHINCHAVLI CHETNA KUNJ,MASHAYAKH TOWER,1S-MH-MU-ZCT-CL03-5635,1S-MH-MU-ZCT-CL03-5420,2,2016-05-07,AL,AL,XLPE,NAN,99.5,,JT.NO.18C -> JT.NO.18D | JT.NO.29 -> JT.NO.29A | JT.NO.29A -> SWNO_38070,3,288.5,2016-05-07 00:00:00+00:00,12,66
38068.0,4491.0,18629,CHVALI_11KV_18629,MASHAYAKH TOWER,CHINCHAVLI ROAD NO.2,1S-MH-MU-ZCT-CL03-5420,1S-MH-MU-ZCT-CL02-4146,3,2016-05-07,AL,AL,XLPE,NAN,105.58388978,RESIDENTIAL,SWNO_38068 -> JT.NO.22 | JT.NO.22 -> JT.NO.22A | JT.NO.22A -> JT.NO.22B | JT.NO.22B -> SWNO_04491,4,222.78388978,2016-05-07 00:00:00+00:00,78,273
4490.0,25057.0,18629,CHVALI_11KV_18629,CHINCHAVLI ROAD NO.2,SHIV PARVATI,1S-MH-MU-ZCT-CL02-4146,1S-MH-MU-ZCT-CL02-4910,3.1,2010-01-06,AL,AL,XLPE,NAN,34.2,,SWNO_04490 -> JT.NO.5 | JT.NO.5 -> JT.NO.5A | JT.NO.5A -> JT.NO.5B | JT.NO.5B -> JT.NO.5C | JT.NO.5C -> JT.NO.5D | JT.NO.5D -> JT.NO.5E | JT.NO.5E -> SWNO_25057,7,415.5,2010-01-06 00:00:00+00:00,204,523
25059.0,28841.0,18629,CHVALI_11KV_18629,SHIV PARVATI,USHA GARDEN,1S-MH-MU-ZCT-CL02-4910,1S-MH-MU-ZCT-CL02-5036,3.2,2005-05-18,AL,AL,XLPE,NAN,65.8,,SWNO_25059 -> JT.NO.12 | JT.NO.12 -> JT.NO.12A | JT.NO.12A -> JT.NO.12B | JT.NO.12B -> JT.NO.12C | JT.NO.12C -> JT.NO.12D | JT.NO.12D -> SWNO_28841,6,324.1,2005-05-18 00:00:00+00:00,153,523
28840.0,25403.0,18629,CHVALI_11KV_18629,USHA GARDEN,IN-ORBIT MALL,1S-MH-MU-ZCT-CL02-5036,1S-MH-MU-ZCT-CL02-4887,3.3,2007-03-13,AL,AL,XLPE,NAN,153.7,,SWNO_28840 -> JT.NO.6 | JT.NO.6 -> JT.NO.6A | JT.NO.6A -> JT.NO.6B | JT.NO.6B -> JT.NO.6C | JT.NO.6C -> JT.NO.6D | JT.NO.6D -> JT.NO.6E | JT.NO.6E -> JT.NO.6F | JT.NO.6F -> JT.NO.6G | JT.NO.6G -> SWNO_25403,9,848.9,2007-03-13 00:00:00+00:00,422,523
18225.0,30764.0,18629,CHVALI_11KV_18629,CHINCHAVLI ROAD NO.2,MADHUR MARVEL,1S-MH-MU-ZCT-CL02-4146,1S-MH-MU-ZCT-CL02-5118,4,2008-08-05,AL,AL,XLPE,NAN,79.3,,JT.NO.102A -> SWNO_30764 | SWNO_18225 -> JT.NO.102 | JT.NO.102 -> JT.NO.102A,3,130.7,2008-08-05 00:00:00+00:00,91,523
30765.0,31668.0,18629,CHVALI_11KV_18629,MADHUR MARVEL,CHINCHAVLI ROAD NO.5,1S-MH-MU-ZCT-CL02-5118,1S-MH-MU-ZCT-CL02-4148,5,2008-08-05,AL,AL,XLPE,NAN,10.0,,JT.NO.103A -> SWNO_31668 | SWNO_30765 -> JT.NO.103 | JT.NO.103 -> JT.NO.103A,3,89.1,2008-08-05 00:00:00+00:00,24,126
31666.0,38459.0,18629,CHVALI_11KV_18629,CHINCHAVLI ROAD NO.5,CHINCHAVLI ATHENA,1S-MH-MU-ZCT-CL02-4148,1S-MH-MU-ZCT-CL02-5507,6,2022-10-14,AL,AL,XLPE,NAN,262.6,,SWNO_31666 -> SWNO_38459,1,262.6,2022-10-14 00:00:00+00:00,68,196
38458.0,31344.0,18629,CHVALI_11KV_18629,CHINCHAVLI ATHENA,VINI TOWER,1S-MH-MU-ZCT-CL02-5507,1S-MH-MU-ZCT-CL02-5134,7,2023-12-08,AL,AL,XLPE,NAN,78.3,,SWNO_38458 -> JT.NO.142 | JT.NO.142 -> SWNO_31344,2,272.1,2023-12-08 00:00:00+00:00,37,196
31342.0,18464.0,18629,CHVALI_11KV_18629,VINI TOWER,ATMARAM COMPOUND,1S-MH-MU-ZCT-CL02-5134,1S-MH-MU-ZCT-CL02-4082,8,2023-12-07,AL,AL,XLPE,NAN,189.3,,SWNO_31342 -> JT.NO.105 | JT.NO.105 -> SWNO_18464,2,295.5,2023-12-07 00:00:00+00:00,51,523
18632.0,28391.0,18632,MIRA_11KV_18632,MIRA REC-STN,MAHAJAN WADI,1S-MH-MU-ZNT-RSTN-MIRA,1S-MH-MU-ZNT-CL04-6401,1,2017-01-28,AL,AL,XLPE,NAN,84.1,,SWNO_18632 -> JT.NO.14H | JT.NO.14B -> SWNO_28391 | JT.NO.14E -> JT.NO.14B | JT.NO.14H -> JT.NO.14E,4,716.9,2017-01-28 00:00:00+00:00,310,602
32737.0,27060.0,18632,MIRA_11KV_18632,LAXMI CAR,KASHIMIRA SOUTH,1S-MH-MU-ZNT-CL04-7311,1S-MH-MU-ZNT-CL04-6344,10,,AL,AL,XLPE,NAN,25.4,,SWNO_32737 -> JT.NO.10 | JT.NO.10 -> SWNO_27060,2,68.19999999999999,,14,175
27063.0,10776.0,18632,MIRA_11KV_18632,KASHIMIRA SOUTH,NIPPA ELECTRO PLASTICS,1S-MH-MU-ZNT-CL04-6344,1S-MH-MU-ZNT-CL04-6492,11,2018-01-18,AL,AL,XLPE,NAN,148.3,,SWNO_27063 -> JT.NO.25 | JT.NO.25 -> SWNO_10776,2,304.1,2018-01-18 00:00:00+00:00,56,695
28390.0,25505.0,18632,MIRA_11KV_18632,MAHAJAN WADI,GREEN WAYS,1S-MH-MU-ZNT-CL04-6401,1S-MH-MU-ZNT-CL04-6907,2,2021-02-23,AL,AL,XLPE,NAN,584.8,RESIDENTIAL,SWNO_28390 -> JT.NO.23A | JT.NO.21A -> JT.NO.23B | JT.NO.21B -> SWNO_25505,3,761.6749103499999,2021-02-23 00:00:00+00:00,734,602
25503.0,35073.0,18632,MIRA_11KV_18632,GREEN WAYS,JAY PRECISION NO 2,1S-MH-MU-ZNT-CL04-6907,1S-MH-MU-ZNT-CL04-7453,3,2011-04-23,AL,AL,XLPE,NAN,196.0,,SWNO_25503 -> JT.NO.21 | JT.NO.21 -> JT.NO.21A | JT.NO.21A -> SWNO_35073,3,355.4,2011-04-23 00:00:00+00:00,238,602
35075.0,34321.0,18632,MIRA_11KV_18632,JAY PRECISION NO 2,MIRA SOUTH,1S-MH-MU-ZNT-CL04-7453,1S-MH-MU-ZNT-CL04-6449,4,,AL,AL,XLPE,NAN,168.9,,SWNO_35075 -> SWNO_34321,1,168.9,,0,602
4524.0,38785.0,18632,MIRA_11KV_18632,MIRA SOUTH,LION PENCILS NO.1,1S-MH-MU-ZNT-CL04-6449,1S-MH-MU-ZNT-CL04-6392,4.1,2017-06-26,AL,AL,XLPE,NAN,278.5,,SWNO_04524 -> JT.NO.22E | JT.NO.22C -> SWNO_25674 | JT.NO.22E -> JT.NO.22C,3,416.0,2017-06-26 00:00:00+00:00,78,164
4928.0,2370.0,18632,MIRA_11KV_18632,MIRA SOUTH,ELLORA SILK MILL,1S-MH-MU-ZNT-CL04-6449,1S-MH-MU-ZNT-CL04-6181,5,2007-12-30,AL,AL,XLPE,NAN,212.9,,SWNO_04928 -> JT.NO.1 | JT.NO.1 -> SWNO_02370,2,345.4,2007-12-30 00:00:00+00:00,31,354
2372.0,35519.0,18632,MIRA_11KV_18632,ELLORA SILK MILL,HOTEL R K INTERNATIONAL,1S-MH-MU-ZNT-CL04-6181,1S-MH-MU-ZNT-CL04-7249,5.1,2016-07-25,AL,AL,XLPE,NAN,235.0,,SWNO_02372 -> JT.NO.2A | JT.NO.2 -> SWNO_35519 | JT.NO.2A -> JT.NO.2,3,469.9,2016-07-25 00:00:00+00:00,28,190
2372.0,18218.0,18632,MIRA_11KV_18632,ELLORA SILK MILL,HERMITAGE,1S-MH-MU-ZNT-CL04-6181,1S-MH-MU-ZNT-CL04-6291,6,2016-12-01,AL,AL,XLPE,NAN,69.5,,SWNO_02372 -> JT.NO.1B | JT.NO.1 -> SWNO_18218 | JT.NO.1A -> JT.NO.1C | JT.NO.1B -> JT.NO.1A | JT.NO.1C -> JT.NO.1,5,470.3,2016-12-01 00:00:00+00:00,66,575
18219.0,40182.0,18632,MIRA_11KV_18632,HERMITAGE,MIRA INDUSTRIES NO.2,1S-MH-MU-ZNT-CL04-6291,1S-MH-MU-ZNT-CL04-6448,7,,AL,AL,XLPE,NAN,280.5,,SWNO_40182 -> SWNO_18219,1,280.5,,0,94
42573.0,28883.0,18632,MIRA_11KV_18632,MIRA INDUSTRIES NO.2,KUMAR METAL,1S-MH-MU-ZNT-CL04-6448,1S-MH-MU-ZNT-CL04-6993,8,,AL,AL,XLPE,NAN,272.9,,SWNO_42573 -> SWNO_28883,1,272.9,,0,26
28884.0,32736.0,18632,MIRA_11KV_18632,KUMAR METAL,LAXMI CAR,1S-MH-MU-ZNT-CL04-6993,1S-MH-MU-ZNT-CL04-7311,9,2007-03-24,AL,AL,PILC,NAN,261.6,,SWNO_28884 -> JT.NO.10 | JT.NO.10 -> JT.NO.10A | JT.NO.10A -> JT.NO.10B | JT.NO.10B -> JT.NO.10C | JT.NO.10C -> SWNO_28884,5,689.3000000000001,2007-03-24 00:00:00+00:00,308,695
18633.0,40249.0,18633,MIRA_11KV_18633,MIRA REC-STN,KASHIMIRA ESTATE NO. 1,1S-MH-MU-ZNT-RSTN-MIRA,1S-MH-MU-ZNT-CL04-6338,1,2022-12-08,AL,AL,XLPE,NAN,6.9,,SWNO_18633 -> JT.NO.19 | JT.NO.19 -> JT.NO.19A | JT.NO.19A -> JT.NO.19B | JT.NO.19B -> SWNO_40249,4,794.0,2022-12-08 00:00:00+00:00,3,14
40248.0,40658.0,18633,MIRA_11KV_18633,KASHIMIRA ESTATE NO. 1,ANA AVANT GARDE,1S-MH-MU-ZNT-CL04-6338,1S-MH-MU-ZNT-CL04-7948,1.1,2020-09-05,AL,AL,XLPE,NAN,75.5,,SWNO_40248 -> JT.NO.17 | JT.NO.17 -> SWNO_40248,2,246.5,2020-09-05 00:00:00+00:00,6,114
40250.0,10778.0,18633,MIRA_11KV_18633,KASHIMIRA ESTATE NO. 1,NIPPA ELECTRO PLASTICS,1S-MH-MU-ZNT-CL04-6338,1S-MH-MU-ZNT-CL04-6492,1.2,,AL,AL,XLPE,NAN,151.2,INDUSTRIAL,SWNO_40250 -> SWNO_10777,1,151.2,,0,35
40659.0,34267.0,18633,MIRA_11KV_18633,ANA AVANT GARDE,MASACHA PADA KIOSK,1S-MH-MU-ZNT-CL04-7948,1S-MH-MU-ZNT-CL04-6425,1.2,2020-02-21,AL,AL,XLPE,NAN,174.5,,SWNO_40659 -> JT.NO.12A | JT.NO.12 -> JT.NO.12E | JT.NO.12A -> JT.NO.12 | JT.NO.12B -> SWNO_34267 | JT.NO.12C -> JT.NO.12D | JT.NO.12D -> JT.NO.12B | JT.NO.12E -> JT.NO.12F | JT.NO.12F -> JT.NO.12C,8,365.0,2020-02-21 00:00:00+00:00,18,114
34266.0,7667.0,18633,MIRA_11KV_18633,MASACHA PADA KIOSK,ROYAL INDUSTRIAL ESTATE,1S-MH-MU-ZNT-CL04-6425,1S-MH-MU-ZNT-CL04-6605,1.2.1,2022-12-17,AL,AL,XLPE,NAN,268.1,,SWNO_34266 -> JT.NO.20 | JT.NO.20 -> JT.NO.20A | JT.NO.20A -> JT.NO.20B | JT.NO.20B -> SWNO_07667,4,1177.9,2022-12-17 00:00:00+00:00,3,14
34264.0,42914.0,18633,MIRA_11KV_18633,MASACHA PADA KIOSK,RAJ ESTATE,1S-MH-MU-ZNT-CL04-6425,1S-MH-MU-ZNT-CL04-7592,1.3,2010-06-07,AL,AL,XLPE,NAN,14.2,,SWNO_34264 -> JT.NO.1K | JT.NO.1 -> JT.NO.1C | JT.NO.1A -> JT.NO.1 | JT.NO.1B -> JT.NO.1A | JT.NO.1C -> JT.NO.1D | JT.NO.1D -> JT.NO.1G | JT.NO.1E -> SWNO_42914 | JT.NO.1G -> JT.NO.1E | JT.NO.1K -> JT.NO.1B,9,637.9,2010-06-07 00:00:00+00:00,8,14
42913.0,35479.0,18633,MIRA_11KV_18633,RAJ ESTATE,MANSI HERITAGE,1S-MH-MU-ZNT-CL04-7592,1S-MH-MU-ZNT-CL04-7147,1.4,2008-09-29,AL,AL,XLPE,NAN,59.4,,SWNO_42913 -> JT.NO.1G | JT.NO.1E -> JT.NO.1J | JT.NO.1F -> SWNO_35479 | JT.NO.1G -> JT.NO.1H | JT.NO.1H -> JT.NO.1E | JT.NO.1J -> JT.NO.1F,6,558.5,2008-09-29 00:00:00+00:00,5,14
40251.0,32518.0,18633,MIRA_11KV_18633,KASHIMIRA ESTATE NO. 1,KASHIMIRA ESTATE NO 3,1S-MH-MU-ZNT-CL04-6338,1S-MH-MU-ZNT-CL04-7336,2,2009-09-08,AL,AL,XLPE,NAN,17.2,,SWNO_40251 -> JT.NO.12A | JT.NO.12 -> SWNO_32518 | JT.NO.12A -> JT.NO.12,3,153.1,2009-09-08 00:00:00+00:00,18,170
32516.0,28387.0,18633,MIRA_11KV_18633,KASHIMIRA ESTATE NO 3,SOLTEX PETRO PRODUCTS,1S-MH-MU-ZNT-CL04-7336,1S-MH-MU-ZNT-CL04-6971,3,2009-09-08,AL,AL,XLPE,NAN,92.33733997,,SWNO_32516 -> JT.NO.12A | JT.NO.12A -> SWNO_28387,2,221.71209218,2009-09-08 00:00:00+00:00,12,233
28389.0,43161.0,18633,MIRA_11KV_18633,SOLTEX PETRO PRODUCTS,KASHIMIRA ESTATE NO 4,1S-MH-MU-ZNT-CL04-6971,1S-MH-MU-ZNT-CL04-7949,4,,AL,AL,XLPE,NAN,122.4,,SWNO_28389 -> SWNO_43161,1,122.4,,0,14
43160.0,17882.0,18633,MIRA_11KV_18633,KASHIMIRA ESTATE NO 4,KASHMIRA ESTATE NO.2,1S-MH-MU-ZNT-CL04-7949,1S-MH-MU-ZNT-CL04-6339,5,,AL,AL,XLPE,NAN,32.7,,SWNO_43160 -> SWNO_17882,1,32.7,,0,14
17884.0,6480.0,18633,MIRA_11KV_18633,KASHMIRA ESTATE NO.2,MIRA INDUSTRIES,1S-MH-MU-ZNT-CL04-6339,1S-MH-MU-ZNT-CL04-6447,6,2022-12-17,AL,AL,XLPE,NAN,108.7,,SWNO_17884 -> JT.NO.11 | JT.NO.11 -> JT.NO.11A | JT.NO.11A -> JT.NO.11C | JT.NO.11B -> SWNO_06480 | JT.NO.11C -> JT.NO.11B,5,900.1999999999999,2022-12-17 00:00:00+00:00,4,14
6496.0,18028.0,18633,MIRA_11KV_18633,MIRA INDUSTRIES,MONARCH PLASTIC,1S-MH-MU-ZNT-CL04-6447,1S-MH-MU-ZNT-CL04-6454,7,,AL,AL,XLPE,NAN,206.4,,SWNO_06496 -> SWNO_18028,1,206.4,,0,98
18030.0,17889.0,18633,MIRA_11KV_18633,MONARCH PLASTIC,MIRA INDUSTRIES NO.2,1S-MH-MU-ZNT-CL04-6454,1S-MH-MU-ZNT-CL04-6448,8,,AL,AL,XLPE,NAN,128.2,,SWNO_18030 -> SWNO_17889,1,128.2,,0,98
18635.0,32346.0,18635,MIRA_11KV_18635,MIRA REC-STN,APARNA MOTORS,1S-MH-MU-ZNT-RSTN-MIRA,1S-MH-MU-ZNT-CL04-7149,1,2008-10-15,AL,AL,XLPE,NAN,97.6,,SWNO_18635 -> JT.NO.1X | JT.NO.1X -> SWNO_32346,2,162.3,2008-10-15 00:00:00+00:00,55,571
32348.0,11984.0,18635,MIRA_11KV_18635,APARNA MOTORS,MIRA (M I D C),1S-MH-MU-ZNT-CL04-7149,1S-MH-MU-ZNT-CL04-6442,2,2008-10-15,AL,AL,XLPE,NAN,77.0,,SWNO_32348 -> JT.NO.1Z | JT.NO.1Z -> JT.NO.2 | JT.NO.2 -> JT.NO.2 | JT.NO.2 -> SWNO_11984,4,242.7,2008-10-15 00:00:00+00:00,168,575
11982.0,26953.0,18635,MIRA_11KV_18635,MIRA (M I D C),PERMANENT MAGNET NO 2,1S-MH-MU-ZNT-CL04-6442,1S-MH-MU-ZNT-CL04-6954,3,2024-09-21,AL,AL,XLPE,NAN,13.0,,SWNO_11982 -> JT.NO.2 | JT.NO.2 -> JT.NO.2A | JT.NO.2A -> JT.NO.2B | JT.NO.2B -> JT.NO.2C | JT.NO.2C -> JT.NO.2D | JT.NO.2D -> SWNO_26953,6,340.0,2024-09-21 00:00:00+00:00,224,575
26954.0,26909.0,18635,MIRA_11KV_18635,PERMANENT MAGNET NO 2,RUPANI,1S-MH-MU-ZNT-CL04-6954,1S-MH-MU-ZNT-CL04-6609,4,,AL,AL,XLPE,NAN,108.5,INDUSTRIAL,SWNO_26954 -> SWNO_26909,1,108.5,,0,25
26911.0,42074.0,18635,MIRA_11KV_18635,RUPANI,SATYAM SHIVAM,1S-MH-MU-ZNT-CL04-6609,1S-MH-MU-ZNT-CL04-6640,5,,AL,AL,XLPE,AS PER HT SLD,56.3,,SWNO_42074 -> JT.NO.9 | JT.NO.9 -> SWNO_26911,2,317.90000000000003,,1,10
15998.0,15874.0,18635,MIRA_11KV_18635,SATYAM SHIVAM,MIRA VILLAGE,1S-MH-MU-ZNT-CL04-6640,1S-MH-MU-ZNT-CL04-6450,5.1,,AL,AL,XLPE,NAN,291.0,SLUM,SWNO_15874 -> JT.NO.24 | JT.NO.24 -> SWNO_15998,2,380.0,,7,26
15999.0,14945.0,18635,MIRA_11KV_18635,SATYAM SHIVAM,KRISHNA STHAL,1S-MH-MU-ZNT-CL04-6640,1S-MH-MU-ZNT-CL09-6374,6,2011-05-25,AL,AL,PILC,NAN,16.5,SLUM,SWNO_15999 -> JT.NO.24 | JT.NO.24 -> JT.NO.24E | JT.NO.24A -> SWNO_14945 | JT.NO.24B -> JT.NO.24A | JT.NO.24C -> JT.NO.24B | JT.NO.24D -> JT.NO.24C | JT.NO.24E -> JT.NO.24D,7,504.2,2011-05-25 00:00:00+00:00,330,592
