FEEDER_ID,FROM_TO,SOURCE_LOCATION,DESTINATION_LOCATION,RANK,LATEST_DT_DATE,DT_LOAD
25325,1S-MH-MU-ZNT-RSTN-BHWE-1S-MH-MU-ZNT-CL03-6464,1S-MH-MU-ZNT-RSTN-BHWE,1S-MH-MU-ZNT-CL03-6464,2.1,2025-04-04,291.8019512195122
25325,1S-MH-MU-ZNT-CL03-6464-1S-MH-MU-ZNT-CL03-6464,1S-MH-MU-ZNT-CL03-6464,1S-MH-MU-ZNT-CL03-6464,2.1.1,2025-04-04,291.8019512195122
25325,1S-MH-MU-ZNT-CL03-6464-1S-MH-MU-ZNT-CL03-6568,1S-MH-MU-ZNT-CL03-6464,1S-MH-MU-ZNT-CL03-6568,2.1.2,2025-04-04,195.53834146341464
25325,1S-MH-MU-ZNT-CL03-6568-1S-MH-MU-ZNT-CL03-6568,1S-MH-MU-ZNT-CL03-6568,1S-MH-MU-ZNT-CL03-6568,2.1.2.1,2025-04-04,195.53834146341464
25325,1S-MH-MU-ZNT-CL03-6568-nan,1S-MH-MU-ZNT-CL03-6568,nan,2.1.2.2,,
25351,ROOT-1S-MH-MU-ZCT-RSTN-CHNB,,1S-MH-MU-ZCT-RSTN-CHNB,1,,
25351,1S-MH-MU-ZCT-RSTN-CHNB-1S-MH-MU-ZCT-CL02-5063,1S-MH-MU-ZCT-RSTN-CHNB,1S-MH-MU-ZCT-CL02-5063,1.1,2025-04-04,259.0326530612245
25351,1S-MH-MU-ZCT-CL02-5063-1S-MH-MU-ZCT-CL02-4533,1S-MH-MU-ZCT-CL02-5063,1S-MH-MU-ZCT-CL02-4533,1.1.1,2025-04-04,229.73207920792078
25351,1S-MH-MU-ZCT-CL02-4533-1S-MH-MU-ZCT-CL02-4025,1S-MH-MU-ZCT-CL02-4533,1S-MH-MU-ZCT-CL02-4025,1.1.1.1,2025-04-04,173.22679611650486
25351,1S-MH-MU-ZCT-CL02-4025-1S-MH-MU-ZCT-CL02-4025,1S-MH-MU-ZCT-CL02-4025,1S-MH-MU-ZCT-CL02-4025,1.1.1.1.1,2025-04-04,173.22679611650486
25351,1S-MH-MU-ZCT-CL02-4025-1S-MH-MU-ZCT-CL02-4117,1S-MH-MU-ZCT-CL02-4025,1S-MH-MU-ZCT-CL02-4117,1.1.1.1.2,2025-04-04,395.91862745098035
25351,1S-MH-MU-ZCT-CL02-4117-1S-MH-MU-ZCT-CL02-4117,1S-MH-MU-ZCT-CL02-4117,1S-MH-MU-ZCT-CL02-4117,1.1.1.1.2.1,2025-04-04,395.91862745098035
25351,1S-MH-MU-ZCT-CL02-4117-1S-MH-MU-ZCT-CL02-4137,1S-MH-MU-ZCT-CL02-4117,1S-MH-MU-ZCT-CL02-4137,1.1.1.1.2.2,2025-04-04,339.8743961352657
25351,1S-MH-MU-ZCT-CL02-4137-1S-MH-MU-ZCT-CL02-4137,1S-MH-MU-ZCT-CL02-4137,1S-MH-MU-ZCT-CL02-4137,1.1.1.1.2.2.1,2025-04-04,339.8743961352657
25351,1S-MH-MU-ZCT-CL02-4137-1S-MH-MU-ZCT-CL02-4535,1S-MH-MU-ZCT-CL02-4137,1S-MH-MU-ZCT-CL02-4535,1.1.1.1.2.2.2,2025-04-04,376.2045
25351,1S-MH-MU-ZCT-CL02-4535-1S-MH-MU-ZCT-CL02-4535,1S-MH-MU-ZCT-CL02-4535,1S-MH-MU-ZCT-CL02-4535,1.1.1.1.2.2.2.1,2025-04-04,376.2045
25351,1S-MH-MU-ZCT-CL02-4535-1S-MH-MU-ZCT-CL02-4799,1S-MH-MU-ZCT-CL02-4535,1S-MH-MU-ZCT-CL02-4799,1.1.1.1.2.2.2.2,2025-04-04,191.6689855072464
25351,1S-MH-MU-ZCT-CL02-4799-1S-MH-MU-ZCT-CL02-4153,1S-MH-MU-ZCT-CL02-4799,1S-MH-MU-ZCT-CL02-4153,1.1.1.1.2.2.2.2.1,2025-04-04,488.7776354679803
25351,1S-MH-MU-ZCT-CL02-4799-1S-MH-MU-ZCT-CL02-4799,1S-MH-MU-ZCT-CL02-4799,1S-MH-MU-ZCT-CL02-4799,1.1.1.1.2.2.2.2.2,2025-04-04,191.6689855072464
25351,1S-MH-MU-ZCT-CL02-4137-1S-MH-MU-ZCT-CL02-4802,1S-MH-MU-ZCT-CL02-4137,1S-MH-MU-ZCT-CL02-4802,1.1.1.1.2.2.3,,
25351,1S-MH-MU-ZCT-CL02-4137-1S-MH-MU-ZCT-CL02-5040,1S-MH-MU-ZCT-CL02-4137,1S-MH-MU-ZCT-CL02-5040,1.1.1.1.2.2.4,2025-04-04,181.10673170731707
25351,1S-MH-MU-ZCT-CL02-4533-1S-MH-MU-ZCT-CL02-4533,1S-MH-MU-ZCT-CL02-4533,1S-MH-MU-ZCT-CL02-4533,1.1.1.2,2025-04-04,229.73207920792078
25351,1S-MH-MU-ZCT-CL02-5063-1S-MH-MU-ZCT-CL02-5063,1S-MH-MU-ZCT-CL02-5063,1S-MH-MU-ZCT-CL02-5063,1.1.2,2025-04-04,259.0326530612245
25356,ROOT-1S-MH-MU-ZCT-RSTN-CHNB,,1S-MH-MU-ZCT-RSTN-CHNB,1,,
25356,1S-MH-MU-ZCT-RSTN-CHNB-1S-MH-MU-ZCT-CL02-4949,1S-MH-MU-ZCT-RSTN-CHNB,1S-MH-MU-ZCT-CL02-4949,1.1,2025-04-04,91.24677966101694
25356,1S-MH-MU-ZCT-CL02-4949-1S-MH-MU-ZCT-CL02-4901,1S-MH-MU-ZCT-CL02-4949,1S-MH-MU-ZCT-CL02-4901,1.1.1,2025-04-04,589.1355498721227
25356,1S-MH-MU-ZCT-CL02-4901-1S-MH-MU-ZCT-CL02-4901,1S-MH-MU-ZCT-CL02-4901,1S-MH-MU-ZCT-CL02-4901,1.1.1.1,2025-04-04,589.1355498721227
25356,1S-MH-MU-ZCT-CL02-4949-1S-MH-MU-ZCT-CL02-4949,1S-MH-MU-ZCT-CL02-4949,1S-MH-MU-ZCT-CL02-4949,1.1.2,2025-04-04,91.24677966101694
25357,ROOT-1S-MH-MU-ZCT-RSTN-CHNB,,1S-MH-MU-ZCT-RSTN-CHNB,1,,
25357,1S-MH-MU-ZCT-RSTN-CHNB-1S-MH-MU-ZCT-CL02-4153,1S-MH-MU-ZCT-RSTN-CHNB,1S-MH-MU-ZCT-CL02-4153,1.1,2025-04-04,488.7776354679803
25357,1S-MH-MU-ZCT-CL02-4153-1S-MH-MU-ZCT-CL02-4153,1S-MH-MU-ZCT-CL02-4153,1S-MH-MU-ZCT-CL02-4153,1.1.1,2025-04-04,488.7776354679803
25357,1S-MH-MU-ZCT-CL02-4153-1S-MH-MU-ZCT-CL02-4556,1S-MH-MU-ZCT-CL02-4153,1S-MH-MU-ZCT-CL02-4556,1.1.2,2025-04-04,238.94606896551724
25357,1S-MH-MU-ZCT-CL02-4556-1S-MH-MU-ZCT-CL02-4556,1S-MH-MU-ZCT-CL02-4556,1S-MH-MU-ZCT-CL02-4556,1.1.2.1,2025-04-04,238.94606896551724
25357,1S-MH-MU-ZCT-CL02-4556-1S-MH-MU-ZCT-CL02-5096,1S-MH-MU-ZCT-CL02-4556,1S-MH-MU-ZCT-CL02-5096,1.1.2.2,,
25357,1S-MH-MU-ZCT-CL02-5096-1S-MH-MU-ZCT-CL02-4540,1S-MH-MU-ZCT-CL02-5096,1S-MH-MU-ZCT-CL02-4540,1.1.2.2.1,2025-04-04,207.90544554455445
25357,1S-MH-MU-ZCT-CL02-4540-1S-MH-MU-ZCT-CL02-4540,1S-MH-MU-ZCT-CL02-4540,1S-MH-MU-ZCT-CL02-4540,1.1.2.2.1.1,2025-04-04,207.90544554455445
25357,1S-MH-MU-ZCT-CL02-4540-1S-MH-MU-ZCT-CL02-4804,1S-MH-MU-ZCT-CL02-4540,1S-MH-MU-ZCT-CL02-4804,1.1.2.2.1.2,2025-04-04,118.86313513513514
25357,1S-MH-MU-ZCT-CL02-4804-1S-MH-MU-ZCT-CL02-4660,1S-MH-MU-ZCT-CL02-4804,1S-MH-MU-ZCT-CL02-4660,1.1.2.2.1.2.1,2025-04-04,114.13829787234043
25357,1S-MH-MU-ZCT-CL02-4660-1S-MH-MU-ZCT-CL02-4660,1S-MH-MU-ZCT-CL02-4660,1S-MH-MU-ZCT-CL02-4660,1.1.2.2.1.2.1.1,2025-04-04,114.13829787234043
25357,1S-MH-MU-ZCT-CL02-4660-1S-MH-MU-ZCT-CL02-5007,1S-MH-MU-ZCT-CL02-4660,1S-MH-MU-ZCT-CL02-5007,1.1.2.2.1.2.1.2,2025-04-04,276.6306930693069
25357,1S-MH-MU-ZCT-CL02-5007-1S-MH-MU-ZCT-CL02-4799,1S-MH-MU-ZCT-CL02-5007,1S-MH-MU-ZCT-CL02-4799,1.1.2.2.1.2.1.2.1,2025-04-04,191.6689855072464
25357,1S-MH-MU-ZCT-CL02-5007-1S-MH-MU-ZCT-CL02-5007,1S-MH-MU-ZCT-CL02-5007,1S-MH-MU-ZCT-CL02-5007,1.1.2.2.1.2.1.2.2,2025-04-04,276.6306930693069
25357,1S-MH-MU-ZCT-CL02-4804-1S-MH-MU-ZCT-CL02-4804,1S-MH-MU-ZCT-CL02-4804,1S-MH-MU-ZCT-CL02-4804,1.1.2.2.1.2.2,2025-04-04,118.86313513513514
25357,1S-MH-MU-ZCT-CL02-4804-1S-MH-MU-ZCT-CL02-5091,1S-MH-MU-ZCT-CL02-4804,1S-MH-MU-ZCT-CL02-5091,1.1.2.2.1.2.3,2025-04-04,110.93599999999999
25357,1S-MH-MU-ZCT-CL02-5096-1S-MH-MU-ZCT-CL02-5096,1S-MH-MU-ZCT-CL02-5096,1S-MH-MU-ZCT-CL02-5096,1.1.2.2.2,,
25357,ROOT-1S-MH-MU-ZCT-RSTN-PALM,,1S-MH-MU-ZCT-RSTN-PALM,2,,
25357,1S-MH-MU-ZCT-RSTN-PALM-1S-MH-MU-ZCT-CL03-4919,1S-MH-MU-ZCT-RSTN-PALM,1S-MH-MU-ZCT-CL03-4919,2.1,2025-04-04,188.7192270531401
25357,1S-MH-MU-ZCT-CL03-4919-1S-MH-MU-ZCT-CL03-4919,1S-MH-MU-ZCT-CL03-4919,1S-MH-MU-ZCT-CL03-4919,2.1.1,2025-04-04,188.7192270531401
25357,1S-MH-MU-ZCT-CL03-4919-1S-MH-MU-ZCT-CL03-4990,1S-MH-MU-ZCT-CL03-4919,1S-MH-MU-ZCT-CL03-4990,2.1.2,2025-04-04,137.27067961165048
25357,1S-MH-MU-ZCT-CL03-4990-1S-MH-MU-ZCT-CL03-4561,1S-MH-MU-ZCT-CL03-4990,1S-MH-MU-ZCT-CL03-4561,2.1.2.1,2025-04-04,462.4790361445783
25357,1S-MH-MU-ZCT-CL03-4561-1S-MH-MU-ZCT-CL02-4969,1S-MH-MU-ZCT-CL03-4561,1S-MH-MU-ZCT-CL02-4969,2.1.2.1.1,2025-04-04,522.9287128712872
25357,1S-MH-MU-ZCT-CL02-4969-1S-MH-MU-ZCT-CL02-4136,1S-MH-MU-ZCT-CL02-4969,1S-MH-MU-ZCT-CL02-4136,2.1.2.1.1.1,2025-04-04,269.24158415841583
25357,1S-MH-MU-ZCT-CL02-4136-1S-MH-MU-ZCT-CL02-4136,1S-MH-MU-ZCT-CL02-4136,1S-MH-MU-ZCT-CL02-4136,2.1.2.1.1.1.1,2025-04-04,269.24158415841583
25357,1S-MH-MU-ZCT-CL02-4136-1S-MH-MU-ZCT-CL02-4153,1S-MH-MU-ZCT-CL02-4136,1S-MH-MU-ZCT-CL02-4153,2.1.2.1.1.1.2,2025-04-04,488.7776354679803
25357,1S-MH-MU-ZCT-CL02-4969-1S-MH-MU-ZCT-CL02-4969,1S-MH-MU-ZCT-CL02-4969,1S-MH-MU-ZCT-CL02-4969,2.1.2.1.1.2,2025-04-04,522.9287128712872
25357,1S-MH-MU-ZCT-CL02-4969-1S-MH-MU-ZCT-CL03-5799,1S-MH-MU-ZCT-CL02-4969,1S-MH-MU-ZCT-CL03-5799,2.1.2.1.1.3,,
25357,1S-MH-MU-ZCT-CL03-5799-1S-MH-MU-ZCT-CL03-5799,1S-MH-MU-ZCT-CL03-5799,1S-MH-MU-ZCT-CL03-5799,2.1.2.1.1.3.1,,
25357,1S-MH-MU-ZCT-CL03-4561-1S-MH-MU-ZCT-CL03-4561,1S-MH-MU-ZCT-CL03-4561,1S-MH-MU-ZCT-CL03-4561,2.1.2.1.2,2025-04-04,462.4790361445783
25357,1S-MH-MU-ZCT-CL03-4561-1S-MH-MU-ZCT-CL03-5799,1S-MH-MU-ZCT-CL03-4561,1S-MH-MU-ZCT-CL03-5799,2.1.2.1.3,,
25357,1S-MH-MU-ZCT-CL03-4990-1S-MH-MU-ZCT-CL03-4990,1S-MH-MU-ZCT-CL03-4990,1S-MH-MU-ZCT-CL03-4990,2.1.2.2,2025-04-04,137.27067961165048
25358,ROOT-1S-MH-MU-ZCT-RSTN-CHNB,,1S-MH-MU-ZCT-RSTN-CHNB,1,,
25358,1S-MH-MU-ZCT-RSTN-CHNB-1S-MH-MU-ZCT-CL02-4528,1S-MH-MU-ZCT-RSTN-CHNB,1S-MH-MU-ZCT-CL02-4528,1.1,2025-04-04,415.49452736318403
25358,1S-MH-MU-ZCT-CL02-4528-1S-MH-MU-ZCT-CL02-4120,1S-MH-MU-ZCT-CL02-4528,1S-MH-MU-ZCT-CL02-4120,1.1.1,2025-04-04,744.1150127226464
25358,1S-MH-MU-ZCT-CL02-4120-1S-MH-MU-ZCT-CL02-4120,1S-MH-MU-ZCT-CL02-4120,1S-MH-MU-ZCT-CL02-4120,1.1.1.1,2025-04-04,744.1150127226464
25358,1S-MH-MU-ZCT-CL02-4120-1S-MH-MU-ZCT-CL02-4121,1S-MH-MU-ZCT-CL02-4120,1S-MH-MU-ZCT-CL02-4121,1.1.1.2,2025-04-04,617.4089330024814
25358,1S-MH-MU-ZCT-CL02-4121-1S-MH-MU-ZCT-CL02-4121,1S-MH-MU-ZCT-CL02-4121,1S-MH-MU-ZCT-CL02-4121,1.1.1.2.1,2025-04-04,617.4089330024814
25358,1S-MH-MU-ZCT-CL02-4121-1S-MH-MU-ZCT-CL02-5152,1S-MH-MU-ZCT-CL02-4121,1S-MH-MU-ZCT-CL02-5152,1.1.1.2.2,2025-04-04,322.5165405405405
25358,1S-MH-MU-ZCT-CL02-4120-1S-MH-MU-ZCT-CL02-4122,1S-MH-MU-ZCT-CL02-4120,1S-MH-MU-ZCT-CL02-4122,1.1.1.3,2025-04-04,388.54106280193236
25358,1S-MH-MU-ZCT-CL02-4122-1S-MH-MU-ZCT-CL02-4122,1S-MH-MU-ZCT-CL02-4122,1S-MH-MU-ZCT-CL02-4122,1.1.1.3.1,2025-04-04,388.54106280193236
25358,1S-MH-MU-ZCT-CL02-4122-1S-MH-MU-ZCT-CL02-5580,1S-MH-MU-ZCT-CL02-4122,1S-MH-MU-ZCT-CL02-5580,1.1.1.3.2,2025-04-04,146.39999999999998
25358,1S-MH-MU-ZCT-CL02-5580-1S-MH-MU-ZCT-CL02-5580,1S-MH-MU-ZCT-CL02-5580,1S-MH-MU-ZCT-CL02-5580,1.1.1.3.2.1,2025-04-04,146.39999999999998
25358,1S-MH-MU-ZCT-CL02-4528-1S-MH-MU-ZCT-CL02-4149,1S-MH-MU-ZCT-CL02-4528,1S-MH-MU-ZCT-CL02-4149,1.1.2,2025-04-04,311.3548076923077
25358,1S-MH-MU-ZCT-CL02-4528-1S-MH-MU-ZCT-CL02-4528,1S-MH-MU-ZCT-CL02-4528,1S-MH-MU-ZCT-CL02-4528,1.1.3,2025-04-04,415.49452736318403
25358,1S-MH-MU-ZCT-CL02-4528-nan,1S-MH-MU-ZCT-CL02-4528,nan,1.1.4,,
25588,ROOT-1S-MH-MU-ZCT-RSTN-ERAN,,1S-MH-MU-ZCT-RSTN-ERAN,1,2018-01-05,181.1542857142857
25588,1S-MH-MU-ZCT-RSTN-ERAN-1S-MH-MU-ZCT-CL06-4678,1S-MH-MU-ZCT-RSTN-ERAN,1S-MH-MU-ZCT-CL06-4678,1.1,,
25588,1S-MH-MU-ZCT-CL06-4678-1S-MH-MU-ZCT-CL06-5593,1S-MH-MU-ZCT-CL06-4678,1S-MH-MU-ZCT-CL06-5593,1.1.1,2025-04-04,119.15586206896552
25588,1S-MH-MU-ZCT-CL06-5593-1S-MH-MU-ZCT-CL06-4239,1S-MH-MU-ZCT-CL06-5593,1S-MH-MU-ZCT-CL06-4239,1.1.1.1,2025-04-04,351.44939130434784
25588,1S-MH-MU-ZCT-CL06-4239-1S-MH-MU-ZCT-CL06-4239,1S-MH-MU-ZCT-CL06-4239,1S-MH-MU-ZCT-CL06-4239,1.1.1.1.1,2025-04-04,351.44939130434784
25588,1S-MH-MU-ZCT-CL06-4239-1S-MH-MU-ZCT-CL06-4947,1S-MH-MU-ZCT-CL06-4239,1S-MH-MU-ZCT-CL06-4947,1.1.1.1.2,2025-04-04,67.97024154589371
25588,1S-MH-MU-ZCT-CL06-4947-1S-MH-MU-ZCT-CL06-4947,1S-MH-MU-ZCT-CL06-4947,1S-MH-MU-ZCT-CL06-4947,1.1.1.1.2.1,2025-04-04,67.97024154589371
25588,1S-MH-MU-ZCT-CL06-4947-1S-MH-MU-ZCT-CL06-5430,1S-MH-MU-ZCT-CL06-4947,1S-MH-MU-ZCT-CL06-5430,1.1.1.1.2.2,,
25588,1S-MH-MU-ZCT-CL06-5430-1S-MH-MU-ZCT-CL06-5429,1S-MH-MU-ZCT-CL06-5430,1S-MH-MU-ZCT-CL06-5429,1.1.1.1.2.2.1,2025-04-04,146.21204819277108
25588,1S-MH-MU-ZCT-CL06-5429-1S-MH-MU-ZCT-CL06-4429,1S-MH-MU-ZCT-CL06-5429,1S-MH-MU-ZCT-CL06-4429,1.1.1.1.2.2.1.1,2025-04-04,455.47474257425745
25588,1S-MH-MU-ZCT-CL06-4429-1S-MH-MU-ZCT-CL06-4428,1S-MH-MU-ZCT-CL06-4429,1S-MH-MU-ZCT-CL06-4428,1.1.1.1.2.2.1.1.1,,
25588,1S-MH-MU-ZCT-CL06-4429-1S-MH-MU-ZCT-CL06-4429,1S-MH-MU-ZCT-CL06-4429,1S-MH-MU-ZCT-CL06-4429,1.1.1.1.2.2.1.1.2,2025-04-04,455.47474257425745
25588,1S-MH-MU-ZCT-CL06-5429-1S-MH-MU-ZCT-CL06-5429,1S-MH-MU-ZCT-CL06-5429,1S-MH-MU-ZCT-CL06-5429,1.1.1.1.2.2.1.2,2025-04-04,146.21204819277108
25588,1S-MH-MU-ZCT-CL06-5593-1S-MH-MU-ZCT-CL06-5593,1S-MH-MU-ZCT-CL06-5593,1S-MH-MU-ZCT-CL06-5593,1.1.1.2,2025-04-04,119.15586206896552
25588,1S-MH-MU-ZCT-CL06-4678-nan,1S-MH-MU-ZCT-CL06-4678,nan,1.1.2,,
25591,ROOT-1S-MH-MU-ZCT-RSTN-ERAN,,1S-MH-MU-ZCT-RSTN-ERAN,1,2018-01-05,181.1542857142857
25591,1S-MH-MU-ZCT-RSTN-ERAN-1S-MH-MU-ZCT-CL06-5172,1S-MH-MU-ZCT-RSTN-ERAN,1S-MH-MU-ZCT-CL06-5172,1.1,2025-04-04,347.96165745856354
25591,1S-MH-MU-ZCT-CL06-5172-1S-MH-MU-ZCT-CL06-5172,1S-MH-MU-ZCT-CL06-5172,1S-MH-MU-ZCT-CL06-5172,1.1.1,2025-04-04,347.96165745856354
25591,1S-MH-MU-ZCT-CL06-5172-1S-MH-MU-ZCT-CL06-5665,1S-MH-MU-ZCT-CL06-5172,1S-MH-MU-ZCT-CL06-5665,1.1.2,2025-04-04,206.87
25591,1S-MH-MU-ZCT-CL06-5665-1S-MH-MU-ZCT-CL06-4428,1S-MH-MU-ZCT-CL06-5665,1S-MH-MU-ZCT-CL06-4428,1.1.2.1,,
25591,1S-MH-MU-ZCT-CL06-4428-1S-MH-MU-ZCT-CL06-5248,1S-MH-MU-ZCT-CL06-4428,1S-MH-MU-ZCT-CL06-5248,1.1.2.1.1,2025-04-04,112.52191616766467
25591,1S-MH-MU-ZCT-CL06-5248-1S-MH-MU-ZCT-CL06-4576,1S-MH-MU-ZCT-CL06-5248,1S-MH-MU-ZCT-CL06-4576,1.1.2.1.1.1,2025-04-04,89.81844660194174
25591,1S-MH-MU-ZCT-CL06-4576-1S-MH-MU-ZCT-CL06-4425,1S-MH-MU-ZCT-CL06-4576,1S-MH-MU-ZCT-CL06-4425,1.1.2.1.1.1.1,,
25591,1S-MH-MU-ZCT-CL06-4425-1S-MH-MU-ZCT-CL06-4431,1S-MH-MU-ZCT-CL06-4425,1S-MH-MU-ZCT-CL06-4431,1.1.2.1.1.1.1.1,2025-04-04,634.3969696969697
25591,1S-MH-MU-ZCT-CL06-4431-1S-MH-MU-ZCT-CL06-4431,1S-MH-MU-ZCT-CL06-4431,1S-MH-MU-ZCT-CL06-4431,1.1.2.1.1.1.1.1.1,2025-04-04,634.3969696969697
25591,1S-MH-MU-ZCT-CL06-4431-1S-MH-MU-ZCT-CL06-4573,1S-MH-MU-ZCT-CL06-4431,1S-MH-MU-ZCT-CL06-4573,1.1.2.1.1.1.1.1.2,2025-04-04,463.8892156862745
25591,1S-MH-MU-ZCT-CL06-4573-1S-MH-MU-ZCT-CL06-4032,1S-MH-MU-ZCT-CL06-4573,1S-MH-MU-ZCT-CL06-4032,1.1.2.1.1.1.1.1.2.1,2024-04-29,155.59092783505153
25591,1S-MH-MU-ZCT-CL06-4032-1S-MH-MU-ZCT-CL06-4032,1S-MH-MU-ZCT-CL06-4032,1S-MH-MU-ZCT-CL06-4032,1.1.2.1.1.1.1.1.2.1.1,2024-04-29,155.59092783505153
25591,1S-MH-MU-ZCT-CL06-4032-nan,1S-MH-MU-ZCT-CL06-4032,nan,1.1.2.1.1.1.1.1.2.1.2,,
25591,1S-MH-MU-ZCT-CL06-4573-1S-MH-MU-ZCT-CL06-4573,1S-MH-MU-ZCT-CL06-4573,1S-MH-MU-ZCT-CL06-4573,1.1.2.1.1.1.1.1.2.2,2025-04-04,463.8892156862745
25591,1S-MH-MU-ZCT-CL06-4425-nan,1S-MH-MU-ZCT-CL06-4425,nan,1.1.2.1.1.1.1.2,,
25591,1S-MH-MU-ZCT-CL06-4576-1S-MH-MU-ZCT-CL06-4576,1S-MH-MU-ZCT-CL06-4576,1S-MH-MU-ZCT-CL06-4576,1.1.2.1.1.1.2,2025-04-04,89.81844660194174
25591,1S-MH-MU-ZCT-CL06-5248-1S-MH-MU-ZCT-CL06-5248,1S-MH-MU-ZCT-CL06-5248,1S-MH-MU-ZCT-CL06-5248,1.1.2.1.1.2,2025-04-04,112.52191616766467
25591,1S-MH-MU-ZCT-CL06-4428-nan,1S-MH-MU-ZCT-CL06-4428,nan,1.1.2.1.2,,
25591,1S-MH-MU-ZCT-CL06-5665-1S-MH-MU-ZCT-CL06-5665,1S-MH-MU-ZCT-CL06-5665,1S-MH-MU-ZCT-CL06-5665,1.1.2.2,2025-04-04,206.87
25790,ROOT-1S-MH-MU-ZCT-CL09-4758,,1S-MH-MU-ZCT-CL09-4758,1,2025-04-04,420.14354066985646
25790,1S-MH-MU-ZCT-CL09-4758-1S-MH-MU-ZCT-CL08-4116,1S-MH-MU-ZCT-CL09-4758,1S-MH-MU-ZCT-CL08-4116,1.1,2025-04-04,335.276
25790,1S-MH-MU-ZCT-CL08-4116-1S-MH-MU-ZCT-CL08-4116,1S-MH-MU-ZCT-CL08-4116,1S-MH-MU-ZCT-CL08-4116,1.1.1,2025-04-04,335.276
25790,1S-MH-MU-ZCT-CL08-4116-1S-MH-MU-ZCT-CL08-4505,1S-MH-MU-ZCT-CL08-4116,1S-MH-MU-ZCT-CL08-4505,1.1.2,2025-04-04,560.6389271844661
25790,1S-MH-MU-ZCT-CL08-4505-1S-MH-MU-ZCT-CL08-4505,1S-MH-MU-ZCT-CL08-4505,1S-MH-MU-ZCT-CL08-4505,1.1.2.1,2025-04-04,560.6389271844661
25790,ROOT-1S-MH-MU-ZCT-RSTN-DIND,,1S-MH-MU-ZCT-RSTN-DIND,2,,
25790,1S-MH-MU-ZCT-RSTN-DIND-1S-MH-MU-ZCT-CL08-4911,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-CL08-4911,2.1,2025-04-04,235.1971153846154
25790,1S-MH-MU-ZCT-CL08-4911-1S-MH-MU-ZCT-CL08-4116,1S-MH-MU-ZCT-CL08-4911,1S-MH-MU-ZCT-CL08-4116,2.1.1,2025-04-04,335.276
25790,1S-MH-MU-ZCT-CL08-4911-1S-MH-MU-ZCT-CL08-4911,1S-MH-MU-ZCT-CL08-4911,1S-MH-MU-ZCT-CL08-4911,2.1.2,2025-04-04,235.1971153846154
25791,ROOT-1S-MH-MU-ZCT-RSTN-DIND,,1S-MH-MU-ZCT-RSTN-DIND,1,,
25791,1S-MH-MU-ZCT-RSTN-DIND-1S-MH-MU-ZCT-CL09-4445,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-CL09-4445,1.1,2025-04-04,314.31650485436893
25791,1S-MH-MU-ZCT-CL09-4445-1S-MH-MU-ZCT-CL09-4393,1S-MH-MU-ZCT-CL09-4445,1S-MH-MU-ZCT-CL09-4393,1.1.1,2025-04-04,308.20761904761906
25791,1S-MH-MU-ZCT-CL09-4393-1S-MH-MU-ZCT-CL09-4393,1S-MH-MU-ZCT-CL09-4393,1S-MH-MU-ZCT-CL09-4393,1.1.1.1,2025-04-04,308.20761904761906
25791,1S-MH-MU-ZCT-CL09-4393-1S-MH-MU-ZCT-CL09-5387,1S-MH-MU-ZCT-CL09-4393,1S-MH-MU-ZCT-CL09-5387,1.1.1.2,2025-04-04,196.83703703703705
25791,1S-MH-MU-ZCT-CL09-5387-1S-MH-MU-ZCT-CL09-4163,1S-MH-MU-ZCT-CL09-5387,1S-MH-MU-ZCT-CL09-4163,1.1.1.2.1,2025-04-04,304.4926108374384
25791,1S-MH-MU-ZCT-CL09-4163-1S-MH-MU-ZCT-CL09-4163,1S-MH-MU-ZCT-CL09-4163,1S-MH-MU-ZCT-CL09-4163,1.1.1.2.1.1,2025-04-04,304.4926108374384
25791,1S-MH-MU-ZCT-CL09-5387-1S-MH-MU-ZCT-CL09-5275,1S-MH-MU-ZCT-CL09-5387,1S-MH-MU-ZCT-CL09-5275,1.1.1.2.2,2025-04-04,183.1848275862069
25791,1S-MH-MU-ZCT-CL09-5275-1S-MH-MU-ZCT-CL09-5275,1S-MH-MU-ZCT-CL09-5275,1S-MH-MU-ZCT-CL09-5275,1.1.1.2.2.1,2025-04-04,183.1848275862069
25791,1S-MH-MU-ZCT-CL09-5275-1S-MH-MU-ZCT-CL09-5636,1S-MH-MU-ZCT-CL09-5275,1S-MH-MU-ZCT-CL09-5636,1.1.1.2.2.2,2025-04-04,232.02857142857144
25791,1S-MH-MU-ZCT-CL09-5636-1S-MH-MU-ZCT-CL09-4394,1S-MH-MU-ZCT-CL09-5636,1S-MH-MU-ZCT-CL09-4394,1.1.1.2.2.2.1,2025-03-06,450.76407766990286
25791,1S-MH-MU-ZCT-CL09-4394-1S-MH-MU-ZCT-CL09-4392,1S-MH-MU-ZCT-CL09-4394,1S-MH-MU-ZCT-CL09-4392,1.1.1.2.2.2.1.1,2025-04-04,249.9831134564644
25791,1S-MH-MU-ZCT-CL09-4392-1S-MH-MU-ZCT-CL09-4392,1S-MH-MU-ZCT-CL09-4392,1S-MH-MU-ZCT-CL09-4392,1.1.1.2.2.2.1.1.1,2025-04-04,249.9831134564644
