DESTINATION_LOCATION,FEEDER_ID,VAR_Month_01,VAR_Month_02,VAR_Month_03,VAR_Month_04,VAR_Month_05,VAR_Month_06,VAR_Month_07,VAR_Month_08,VAR_Month_09,VAR_Month_10,VAR_Month_11,VAR_Month_12,CYCLE_Month_01,CYCLE_Month_02,CYCLE_Month_03,CYCLE_Month_04,CYCLE_Month_05,CYCLE_Month_06,CYCLE_Month_07,CYCLE_Month_08,CYCLE_Month_09,CYCLE_Month_10,CYCLE_Month_11,CYCLE_Month_12
1S-MH-MU-ZCT-CL01-4644,26985,4.823,1.02,1.436,5.847,5.182,2.643,0.0,1.392,8.557,3.992,3.918,1.305,2,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZCT-CL01-4497,26985,4.063,0.833,1.161,4.786,4.141,2.071,0.0,1.081,7.178,3.359,3.326,1.113,2,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZCT-CL01-5524,26985,0.125,0.068,0.098,0.232,0.247,0.142,0.0,0.045,0.319,0.248,0.1,0.031,2,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZCT-CL01-4101,26985,1.899,0.371,0.514,2.253,1.908,0.938,0.0,0.499,3.481,1.495,1.484,0.54,2,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZCT-CL01-5184,26985,0.902,0.181,0.253,1.19,0.905,0.401,0.0,0.221,1.56,0.712,0.754,0.224,2,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZCT-CL01-5090,26985,5.852,1.06,1.417,6.082,5.391,2.749,0.0,1.588,10.299,4.843,4.457,1.482,2,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZCT-CL01-5074,26985,4.701,0.845,1.138,4.739,4.195,2.137,0.0,1.258,8.151,3.785,3.493,1.191,2,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZCT-CL01-5433,26985,3.639,0.69,0.914,3.777,3.201,1.574,0.0,0.953,6.609,3.075,3.157,0.931,2,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZCT-CL01-4105,26985,2.508,0.503,0.68,2.727,2.282,1.109,0.0,0.688,4.774,2.195,2.244,0.7,2,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZCT-CL03-4327,27077,15.835,6.489,6.665,15.657,17.204,15.809,0.0,5.087,44.231,31.369,24.072,15.01,2,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZCT-CL02-4500,27077,4.528,2.062,2.143,4.958,4.779,3.976,0.0,1.324,13.69,8.358,6.461,4.236,2,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZCT-CL03-4781,27077,0.555,0.268,0.284,0.685,0.604,0.462,0.0,0.156,1.525,1.057,0.887,0.515,2,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZCT-CL02-4513,27077,2.167,0.906,0.966,2.207,2.354,2.12,0.0,0.731,7.404,4.083,2.971,2.115,2,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZCT-CL03-4457,27077,1.814,0.64,0.64,1.589,2.128,2.192,0.0,0.58,4.492,4.401,3.297,1.575,2,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZCT-CL03-5807,27077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1S-MH-MU-ZCT-CL03-4413,27077,1.529,0.645,0.697,1.582,1.71,1.555,0.0,0.549,4.107,2.868,2.125,1.507,2,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZCT-CL03-5356,27077,1.224,0.527,0.584,1.305,1.399,1.265,0.0,0.45,3.193,2.377,1.79,1.308,2,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZCT-CL03-4640,27077,0.669,0.284,0.296,0.681,0.728,0.657,0.0,0.234,1.842,1.311,0.951,0.678,2,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZCT-CL03-5655,27077,0.323,0.154,0.167,0.358,0.349,0.294,0.0,0.1,0.907,0.606,0.502,0.299,2,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZCT-CL03-4774,27077,8.285,3.215,3.376,7.883,9.138,8.692,0.0,2.836,22.502,16.377,12.6,7.955,2,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZCT-CL03-4993,27077,3.903,1.924,1.966,4.483,4.649,4.099,0.0,1.359,11.723,7.966,6.666,4.14,2,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZCT-CL02-4585,27077,1.179,0.488,0.5,1.121,1.246,1.153,0.0,0.368,3.684,2.14,1.63,1.056,2,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZCT-CL02-4971,27077,1.285,0.595,0.608,1.333,1.315,1.115,0.0,0.373,3.34,2.134,1.83,1.097,2,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZCT-CL03-4378,27077,6.811,2.606,2.735,6.461,7.562,7.236,0.0,2.351,17.835,13.643,10.516,6.605,2,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZCT-CL03-4899,27077,1.367,0.766,0.784,1.754,1.746,1.492,0.0,0.51,4.718,3.073,2.451,1.592,2,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZCT-CL03-4219,27077,5.842,2.242,2.367,5.532,6.409,6.095,0.0,1.937,14.722,11.836,9.086,5.532,2,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZCT-CL03-4221,27077,4.129,1.591,1.637,3.922,4.619,4.437,0.0,1.383,10.468,8.711,6.648,3.896,2,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZCT-CL03-4837,27077,3.321,1.24,1.272,3.106,3.736,3.633,0.0,1.088,8.415,7.178,5.498,3.099,2,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZCT-CL03-4668,27077,2.707,1.027,1.017,2.592,3.169,3.111,0.0,0.906,7.074,6.214,4.768,2.521,2,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZCT-CL03-4776,27077,0.252,0.099,0.094,0.314,0.326,0.288,0.0,0.094,0.645,0.461,0.358,0.308,2,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZCT-CL03-4457,27077,1.814,0.64,0.64,1.589,2.128,2.192,0.0,0.58,4.492,4.401,3.297,1.575,2,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZCT-CL06-5205,27078,10.843,1.819,1.595,7.794,7.804,11.904,0.0,1.8,12.813,5.21,2.076,1.837,3,0,0,2,2,2,0,1,0,1,0,0
1S-MH-MU-ZCT-CL06-4462,27078,7.707,1.281,1.143,5.584,5.498,8.258,0.0,1.263,9.177,3.788,1.514,1.311,3,0,0,2,2,2,0,1,0,1,0,0
1S-MH-MU-ZCT-CL06-4459,27081,10.218,3.39,4.596,16.057,26.347,5.669,0.0,4.4,35.284,17.778,16.135,4.618,1,0,0,1,2,0,0,1,0,1,2,0
1S-MH-MU-ZCT-CL06-4462,27081,1.256,0.419,0.563,1.979,3.1,0.64,0.0,0.496,4.274,2.341,2.048,0.536,1,0,0,1,2,0,0,1,0,1,2,0
1S-MH-MU-ZCT-CL06-4466,27081,1.94,0.64,0.846,2.942,4.573,0.937,0.0,0.737,6.207,3.27,3.184,0.853,1,0,0,1,2,0,0,1,0,1,2,0
1S-MH-MU-ZCT-CL06-5022,27081,0.693,0.241,0.323,1.158,1.976,0.439,0.0,0.378,3.192,1.518,1.444,0.541,1,0,0,1,2,0,0,1,0,1,2,0
1S-MH-MU-ZCT-CL06-4470,27081,0.437,0.148,0.205,0.724,1.239,0.276,0.0,0.227,1.729,0.821,0.827,0.359,1,0,0,1,2,0,0,1,0,1,2,0
1S-MH-MU-ZCT-CL06-4471,27081,5.218,1.715,2.36,8.265,14.214,3.179,0.0,2.488,18.663,8.879,7.939,2.436,1,0,0,1,2,0,0,1,0,1,2,0
1S-MH-MU-ZCT-CL06-4469,27081,0.864,0.271,0.366,1.171,2.237,0.54,0.0,0.318,2.33,1.193,1.003,0.333,1,0,0,1,2,0,0,1,0,1,2,0
1S-MH-MU-ZCT-CL06-5403,27081,4.353,1.444,1.994,7.094,11.977,2.639,0.0,2.17,16.333,7.686,6.936,2.103,1,0,0,1,2,0,0,1,0,1,2,0
1S-MH-MU-ZCT-CL06-5402,27081,3.79,1.233,1.72,6.146,10.449,2.316,0.0,1.898,13.897,6.494,5.801,1.78,1,0,0,1,2,0,0,1,0,1,2,0
1S-MH-MU-ZCT-CL06-5404,27081,0.517,0.18,0.234,0.85,1.436,0.317,0.0,0.302,1.977,0.981,0.735,0.218,1,0,0,1,2,0,0,1,0,1,2,0
1S-MH-MU-ZCT-CL06-5021,27081,0.516,0.174,0.227,0.82,1.401,0.312,0.0,0.301,1.92,0.945,0.7,0.204,1,0,0,1,2,0,0,1,0,1,2,0
1S-MH-MU-ZCT-CL06-5032,27081,2.56,0.813,1.184,4.041,6.905,1.536,0.0,1.24,9.922,4.743,4.383,1.366,1,0,0,1,2,0,0,1,0,1,2,0
1S-MH-MU-ZCT-CL06-5003,27081,2.205,0.697,0.99,3.508,6.026,1.347,0.0,1.085,8.694,4.201,3.89,1.235,1,0,0,1,2,0,0,1,0,1,2,0
1S-MH-MU-ZCT-CL06-5206,27081,1.699,0.514,0.758,2.715,4.677,1.047,0.0,0.835,6.917,3.359,3.129,1.021,1,0,0,1,2,0,0,1,0,1,2,0
1S-MH-MU-ZCT-CL06-4527,27081,1.699,0.514,0.758,2.715,4.677,1.047,0.0,0.835,6.917,3.359,3.129,1.021,1,0,0,1,2,0,0,1,0,1,2,0
1S-MH-MU-ZCT-CL06-5405,27081,0.87,0.298,0.396,1.428,2.471,0.555,0.0,0.469,3.908,1.848,1.736,0.633,1,0,0,1,2,0,0,1,0,1,2,0
1S-MH-MU-ZCT-CL03-4220,27082,8.285,5.413,5.933,15.392,10.162,8.737,0.0,2.033,18.63,16.568,8.892,5.525,1,0,0,1,1,1,0,1,0,1,1,0
1S-MH-MU-ZCT-CL03-5633,27082,7.004,4.525,4.958,12.88,8.475,7.266,0.0,1.671,15.252,13.853,7.391,4.619,1,0,0,1,1,1,0,1,0,1,1,0
1S-MH-MU-ZCT-CL02-4585,27082,5.83,3.911,4.206,11.09,7.151,6.032,0.0,1.384,13.193,11.605,6.16,3.891,1,0,0,1,1,1,0,1,0,1,1,0
1S-MH-MU-ZCT-CL03-4711,27082,3.95,2.723,2.91,7.89,4.804,3.854,0.0,0.904,8.268,7.909,4.252,2.729,1,0,0,1,1,1,0,1,0,1,1,0
1S-MH-MU-ZCT-CL03-4712,27082,2.715,1.904,2.091,5.587,3.398,2.722,0.0,0.646,6.165,5.712,3.082,2.043,1,0,0,1,1,1,0,1,0,1,1,0
1S-MH-MU-ZCT-CL03-4456,27082,2.139,1.514,1.683,4.485,2.696,2.137,0.0,0.509,4.955,4.571,2.457,1.327,1,0,0,1,1,1,0,1,0,1,1,0
1S-MH-MU-ZCT-CL03-4446,27082,0.936,0.689,0.772,2.047,1.194,0.918,0.0,0.214,2.144,1.912,1.09,0.592,1,0,0,1,1,1,0,1,0,1,1,0
1S-MH-MU-ZCT-CL03-4781,27082,0.886,0.653,0.736,1.958,1.137,0.872,0.0,0.203,2.038,1.826,1.038,0.566,1,0,0,1,1,1,0,1,0,1,1,0
1S-MH-MU-ZCT-CL03-5584,27083,19.474,14.16,15.052,26.281,29.108,9.521,0.0,1.4,17.697,12.674,12.209,6.311,5,4,4,5,6,3,0,1,0,1,1,0
1S-MH-MU-ZCT-CL02-4971,27083,19.474,14.16,15.052,26.281,29.108,9.521,0.0,1.4,17.697,12.674,12.209,6.311,5,4,4,5,6,3,0,1,0,1,1,0
1S-MH-MU-ZCT-CL02-4901,27083,9.53,4.395,3.356,14.106,15.795,5.211,0.0,0.802,10.82,7.682,7.056,3.7,5,4,4,5,6,3,0,1,0,1,1,0
1S-MH-MU-ZET-CL03-8092,28192,11.777,11.418,4.177,8.61,8.334,5.689,0.0,3.306,20.866,10.1,8.597,8.745,3,1,0,1,1,1,0,1,0,1,1,1
1S-MH-MU-ZET-CL03-8372,28192,7.668,7.303,2.618,5.696,5.534,3.79,0.0,2.25,13.974,6.584,5.459,5.766,3,1,0,1,1,1,0,1,0,1,1,1
1S-MH-MU-ZET-CL13-8404,28192,4.789,4.617,1.608,3.535,3.408,2.319,0.0,1.434,8.917,4.332,3.57,3.744,3,1,0,1,1,1,0,1,0,1,1,1
1S-MH-MU-ZET-CL03-8938,28195,7.033,8.672,11.529,11.662,14.956,2.283,0.0,2.626,11.129,5.054,4.301,9.994,2,2,2,3,2,0,0,1,0,1,1,2
1S-MH-MU-ZET-CL03-8973,28196,9.156,8.457,11.813,7.009,7.216,7.176,0.0,1.433,19.383,8.985,8.304,12.915,1,1,2,1,1,1,0,1,0,1,1,1
1S-MH-MU-ZET-CL03-8526,28196,7.192,6.581,9.126,5.317,5.577,5.62,0.0,1.152,15.888,7.326,6.484,10.061,1,1,2,1,1,1,0,1,0,1,1,1
1S-MH-MU-ZET-CL03-9668,28196,3.799,3.305,4.834,2.862,2.995,3.014,0.0,0.526,7.622,3.314,3.132,5.26,1,1,2,1,1,1,0,1,0,1,1,1
1S-MH-MU-ZET-CL03-8284,28196,3.799,3.305,4.834,2.862,2.995,3.014,0.0,0.526,7.622,3.314,3.132,5.26,1,1,2,1,1,1,0,1,0,1,1,1
1S-MH-MU-ZET-CL03-8894,28196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1S-MH-MU-ZET-CL13-9235,28197,13.343,9.821,7.879,25.025,17.48,5.111,0.0,6.316,43.644,19.425,16.675,8.472,2,3,1,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZET-CL13-8819,28197,6.42,4.664,3.724,12.388,9.222,2.834,0.0,3.458,22.846,10.07,8.508,4.483,2,3,1,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZET-CL13-8382,28197,4.852,3.537,2.827,9.26,6.811,2.074,0.0,2.524,16.577,7.296,6.153,3.21,2,3,1,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZET-CL13-8383,28197,2.02,1.468,1.23,3.796,2.884,0.899,0.0,0.986,6.566,2.95,2.535,1.317,2,3,1,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZET-CL13-8489,28197,6.923,5.157,4.155,12.637,8.258,2.277,0.0,2.859,20.799,9.355,8.167,3.989,2,3,1,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZET-CL13-8079,28197,4.973,3.786,2.936,8.981,5.863,1.615,0.0,1.989,14.696,6.7,5.801,2.854,2,3,1,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZET-CL13-8257,28197,3.116,2.305,1.831,5.623,3.743,1.05,0.0,1.287,9.443,4.354,3.71,1.846,2,3,1,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZET-CL13-8356,28197,1.384,1.007,0.769,2.354,1.598,0.456,0.0,0.562,3.831,1.751,1.559,0.757,2,3,1,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZET-CL13-8710,28197,0.258,0.209,0.177,0.54,0.353,0.097,0.0,0.141,1.008,0.367,0.327,0.173,2,3,1,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZET-CL03-9385,28198,13.636,11.928,8.813,20.381,18.779,7.752,0.0,4.647,32.21,16.758,13.613,15.622,1,1,0,1,1,0,0,1,0,1,1,1
1S-MH-MU-ZET-CL04-8336,28198,4.387,4.07,3.05,6.633,5.6,2.141,0.0,1.498,11.576,5.395,4.205,4.88,1,1,0,1,1,0,0,1,0,1,1,1
1S-MH-MU-ZET-CL04-8582,28198,1.545,1.329,1.026,2.23,1.972,0.786,0.0,0.443,3.498,2.004,1.636,1.784,1,1,0,1,1,0,0,1,0,1,1,1
1S-MH-MU-ZET-CL04-8452,28198,13.088,11.399,8.421,19.498,18.014,7.452,0.0,4.461,30.885,15.994,12.995,15.165,1,1,0,1,1,0,0,1,0,1,1,1
1S-MH-MU-ZET-CL04-8715,28198,12.357,10.798,7.913,18.204,16.849,6.98,0.0,4.216,29.185,14.908,11.999,14.151,1,1,0,1,1,0,0,1,0,1,1,1
1S-MH-MU-ZET-CL04-8447,28198,0.226,0.181,0.139,0.332,0.305,0.125,0.0,0.086,0.548,0.326,0.257,0.301,1,1,0,1,1,0,0,1,0,1,1,1
1S-MH-MU-ZET-CL04-9643,28198,10.547,9.162,6.758,15.513,14.633,6.154,0.0,3.659,25.181,12.56,10.059,11.977,1,1,0,1,1,0,0,1,0,1,1,1
1S-MH-MU-ZET-CL04-8449,28198,10.547,9.162,6.758,15.513,14.633,6.154,0.0,3.659,25.181,12.56,10.059,11.977,1,1,0,1,1,0,0,1,0,1,1,1
1S-MH-MU-ZET-CL04-8446,28198,9.878,8.601,6.35,14.473,13.679,5.761,0.0,3.424,23.241,11.68,9.275,11.084,1,1,0,1,1,0,0,1,0,1,1,1
1S-MH-MU-ZET-CL04-8395,28198,8.775,7.656,5.676,12.87,12.118,5.089,0.0,3.009,20.817,10.248,8.117,9.755,1,1,0,1,1,0,0,1,0,1,1,1
1S-MH-MU-ZET-CL04-8450,28198,8.026,7.102,5.258,11.961,11.368,4.809,0.0,2.838,19.506,9.483,7.479,9.093,1,1,0,1,1,0,0,1,0,1,1,1
1S-MH-MU-ZET-CL04-9329,28198,6.227,5.525,4.154,9.255,8.471,3.478,0.0,2.063,14.859,7.24,5.593,6.671,1,1,0,1,1,0,0,1,0,1,1,1
1S-MH-MU-ZET-CL04-8336,28198,4.387,4.07,3.05,6.633,5.6,2.141,0.0,1.498,11.576,5.395,4.205,4.88,1,1,0,1,1,0,0,1,0,1,1,1
1S-MH-MU-ZET-CL04-8582,28198,1.545,1.329,1.026,2.23,1.972,0.786,0.0,0.443,3.498,2.004,1.636,1.784,1,1,0,1,1,0,0,1,0,1,1,1
1S-MH-MU-ZET-CL04-8395,28198,8.775,7.656,5.676,12.87,12.118,5.089,0.0,3.009,20.817,10.248,8.117,9.755,1,1,0,1,1,0,0,1,0,1,1,1
1S-MH-MU-ZET-CL04-8450,28198,8.026,7.102,5.258,11.961,11.368,4.809,0.0,2.838,19.506,9.483,7.479,9.093,1,1,0,1,1,0,0,1,0,1,1,1
1S-MH-MU-ZET-CL04-9329,28198,6.227,5.525,4.154,9.255,8.471,3.478,0.0,2.063,14.859,7.24,5.593,6.671,1,1,0,1,1,0,0,1,0,1,1,1
1S-MH-MU-ZCT-CL07-4531,28223,18.969,14.902,17.424,24.373,24.863,17.288,0.0,2.279,29.968,23.607,16.06,12.403,5,4,5,5,5,4,0,1,0,4,2,3
1S-MH-MU-ZCT-CL07-4657,28223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1S-MH-MU-ZCT-CL07-4310,28223,16.266,12.81,14.783,20.606,21.155,14.793,0.0,1.94,25.642,20.084,13.446,10.666,5,4,5,5,5,4,0,1,0,4,2,3
1S-MH-MU-ZCT-CL07-4316,28223,13.555,10.5,11.988,16.744,17.453,12.366,0.0,1.623,21.294,16.715,11.046,8.91,5,4,5,5,5,4,0,1,0,4,2,3
1S-MH-MU-ZCT-CL07-4308,28223,12.533,9.739,11.003,15.417,16.062,11.377,0.0,1.455,18.995,14.534,9.577,7.983,5,4,5,5,5,4,0,1,0,4,2,3
1S-MH-MU-ZCT-CL07-4307,28223,8.031,6.104,6.86,10.038,10.711,7.74,0.0,1.043,13.175,10.092,6.189,5.434,5,4,5,5,5,4,0,1,0,4,2,3
1S-MH-MU-ZCT-CL07-4755,28223,7.334,5.588,6.217,9.118,9.765,7.077,0.0,0.948,12.16,9.312,5.632,5.012,5,4,5,5,5,4,0,1,0,4,2,3
1S-MH-MU-ZCT-CL07-5444,28223,3.897,2.93,3.169,4.865,5.387,4.008,0.0,0.529,6.879,5.315,3.866,2.75,5,4,5,5,5,4,0,1,0,4,2,3
1S-MH-MU-ZCT-CL07-4022,28223,1.176,0.574,0.665,1.033,1.181,0.9,0.0,0.113,1.379,1.034,0.739,0.574,5,4,5,5,5,4,0,1,0,4,2,3
1S-MH-MU-ZCT-CL07-4129,28224,9.821,8.377,10.805,14.449,12.006,7.826,0.0,1.409,15.859,10.11,7.312,4.957,3,5,4,3,2,0,0,1,0,2,1,0
1S-MH-MU-ZCT-CL07-4829,28224,5.683,4.894,6.417,8.366,6.713,4.217,0.0,0.736,8.369,5.129,3.784,2.562,3,5,4,3,2,0,0,1,0,2,1,0
1S-MH-MU-ZCT-CL07-4559,28224,2.655,2.369,3.032,4.014,3.182,1.972,0.0,0.359,4.288,2.434,1.819,1.209,3,5,4,3,2,0,0,1,0,2,1,0
1S-MH-MU-ZCT-CL07-4558,28224,1.525,1.328,1.698,2.251,1.854,1.198,0.0,0.224,2.963,1.932,1.478,0.945,3,5,4,3,2,0,0,1,0,2,1,0
1S-MH-MU-ZCT-CL07-4319,28224,2.388,2.025,2.564,3.382,2.891,1.939,0.0,0.361,3.97,2.694,1.895,1.361,3,5,4,3,2,0,0,1,0,2,1,0
1S-MH-MU-ZCT-CL07-4128,28224,2.388,2.025,2.564,3.382,2.891,1.939,0.0,0.361,3.97,2.694,1.895,1.361,3,5,4,3,2,0,0,1,0,2,1,0
1S-MH-MU-ZCT-CL07-4657,28224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1S-MH-MU-ZCT-CL07-4504,28226,10.036,11.207,11.214,18.846,17.977,14.599,0.0,2.384,20.8,14.006,10.738,6.766,1,1,1,1,2,1,0,1,0,1,1,0
1S-MH-MU-ZCT-CL07-4763,28226,9.297,10.362,10.262,17.249,16.558,13.512,0.0,2.212,19.132,12.915,9.861,6.226,1,1,1,1,2,1,0,1,0,1,1,0
1S-MH-MU-ZCT-CL07-4762,28226,8.291,9.374,9.254,15.484,14.758,11.977,0.0,1.964,16.903,11.542,8.77,5.547,1,1,1,1,2,1,0,1,0,1,1,0
1S-MH-MU-ZCT-CL07-5139,28226,7.8,8.891,8.768,14.545,13.837,11.214,0.0,1.839,15.816,10.819,8.222,5.202,1,1,1,1,2,1,0,1,0,1,1,0
1S-MH-MU-ZCT-CL07-4717,28226,6.356,7.4,7.082,12.114,11.468,9.258,0.0,1.488,12.726,8.636,6.585,4.167,1,1,1,1,2,1,0,1,0,1,1,0
1S-MH-MU-ZCT-CL07-5260,28226,4.062,4.781,4.872,8.027,7.264,5.652,0.0,0.925,8.539,5.653,4.504,2.787,1,1,1,1,2,1,0,1,0,1,1,0
1S-MH-MU-ZCT-CL07-4271,28226,2.389,2.896,3.149,5.418,5.032,4.001,0.0,0.648,5.986,4.035,3.25,2.023,1,1,1,1,2,1,0,1,0,1,1,0
1S-MH-MU-ZCT-CL07-5522,28226,0.546,1.007,1.103,1.818,1.741,1.418,0.0,0.232,2.254,1.532,1.369,0.971,1,1,1,1,2,1,0,1,0,1,1,0
1S-MH-MU-ZCT-CL07-4276,28227,11.562,6.137,6.045,13.68,14.655,8.311,0.0,5.378,24.94,11.096,16.585,3.671,1,0,0,1,1,0,0,1,0,1,2,0
1S-MH-MU-ZCT-CL07-4793,28227,0.512,0.275,0.274,0.788,1.006,0.648,0.0,0.376,1.361,0.642,1.022,0.199,1,0,0,1,1,0,0,1,0,1,2,0
1S-MH-MU-ZCT-RSTN-MAHA,28227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1S-MH-MU-ZCT-CL08-5039,28227,9.144,4.906,4.805,10.698,11.028,6.047,0.0,3.895,18.912,8.563,12.734,2.842,1,0,0,1,1,0,0,1,0,1,2,0
1S-MH-MU-ZCT-RSTN-DIND,28227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1S-MH-MU-ZCT-RSTN-DIND,28227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1S-MH-MU-ZCT-CL07-4942,28229,4.559,3.94,4.587,7.973,8.714,6.927,0.0,1.964,33.651,21.452,10.277,7.895,1,1,1,2,1,0,0,1,0,2,3,3
1S-MH-MU-ZCT-CL07-4972,28229,1.354,1.423,1.658,3.232,3.55,2.835,0.0,0.745,13.866,9.626,4.416,3.883,1,1,1,2,1,0,0,1,0,2,3,3
1S-MH-MU-ZCT-CL07-4845,28229,1.354,1.423,1.658,3.232,3.55,2.835,0.0,0.745,13.866,9.626,4.416,3.883,1,1,1,2,1,0,0,1,0,2,3,3
1S-MH-MU-ZCT-CL07-5302,28229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1S-MH-MU-ZST-CL03-0945,28267,12.488,16.534,12.133,18.376,19.281,11.97,0.0,3.485,26.275,18.03,16.8,8.336,1,2,0,2,2,1,0,1,0,1,1,0
1S-MH-MU-ZST-CL03-0174,28267,11.537,15.241,11.195,17.05,17.952,11.175,0.0,3.267,24.486,16.854,15.773,7.832,1,2,0,2,2,1,0,1,0,1,1,0
1S-MH-MU-ZST-CL03-0527,28267,2.923,3.889,2.849,4.154,4.715,3.101,0.0,0.884,5.937,3.903,3.357,1.665,1,2,0,2,2,1,0,1,0,1,1,0
1S-MH-MU-ZST-CL03-1363,28267,1.794,2.433,1.784,2.648,2.982,1.951,0.0,0.567,3.698,2.478,2.11,0.979,1,2,0,2,2,1,0,1,0,1,1,0
1S-MH-MU-ZST-CL03-0126,28267,1.794,2.433,1.784,2.648,2.982,1.951,0.0,0.567,3.698,2.478,2.11,0.979,1,2,0,2,2,1,0,1,0,1,1,0
1S-MH-MU-ZST-CL03-1376,28267,8.465,11.174,8.215,12.691,13.02,7.938,0.0,2.342,18.05,12.598,12.094,6.012,1,2,0,2,2,1,0,1,0,1,1,0
1S-MH-MU-ZST-CL03-0152,28267,8.254,10.875,7.934,12.08,12.362,7.522,0.0,2.232,17.074,11.877,10.601,4.927,1,2,0,2,2,1,0,1,0,1,1,0
1S-MH-MU-ZST-CL03-0440,28267,2.487,3.168,2.377,3.633,4.298,2.905,0.0,0.818,5.702,3.823,3.172,1.461,1,2,0,2,2,1,0,1,0,1,1,0
1S-MH-MU-ZST-CL03-0153,28267,3.255,4.501,3.318,5.043,4.833,2.776,0.0,0.854,6.855,4.848,4.469,2.05,1,2,0,2,2,1,0,1,0,1,1,0
1S-MH-MU-ZST-CL03-0927,28268,1.099,0.487,0.653,1.558,3.378,2.704,0.0,0.436,4.46,1.87,1.705,0.989,1,0,0,1,2,1,0,1,0,1,1,1
1S-MH-MU-ZST-CL03-1299,28268,0.52,0.209,0.276,0.739,1.655,1.358,0.0,0.216,2.404,1.049,0.995,0.588,1,0,0,1,2,1,0,1,0,1,1,1
1S-MH-MU-ZST-CL03-1343,28268,0.347,0.148,0.189,0.512,1.166,0.97,0.0,0.145,1.792,0.801,0.787,0.457,1,0,0,1,2,1,0,1,0,1,1,1
1S-MH-MU-ZST-CL03-0017,28270,7.055,11.34,8.351,15.854,13.991,5.029,0.0,1.888,19.121,12.731,4.135,6.024,1,1,1,4,2,2,0,1,0,1,1,2
1S-MH-MU-ZST-CL03-0187,28270,4.998,8.014,5.872,11.026,9.968,3.648,0.0,1.381,13.774,9.063,2.928,4.347,1,1,1,4,2,2,0,1,0,1,1,2
